bugName	pval	p1M	p6M	s1M	s6M	Adjustedpval	Adjustedp1M	Adjustedp6M
Porphyromonas	0.0450224844473689	0.0358715170830423	0.523456315515142	0.206867763289387	-0.0791784123842766	0.163054403133714	0.14137597909199	0.840537566914957
Turicibacter	0.0477707867453954	0.025155322769529	0.0814054621841095	-0.458579420781273	-0.460328709530358	0.168454879575868	0.112736694609473	0.454513830527945
Escherichia/Shigella	0.0513918900097463	0.024725312914969	0.0991356225023367	0.766955591068077	0.718598556593592	0.17657726311041	0.112736694609473	0.458074945355625
Paeniclostridium	0.0614592430630077	0.0237425045146747	0.880180938560775	0.375547281783136	0.0315879560641342	0.205090892561459	0.112736694609473	0.966088216747373
Finegoldia	0.0654521531917787	0.0458628199754418	0.0695111446411425	-0.194602748744508	-0.225638748543049	0.205090892561459	0.1660977804516	0.454513830527945
Catenibacterium	0.066684056973766	0.226621044263639	0.142695156503262	-0.109213726615723	0.179875118438273	0.205090892561459	0.449283892113407	0.597535967857409
Butyricimonas	0.0669302703983414	0.0222301379718449	0.606667523498274	0.298519745890909	0.086178247925437	0.205090892561459	0.112736694609473	0.883624436399661
Ruminococcaceae_NK4A214_group	0.067343278154509	0.637746066455158	0.0461386669463796	-0.12795374775299	0.748634211274763	0.205090892561459	0.813885456238011	0.38329900455988
Peptoniphilus	0.0749653006569334	0.0719581440163276	0.0538696263396656	-0.256386643477214	-0.362719866013743	0.223230006400646	0.22393676538331	0.38329900455988
Family_XIII_UCG-001	0.0766597544009046	0.0685091753642669	0.506904206211945	-0.2204044059763	0.105310046923745	0.223313197602635	0.223908036556384	0.840537566914957
Tyzzerella	0.0871733322456096	0.0493842924497202	0.766026205864805	0.47471288863937	-0.0925431976450286	0.248536734487483	0.174061887771053	0.933159196235308
Gordonibacter	0.092641409231319	0.246454940711597	0.159311487028536	-0.260302741753696	0.418585337817242	0.258623934104099	0.465140310638788	0.646901189752237
Faecalibacterium	0.104544987684202	0.0399653595621343	0.804434069452425	-0.513761176745121	-0.0797069427629071	0.280373331835784	0.148759949481278	0.957814602148971
Coprococcus_3	0.104616914864099	0.0396181274876388	0.226978853187412	-0.330796180194996	-0.255602321955545	0.280373331835784	0.148759949481278	0.700763423905963
Ruminiclostridium_6	0.130803507133198	0.0922365496360797	0.6296455506017	-0.372539246117838	0.139641477305631	0.338511415840323	0.247193953024694	0.897579827453487
Methanobrevibacter	0.131362638982812	0.2249102409071	0.267268832155363	-0.201221447276081	0.247186378182677	0.338511415840323	0.449283892113407	0.746125489767054
Eubacterium	0.135206463338978	0.141082728176552	0.0748314055509331	0.286978982205026	0.469230365851315	0.341842756366472	0.323801655378758	0.454513830527945
Adlercreutzia	0.1644092713284	0.388364915731788	0.188866554422584	-0.179097165542791	0.368772544106373	0.407978562185289	0.620712932407996	0.671595363998968
Lachnospiraceae_UCG-010	0.174941870785029	0.0655159296352395	0.410754464637167	0.3374350388979	0.195840509219271	0.425782944492586	0.219478364278052	0.809427915608535
Butyricicoccus	0.179084507536219	0.0735314752004899	0.842143523401698	-0.344292540484458	-0.0496490116683065	0.425782944492586	0.22393676538331	0.964506257571175
Fusicatenibacter	0.181116625642369	0.0760383845360815	0.288295651823008	-0.466233425682819	-0.364801952851996	0.425782944492586	0.226425411729665	0.748749708000537
Catabacter	0.18960614336734	0.0888996065961558	0.233655551533571	0.218749822396156	0.202379030653471	0.434131572427506	0.247193953024694	0.700763423905963
Collinsella	0.193519219393078	0.0730453935365844	0.605875733280231	-0.446683600310417	-0.168267123782528	0.434131572427506	0.22393676538331	0.883624436399661
Bilophila	0.198818910049741	0.147631309436243	0.135087546721572	0.266424140813115	0.367472833715792	0.434131572427506	0.324304843679615	0.583926814860987
Coprococcus_1	0.200634453561883	0.0973778341557571	0.231508409691416	-0.312847203952368	-0.298083934509648	0.434131572427506	0.255855485821009	0.700763423905963
Dielma	0.206989819067779	0.448544180190863	0.205312248850526	0.0639063266057557	-0.143859793705181	0.434131572427506	0.670512645994163	0.687796033649262
Parasutterella	0.207233767945194	0.697797473801938	0.0812797728371282	-0.0693662248972334	-0.428855204965548	0.434131572427506	0.842386139544682	0.454513830527945
Alloscardovia	0.208245461762532	0.0921471368257607	0.297320348587391	0.221437311205967	0.173698688938689	0.434131572427506	0.247193953024694	0.748749708000537
Senegalimassilia	0.21058621050588	0.0801805334376825	0.502338764245028	-0.316740761106192	-0.1596691617521	0.434131572427506	0.233569380014119	0.840537566914957
Bifidobacterium	0.214701741745909	0.0844920766838399	0.704150484792073	-0.471583998249776	-0.134973211336646	0.435909596878058	0.240892303736905	0.919481108169286
Lachnospiraceae_UCG-004	0.224436826267396	0.111583147410218	0.926437491295372	0.285096685809914	-0.0213748833553193	0.448873652534793	0.276891513943875	0.966088216747373
Anaerofustis	0.232206854773965	0.389103629270684	0.0953472915828244	0.0996212751626308	0.260752815568583	0.457584096172226	0.620712932407996	0.458074945355625
Prevotella	0.238294945673235	0.66015978098313	0.166223361605837	0.0281580556727833	-0.120824343501296	0.457851212623369	0.819087135664254	0.655115601623006
Ruminococcaceae_UCG-004	0.240327895525174	0.10092958901725	0.362415304207855	-0.264339880595142	-0.194092794347421	0.457851212623369	0.260087787082913	0.770851599426232
Paraprevotella	0.242592806688501	0.448305545133252	0.09697731704455	-0.104298507413915	-0.312496565559161	0.457851212623369	0.670512645994163	0.458074945355625
Howardella	0.255507103076989	0.66816630618204	0.103506721521943	0.0406633582359386	0.213025496211761	0.472494664972858	0.821415458976085	0.462330022798012
Lachnospiraceae_UCG-001	0.257403810022527	0.106573977560098	0.756428003013996	-0.257948170930804	-0.0646998001964704	0.472494664972858	0.269451188548171	0.933159196235308
Bacteroides	0.274469004045714	0.124649965986543	0.349334259034866	0.338882840395179	0.269818474095385	0.497011439758454	0.303692644403579	0.770851599426232
Phascolarctobacterium	0.284986545552146	0.759505511693839	0.173351880962527	-0.0917707681528149	0.54947034693961	0.509175961386501	0.862489309889614	0.663690058542247
Allobaculum	0.295119421141892	0.426346811838099	0.304603155233161	0.0634161311268339	-0.105426667476571	0.520342137276494	0.664307823096573	0.748749708000537
Prevotella_7	0.307177132918204	0.144985815841235	0.934895649790225	0.183021482690277	0.0135072545172082	0.527621328644262	0.323801655378758	0.966088216747373
Peptococcus	0.307529458849738	0.30711625861454	0.452377581354336	0.168549458425934	-0.163371168060225	0.527621328644262	0.541494455978269	0.830228957603372
Megamonas	0.311060335544005	0.129782950521665	0.560837604367199	-0.174444476831096	-0.0887870570621269	0.527621328644262	0.310552060176841	0.863818838910398
Roseburia	0.316831703216214	0.14490771073197	0.391461216582654	-0.292040709998834	-0.226334603270859	0.530693102887159	0.323801655378758	0.782922433165308
Desulfovibrio	0.32843734174432	0.265563398344744	0.190962958438885	0.212096528605594	0.334342831501129	0.543340787577023	0.474473271709276	0.671595363998968
Lachnospiraceae_UCG-009	0.361315643556325	0.317099716245354	0.195464322357909	-0.0826644865666989	-0.144498857838452	0.590442637031068	0.551835869829576	0.671595363998968
Ruminococcaceae_UCG-002	0.382390240113236	0.366588840745749	0.499721758837612	-0.214884112977084	0.215144760636781	0.617352917773177	0.599059812925981	0.840537566914957
Ruminococcaceae_UCG-014	0.389614727607276	0.175297784637385	0.746823890147455	-0.414382413198272	-0.12664080824377	0.62152825594494	0.378869405506605	0.933159196235308
Dorea	0.413197560473089	0.190735557430662	0.540199722659602	-0.293728505941374	-0.182303720656033	0.651393801216399	0.405691503106488	0.851546144036482
Marvinbryantia	0.424392545210276	0.206943326611884	0.890571420060611	-0.232388672738078	-0.033294229718517	0.661262803002058	0.426621627169115	0.966088216747373
Candidatus_Stoquefichus	0.435169928460255	0.935056058301417	0.238952530959914	-0.0139967182222089	0.27248249574719	0.670261728892807	0.971824167046972	0.700763423905963
Sutterella	0.468826617502367	0.227994810923221	0.812791358516186	0.194666022057428	0.0505976645582991	0.704492032645857	0.449283892113407	0.957814602148971
Lactobacillus	0.468828271242013	0.239647425444824	0.483816968486962	0.235916164504642	0.181679389825157	0.704492032645857	0.458753642994378	0.840537566914957
Lachnospiraceae_ND3007_group	0.473166290583038	0.231552925547166	0.833200612952314	-0.174740462444323	-0.0402847453258913	0.704492032645857	0.449682493091598	0.962490363238018
Dialister	0.49216861051331	0.552529908685208	0.449895239941843	0.122371461619898	-0.209908484892392	0.724731800096522	0.766224618914563	0.830228957603372
Eggerthella	0.508387946081202	0.942442712881362	0.289741191808737	0.0144687824125661	-0.286832470096047	0.734164067701747	0.971824167046972	0.748749708000537
Odoribacter	0.509531778330317	0.254419335758772	0.8176233889082	0.19788036987147	0.0527244020044362	0.734164067701747	0.473502652662159	0.957814602148971
Hungatella	0.526310796391138	0.264301378787736	0.796000701208087	0.199422289772547	0.0608312452645001	0.750272837408643	0.474473271709276	0.957814602148971
Ruminococcus_1	0.568826831938379	0.933183243517278	0.33691343833739	-0.0188095622563049	0.290269750868816	0.80234521557624	0.971824167046972	0.770851599426232
Acetanaerobacterium	0.577091713535088	0.901991262889919	0.310328216606063	-0.0110500580937403	-0.121755405489234	0.802367117095344	0.966934633817993	0.748749708000537
Barnesiella	0.588436671320073	0.656196280861535	0.478971656755272	-0.0594062339952039	0.127544773340848	0.802367117095344	0.819087135664254	0.840537566914957
Sellimonas	0.592134212685561	0.650652021884018	0.312910325731568	-0.0818592282677975	-0.246036492456602	0.802367117095344	0.819087135664254	0.748749708000537
Ruminococcaceae_UCG-003	0.601896758707417	0.362065656863336	0.928965409632566	0.16855257692802	-0.0215970009228522	0.802367117095344	0.598972815057865	0.966088216747373
Lactonifactor	0.602804085457643	0.607165740064096	0.519446316686918	0.108758379832384	-0.179703210096365	0.802367117095344	0.789904943384358	0.840537566914957
Parabacteroides	0.604948450828813	0.473586695319647	0.37294272429856	0.190597018931884	0.314171260741422	0.802367117095344	0.697369419481678	0.780848829000109
Lachnospiraceae_NC2004_group	0.610757059281531	0.335574368178854	0.602761563707603	-0.137499148792916	-0.0981753997061944	0.802367117095344	0.576499555589314	0.883624436399661
Oscillibacter	0.627418073177859	0.528959597344473	0.64333013520886	-0.104571452838944	0.103129126754328	0.808455903153291	0.747005975443804	0.907434085452497
Enterorhabdus	0.627458312895091	0.3414144062902	0.651244083605425	-0.0452041840950285	-0.0288330635175287	0.808455903153291	0.579107980289706	0.909028200032572
Anaerofilum	0.644561600554264	0.678280029238513	0.354818262980139	-0.0400958783212171	-0.121347991062569	0.822583375945441	0.826268399254188	0.770851599426232
Terrisporobacter	0.675716657004464	0.554655134587407	0.667074831167238	0.097725721151567	-0.0911876602716682	0.847992169568694	0.766224618914563	0.912122728330713
Anaerococcus	0.677128075700375	0.779023110136536	0.381331352547842	-0.0282959608159376	-0.116877000003205	0.847992169568694	0.869909139652466	0.782922433165308
Alistipes	0.69926514132582	0.594386284554598	0.429003358708075	0.135519387337424	0.268966158478426	0.860189226825135	0.780860413042315	0.826893783444135
Ruminiclostridium_9	0.699706162118953	0.725314409456421	0.54651468945625	-0.0709820284658643	0.161905675183682	0.860189226825135	0.845397274525512	0.851546144036482
Defluviitaleaceae_UCG-011	0.706453260199604	0.434578653052484	0.603385839405003	-0.0649114382330338	-0.0572582474859692	0.860588516970427	0.669351028839458	0.883624436399661
Anaerotruncus	0.714506117021797	0.996001679119153	0.443462352450882	-0.00086263170734042	-0.177268728653421	0.862556934062349	0.996001679119153	0.830228957603372
Flavonifractor	0.722219878103188	0.497663929894708	0.526904146424301	0.133909325379755	0.166991573106603	0.864084497016315	0.724858332672727	0.840537566914957
Varibaculum	0.732686380048546	0.630623471534055	0.458484648228728	-0.0462044242282171	-0.093893490675751	0.868714050813445	0.812534088322725	0.830228957603372
Intestinibacter	0.7390552372592	0.573718981482177	0.757450295916184	0.126180724777979	-0.092206933570506	0.868714050813445	0.776548924430422	0.933159196235308
Lactococcus	0.746936828256492	0.450344314473692	0.762506276413391	0.16716614897094	0.0855280561425759	0.870343782490173	0.670512645994163	0.933159196235308
Lachnospiraceae_FCS020_group	0.792697905126387	0.72108357800749	0.674236455740228	-0.0607701765037318	0.0955832613548307	0.903687452666263	0.845397274525512	0.912602879486773
Coprobacillus	0.79426060682665	0.567910542297386	0.879788237842588	0.0735518244718823	-0.025469875867654	0.903687452666263	0.77653074150867	0.966088216747373
Alloprevotella	0.801774603478654	0.523001051083721	0.947650557365829	0.0642648181771695	0.00880718937646446	0.903687452666263	0.747005975443804	0.966088216747373
Candidatus_Soleaferrea	0.802528409457353	0.738769044827035	0.519481908944753	-0.0490104471834392	-0.12181665931826	0.903687452666263	0.853405620748472	0.840537566914957
Shuttleworthia	0.815903385337422	0.529593788560906	0.887156552226452	0.0871411409860637	0.0258344133017159	0.911092113626787	0.747005975443804	0.966088216747373
Megasphaera	0.829886264714205	0.592784671405806	0.932373257087208	0.114683654668439	-0.0242849726920946	0.919047598939699	0.780860413042315	0.966088216747373
Acidaminococcus	0.849876383524667	0.917735099145413	0.623885979423454	-0.0224060120453685	0.141236753928283	0.923311246344896	0.971824167046972	0.897579827453487
Tyzzerella_4	0.852230753533443	0.581433220737463	0.933849006544315	0.0847026124931901	0.0166210493388447	0.923311246344896	0.779120515788201	0.966088216747373
others	0.8544074219908	0.942814490418705	0.58630340004406	-0.00480981030475133	-0.0483329971177199	0.923311246344896	0.971824167046972	0.883624436399661
Holdemania	0.884701907616193	0.712460444173806	0.853669808822551	-0.0583761214443908	0.0385817469256409	0.948400444964559	0.845397274525512	0.966088216747373
Lachnospiraceae_NK4A136_group	0.904431308475406	0.952071237421334	0.663452665872549	0.0160085787932582	0.153916546323525	0.955154524456741	0.973874395530219	0.912122728330713
Ruminococcaceae_UCG-005	0.905258392582135	0.970927119347599	0.687054141386686	-0.00748667402281959	0.110398192757447	0.955154524456741	0.985638136307411	0.919086313268449
Prevotella_9	0.918730118624147	0.753380527851248	0.894448044275022	-0.0561637343603969	0.0319226111728676	0.961062579405382	0.862489309889614	0.966088216747373
Leuconostoc	0.925202035397719	0.725527511719656	0.959837773578563	0.0302382617313127	-0.00557100904778386	0.961062579405382	0.845397274525512	0.967054598943816
Intestinimonas	0.943447718750343	0.774547654656912	0.940283418206117	0.0550980344948845	-0.0190560248930878	0.972476879327276	0.869909139652466	0.966088216747373
Family_XIII_AD3011_group	0.954719930767434	0.882954684822616	0.765409933457649	-0.0250752236349946	-0.0683806089319169	0.976583745975849	0.954160707792181	0.933159196235308
Erysipelatoclostridium	0.963705392210833	0.793630844009317	0.882826665198822	0.0528257860942521	0.0390746711435276	0.978306989062513	0.878896967745855	0.966088216747373
Lachnospira	0.972891601807388	0.983120770645477	0.822005069008445	0.00479346186032091	0.0680172689656003	0.97943277363567	0.990512656139052	0.957814602148971
Ezakiella	0.97943277363567	0.870957692446936	0.95166898963174	0.0201167058904739	-0.00983708310392564	0.97943277363567	0.950233038867017	0.966088216747373
