bugName	pval	p6M	s6M	Adjustedpval	Adjustedp6M
Butyricicoccus	0.748579843485967	0.748579843485967	0.07248776010385	0.907370424054819	0.907370424054819
Ralstonia	0.753657764352002	0.753657764352002	-0.0200449010214885	0.907370424054819	0.907370424054819
Klebsiella	0.759256045058458	0.759256045058458	-0.0920648569619532	0.907370424054819	0.907370424054819
Christensenella	0.764890770690839	0.764890770690839	-0.0265875923894107	0.907370424054819	0.907370424054819
Megasphaera	0.796800818456474	0.796800818456474	0.0403823220116141	0.920583825868913	0.920583825868913
Coprobacillus	0.798748252574425	0.798748252574425	0.0390794136529466	0.920583825868913	0.920583825868913
Ruminococcaceae_UCG-003	0.798853733192032	0.798853733192032	0.0417109807888491	0.920583825868913	0.920583825868913
Staphylococcus	0.814524579780919	0.814524579780919	0.0278140044035246	0.929787492014068	0.929787492014068
Ruminiclostridium_5	0.826235659414458	0.826235659414458	0.0321169496136224	0.93006588957321	0.93006588957321
Coprobacter	0.830141455156253	0.830141455156253	0.0310002257660376	0.93006588957321	0.93006588957321
Oscillibacter	0.840115222825935	0.840115222825935	-0.0203377048347783	0.932604972127873	0.932604972127873
Marvinbryantia	0.869528547783273	0.869528547783273	-0.0313424364555436	0.9564814025616	0.9564814025616
Butyricimonas	0.905740936511394	0.905740936511394	-0.017303578437416	0.96583000684055	0.96583000684055
Olsenella	0.907063953748372	0.907063953748372	0.01663671060498	0.96583000684055	0.96583000684055
Lachnoclostridium_5	0.908671609198308	0.908671609198308	0.0197722058886572	0.96583000684055	0.96583000684055
Rikenellaceae_RC9_gut_group	0.91657676559014	0.91657676559014	0.0247885675933528	0.96583000684055	0.96583000684055
Slackia	0.935125635580662	0.935125635580662	-0.0137048212780155	0.96583000684055	0.96583000684055
Clostridium_sensu_stricto_1	0.949846425719499	0.949846425719499	0.0167697361888709	0.96583000684055	0.96583000684055
Coprococcus_3	0.952779279532196	0.952779279532196	0.0108961563873037	0.96583000684055	0.96583000684055
Erysipelatoclostridium	0.956496295515682	0.956496295515682	-0.00935084481251258	0.96583000684055	0.96583000684055
Lactococcus	0.957279141787738	0.957279141787738	-0.0117328208195065	0.96583000684055	0.96583000684055
Coprococcus_1	0.957847940668314	0.957847940668314	0.00882486692819494	0.96583000684055	0.96583000684055
Ruminococcaceae_UCG-013	0.987325585027022	0.987325585027022	-0.00288156692976845	0.987325585027022	0.987325585027022
