bugName	pval	p3M	p1Y	s3M	s1Y	Adjustedpval	Adjustedp3M	Adjustedp1Y
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	3.30882896626417e-06	3.05413370975024e-06	1.59983292658899e-05	54.9545358049592	54.0689115140538	5.08236129218176e-05	5.09907541106127e-05	0.000222767407647365
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis	4.04446694024507e-06	5.57565386812448e-06	1.11800064784482e-05	61.1074388886075	64.8803391578526	5.94518816762325e-05	6.98326310268604e-05	0.000175622476987404
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	4.1802104303601e-06	2.08998910326625e-06	7.80284868310403e-05	82.5162388643097	70.6193334688953	5.94518816762325e-05	3.82169436025828e-05	0.000651368237893902
PWY-5971: palmitate biosynthesis II (bacteria and plants)	5.72006148180648e-06	4.36631631632374e-06	4.12677205002744e-05	59.429358524735	56.6668719493418	7.84465574647746e-05	6.4487133287243e-05	0.00041702117558172
PWY-5845: superpathway of menaquinol-9 biosynthesis	6.39286800874217e-06	8.60627835050929e-06	1.74037037224504e-05	72.364425426223	76.9707902508249	7.91890746889353e-05	8.93192131512316e-05	0.000222767407647365
PWY-5850: superpathway of menaquinol-6 biosynthesis I	6.39286800874217e-06	8.60627835050929e-06	1.74037037224504e-05	72.364425426223	76.9707902508249	7.91890746889353e-05	8.93192131512316e-05	0.000222767407647365
PWY-5896: superpathway of menaquinol-10 biosynthesis	6.39286800874217e-06	8.60627835050929e-06	1.74037037224504e-05	72.364425426223	76.9707902508249	7.91890746889353e-05	8.93192131512316e-05	0.000222767407647365
SO4ASSIM-PWY: sulfate reduction I (assimilatory)	6.83591742012268e-06	3.21650685107689e-06	0.000104519395147535	77.2105915476451	65.0559576017653	8.20310090414722e-05	5.14641096172303e-05	0.000771835533397179
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	7.11825005317301e-06	5.81938591890503e-06	4.28484419507994e-05	148.162989327415	143.618881533684	8.2830546073286e-05	6.98326310268604e-05	0.000421892351515563
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	8.14750572430967e-06	7.46750329968361e-06	4.08300908249829e-05	146.742895574165	145.971372157801	9.20188881804386e-05	8.43388607964266e-05	0.00041702117558172
FAO-PWY: fatty acid &beta;-oxidation I	8.68131538656058e-06	1.21645080833297e-05	2.70298321840076e-05	24.0388115751385	26.0590892304852	9.52464316696933e-05	0.000119773618051247	0.000314528956322997
NAGLIPASYN-PWY: lipid IVA biosynthesis	9.6602253741862e-06	6.63454212866889e-06	7.05731859295192e-05	49.3476266204336	46.0597152150237	0.000100354570455742	7.72019447699653e-05	0.000602776520693286
PWY-5840: superpathway of menaquinol-7 biosynthesis	9.6695810074543e-06	1.63717583718339e-05	1.89725151242138e-05	67.7830142648568	75.3549973091255	0.000100354570455742	0.000140141357083303	0.000235014380893487
GLUCONEO-PWY: gluconeogenesis I	1.07724090845362e-05	3.87925220764255e-06	0.000302722492420329	68.5466449887586	52.864589652365	0.000108858028643735	5.95853139093896e-05	0.00173500652372248
PWY66-399: gluconeogenesis III	1.28074281979806e-05	5.68716400293793e-06	0.000212303974131612	58.3456971876065	48.42377010103	0.000126103908410886	6.98326310268604e-05	0.00125422655486983
PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I	1.62342632394896e-05	2.05182471082894e-05	4.08035474789504e-05	55.3316853873567	58.7986210367446	0.000147845374486853	0.000161056111957031	0.00041702117558172
PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis	1.62342632394896e-05	2.05182471082894e-05	4.08035474789504e-05	55.3316853873567	58.7986210367446	0.000147845374486853	0.000161056111957031	0.00041702117558172
PWY-7204: pyridoxal 5'-phosphate salvage II (plants)	1.65315549880418e-05	0.000104622564788936	1.11073518201618e-05	43.828683989959	60.2272457695759	0.000147845374486853	0.000562596826970914	0.000175622476987404
PWY0-1261: anhydromuropeptides recycling	1.6555601830559e-05	1.18374074591287e-05	9.49794118034245e-05	86.4379673842633	81.699973990887	0.000147845374486853	0.000119620117481721	0.000740174654654475
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	2.21830531426104e-05	2.43383693333819e-05	6.06890122851983e-05	67.3206543257897	69.780405420664	0.000193597554699145	0.000179729496615744	0.000582614517937904
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	2.35703799384979e-05	1.43885386814942e-05	0.000167937197954042	65.5571447123911	59.7824037762826	0.000201133908808515	0.000134760947651068	0.00107479806690587
PWY-6891: thiazole biosynthesis II (Bacillus)	2.48928577831764e-05	1.90343602633605e-05	0.000109870561742054	55.7791154835572	53.6356180858794	0.000207801247581299	0.000158895529155009	0.000796043315263185
PYRIDNUCSAL-PWY: NAD salvage pathway I	2.67662445296857e-05	2.13552053799731e-05	0.000119399966822527	42.6725582273553	41.567407703808	0.000218685912753177	0.000164007977318194	0.000835412240567103
PWY-6803: phosphatidylcholine acyl editing	2.83333873927205e-05	1.60683733611462e-05	0.00020259231977337	41.1716959883729	36.8131835654352	0.000226667099141764	0.000140141357083303	0.00121555391864022
REDCITCYC: TCA cycle VIII (helicobacter)	3.05680685102061e-05	2.86869036609799e-05	9.63769081581347e-05	35.1829305301075	35.4558955781434	0.000232180067703947	0.000200286745560296	0.000740174654654475
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	3.0792314782202e-05	1.36711725618712e-05	0.000422588194486306	94.5760558987259	78.7613698930777	0.000232180067703947	0.000131243256593963	0.00224572507766361
PWY-5723: Rubisco shunt	3.08364152419305e-05	2.05514309528503e-05	0.000162306690368575	79.230670471916	73.8888747474819	0.000232180067703947	0.000161056111957031	0.00105854309846756
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	3.19876786141204e-05	4.00202734904544e-05	6.99297082056309e-05	55.1680430057448	58.9268473271354	0.000235477426276745	0.000260445503318428	0.000602776520693286
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	3.25007906059049e-05	0.000135564336551286	2.65359083509892e-05	48.0892197016405	63.2581741315715	0.000235477426276745	0.000632404427306742	0.000314528956322997
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	3.35194959564244e-05	2.25499750796353e-05	0.000190136708746005	57.6798806507482	54.0853835888595	0.000238360860134574	0.000169788047658431	0.00115892851045184
PWY-6892: thiazole biosynthesis I (E. coli)	3.48401448152513e-05	3.47912460846213e-05	9.86401342400761e-05	65.2246208793028	66.6882211479314	0.000242825730787694	0.00023034204304301	0.000742702187219396
PWY-6113: superpathway of mycolate biosynthesis	3.54120857398721e-05	2.57599402681211e-05	0.000189683691703918	39.5883880144447	37.9139482011857	0.000242825730787694	0.00018663805779167	0.00115892851045184
PWY-5989: stearate biosynthesis II (bacteria and plants)	3.61859344004678e-05	4.19920761668159e-05	9.55391797798153e-05	36.0386622482791	38.2048170268434	0.000243778926487362	0.000264343561443562	0.000740174654654475
GLYOXYLATE-BYPASS: glyoxylate cycle	4.03777772828295e-05	3.21073061352184e-05	0.000152027492778763	44.0033568411821	42.8934068811765	0.000267328732355285	0.000220164384927212	0.00102418521450956
PWY-5136: fatty acid &beta;-oxidation II (peroxisome)	5.14727109222068e-05	0.00012036955409956	6.68459487589526e-05	18.584647246576	22.63804302369	0.00033500883040894	0.000624620388840959	0.000602776520693286
NAD-BIOSYNTHESIS-II: NAD salvage pathway II	5.41619137151006e-05	1.64228152831996e-05	0.00166514791964882	53.7125292495633	38.2739212116668	0.000346636247776644	0.000140141357083303	0.00608968382042996
PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	6.11486362203095e-05	0.00013430414314886	7.06378735187444e-05	42.1350171409617	50.454413979791	0.000375257799350812	0.000632404427306742	0.000602776520693286
PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I	6.11486362203095e-05	0.00013430414314886	7.06378735187444e-05	42.1350171409617	50.454413979791	0.000375257799350812	0.000632404427306742	0.000602776520693286
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	6.15657327059926e-05	1.52087095382842e-05	0.00612888252194662	37.1060745886961	22.5141588064927	0.000375257799350812	0.000139051058635742	0.0161198006056678
PWY-5863: superpathway of phylloquinol biosynthesis	6.28527034651771e-05	0.000105486905057046	8.97869342723282e-05	32.3479211174657	36.882359820188	0.000377116220791063	0.000562596826970914	0.000733578356607958
COLANSYN-PWY: colanic acid building blocks biosynthesis	6.51112144398613e-05	2.74423500708868e-05	0.000878807395413236	36.0057885165898	29.5295827144292	0.000384657020690873	0.000195145600504084	0.00370837406416135
PWY0-1061: superpathway of L-alanine biosynthesis	6.65827695982557e-05	3.40632336184134e-05	0.000476151493798382	88.6158552338712	77.3996971123452	0.000387390659480761	0.000229478626481943	0.0024222365794087
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation	8.01285571421229e-05	0.000124866349776443	0.000119655399039559	29.4786110307683	33.3315962388331	0.00045924426779963	0.000630903662028342	0.000835412240567103
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	8.31945468893203e-05	0.000131537826431966	0.000124493492418727	60.9756742714447	69.2861344974681	0.000469804500080867	0.000632404427306742	0.00085366966229984
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	9.17307063813544e-05	8.46650970319427e-05	0.000236439419388995	51.3043102790545	52.2124980005829	0.000510501322470146	0.000485244735227851	0.00137564753099051
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	9.53178880180872e-05	5.16486978266856e-05	0.000581565278800601	122.588285168574	109.257453596748	0.000516839661704668	0.000319888709120117	0.00276328267963715
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	9.55614999506027e-05	6.29921269664509e-05	0.000460626974917595	54.772168083044	51.6434598202092	0.000516839661704668	0.000372138103924879	0.00239028051849131
PWY-5083: NAD/NADH phosphorylation and dephosphorylation	0.000101228941591702	4.06946098935044e-05	0.00111083752686903	66.1121749782842	53.3977877037021	0.000539887688489079	0.000260445503318428	0.00438207393218414
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	0.000110269976256516	9.14567635564156e-05	0.000315279748135649	27.6528605556484	27.5339533452026	0.000580050286061674	0.0005164617236127	0.00178040328358955
PWY-5705: allantoin degradation to glyoxylate III	0.000137864403442767	6.59792814810131e-05	0.00111834178477616	13.3708737198704	11.5050505912253	0.000714023995666037	0.000383879455889531	0.00438207393218414
GLUTORN-PWY: L-ornithine biosynthesis	0.000140101470834875	6.17414355953301e-05	0.00117279089054882	96.0923836230482	80.3566428457621	0.000714023995666037	0.000372138103924879	0.00450351701970749
DAPLYSINESYN-PWY: L-lysine biosynthesis I	0.000141317249142237	0.000301590150214758	0.000162640736483296	62.933804924575	76.9995059349967	0.000714023995666037	0.0011841568072361	0.00105854309846756
PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle	0.000144665439554936	0.00756211393922661	3.73585250425366e-05	17.3724190371997	35.4829673366642	0.000721448425832409	0.0164059421054408	0.00041702117558172
PWY0-781: aspartate superpathway	0.000151857817435985	0.000123095137955082	0.000479400989674639	51.8013548588322	51.7636665433205	0.000745352307454449	0.000630247106330022	0.0024222365794087
PWY-7254: TCA cycle VII (acetate-producers)	0.000153340709085681	0.000107307316277954	0.000520311089864091	37.2962719211048	35.7720975414298	0.000745352307454449	0.000564465882886773	0.00256153151933091
P161-PWY: acetylene degradation	0.000200793265316634	0.000129313824221363	0.000827111804905329	47.3979189629471	44.7593387326948	0.000963807673519845	0.000632404427306742	0.00356866216947917
PWY-5173: superpathway of acetyl-CoA biosynthesis	0.000208653572208783	6.21615297292676e-05	0.00462358785161873	25.9123898226742	18.127543633846	0.000977259605321366	0.000372138103924879	0.0129595455111065
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	0.000209777509277531	0.000130915258240234	0.000837583481372658	54.0422112900421	50.5364979474519	0.000977259605321366	0.000632404427306742	0.00357368952052334
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	0.000211230591775191	0.000149583867421354	0.000652802670946061	32.3183656059891	31.2121989836243	0.000977259605321366	0.000683811965354763	0.00290571385293308
PWY-6285: superpathway of fatty acids biosynthesis (E. coli)	0.00022546473288354	0.000161651859016462	0.000711418259749741	33.9333871765608	32.9677363779716	0.000986225695960579	0.000730286045439073	0.00310437058799887
PWY-5855: ubiquinol-7 biosynthesis (prokaryotic)	0.000226010055324299	0.0001753448208146	0.00060279834606924	29.3667184378309	29.0500918168088	0.000986225695960579	0.000748137902142293	0.00276328267963715
PWY-5856: ubiquinol-9 biosynthesis (prokaryotic)	0.000226010055324299	0.0001753448208146	0.00060279834606924	29.3667184378309	29.0500918168088	0.000986225695960579	0.000748137902142293	0.00276328267963715
PWY-5857: ubiquinol-10 biosynthesis (prokaryotic)	0.000226010055324299	0.0001753448208146	0.00060279834606924	29.3667184378309	29.0500918168088	0.000986225695960579	0.000748137902142293	0.00276328267963715
PWY-6708: ubiquinol-8 biosynthesis (prokaryotic)	0.000226010055324299	0.0001753448208146	0.00060279834606924	29.3667184378309	29.0500918168088	0.000986225695960579	0.000748137902142293	0.00276328267963715
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	0.000247572239362115	0.00010181415907204	0.00219394221063294	82.1694536497491	67.1415374602459	0.00106817685297811	0.000558523386909477	0.00734497621817197
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	0.00025264413784376	0.000301740392322553	0.000426921694451676	83.0181215333799	91.321596576637	0.00107794832146671	0.0011841568072361	0.00224572507766361
TCA: TCA cycle I (prokaryotic)	0.000258073132469505	0.000870572101988333	0.000177288058657071	46.3160590289297	62.1765334568137	0.00108901189965154	0.00303908806512291	0.00111604286105435
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	0.000262901059068454	0.000255754670739714	0.000505621257347241	21.6146972456437	22.6146998434635	0.00109203095557071	0.00104478503791543	0.00252153977690053
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	0.000264476247052281	0.000436466723040604	0.000334987295077597	67.7721919990235	80.0378858868412	0.00109203095557071	0.00165943783809497	0.00186427712043184
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	0.000351644057061229	0.000175040052639007	0.00218100567093926	25.2106035665737	22.1288084466826	0.00143294157883636	0.000748137902142293	0.00734497621817197
UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (prokaryotic)	0.000354503776014203	0.00023734299595278	0.0010510056842638	27.4260832546618	26.2669478734055	0.00143294157883636	0.000979996886514706	0.00424827560797156
PWY66-400: glycolysis VI (metazoan)	0.000372826548838856	0.000136691581943905	0.00373387445240638	94.0475732882227	73.2671576211793	0.00149130619535542	0.000632404427306742	0.0108621802251822
PWY-6897: thiamin salvage II	0.000381207146973095	9.90809078290276e-05	0.0171621670162143	-101.563511702503	-61.9589504443623	0.00150145779129566	0.000551406791396328	0.0364103432830181
P108-PWY: pyruvate fermentation to propanoate I	0.000383184540486914	0.000467763417826965	0.000604468086170627	20.3747924171072	22.7702725824425	0.00150145779129566	0.00172712646582264	0.00276328267963715
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)	0.00038914011398794	0.000288559827530447	0.000971929587115188	42.34071918181	41.7257776852345	0.00150939195728656	0.00116638919759675	0.00405674958100252
PPGPPMET-PWY: ppGpp biosynthesis	0.000409683783792025	0.000206392777302023	0.00194805102493088	32.7114034504355	28.8312003871423	0.00157318572976138	0.00087093215916458	0.00680046903248598
METHGLYUT-PWY: superpathway of methylglyoxal degradation	0.000543461807817724	0.000466393367433874	0.00113088910921879	14.6567712750325	15.1402233646518	0.00206168513982916	0.00172712646582264	0.00438647896909106
PWY-5920: superpathway of heme biosynthesis from glycine	0.00054763511526712	0.00118185642205511	0.000426883710642174	11.7373210237781	14.754624627692	0.00206168513982916	0.00398099005323828	0.00224572507766361
PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III	0.000674304406245829	0.00231194973178028	0.000375043251096406	16.9356609017122	23.4498140166547	0.00249119594316483	0.00657621257039723	0.00205738012030028
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I	0.000674698901273807	0.00122298371969349	0.000658325794805151	65.2721253150806	80.6883675132791	0.00249119594316483	0.00408370215967217	0.00290571385293308
PWY66-409: superpathway of purine nucleotide salvage	0.000714758018778738	0.000414616780904436	0.00233313690238732	90.348724353263	83.8524283373278	0.00261397218296224	0.00160821054411417	0.00772348767686836
COA-PWY-1: coenzyme A biosynthesis II (mammalian)	0.000729321309116071	0.000302206685180045	0.00473090449284112	-167.655634367278	-137.928186372428	0.0026420696481186	0.0011841568072361	0.0131642559800796
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	0.000830398802435517	0.000831437093897401	0.00119279179180852	18.2161223968581	19.6204862431836	0.00296907220210111	0.00295622077830187	0.00453497077281654
PWY-6629: superpathway of L-tryptophan biosynthesis	0.000835051556840938	0.00166396057617078	0.000647292730213127	55.9662829828254	70.2839341484168	0.00296907220210111	0.00515291017136757	0.00290571385293308
PWY-7013: L-1,2-propanediol degradation	0.000863219831521933	0.000215716398818616	0.118028286987137	78.7245968839086	31.4482632846085	0.00303624665494934	0.000900381490721181	0.180569172123747
ENTBACSYN-PWY: enterobactin biosynthesis	0.000869758156365696	0.000867716932068366	0.00124107538916099	55.0457069510062	59.2986444959027	0.00303624665494934	0.00303908806512291	0.00463545918524113
PWY-2723: trehalose degradation V	0.00092893526399862	0.00111081900502834	0.00109281371011671	22.1085770546245	24.9218177897347	0.0032136138862655	0.0038085223029543	0.00437125484046684
KETOGLUCONMET-PWY: ketogluconate metabolism	0.00130388933153003	0.00237778177527864	0.000993800744205025	16.8994076671788	21.1546194678258	0.00447047770810295	0.00666473139932115	0.00405978176356095
PWY-7219: adenosine ribonucleotides de novo biosynthesis	0.00132836488703403	0.00134273566908331	0.00193211535688351	-291.907757762374	-321.34577273994	0.00451408952762006	0.00444491807696544	0.00680046903248598
PWY-7234: inosine-5'-phosphate biosynthesis III	0.00135322889972123	0.000430653706794212	0.0133203672912089	56.6567057641768	40.5906307885718	0.00455824471485045	0.00165371023408978	0.0297384944175827
PWY-7560: methylerythritol phosphate pathway II	0.00138742409989034	0.000449071658784287	0.0128231093522177	111.732911737834	80.9242037084179	0.00463279003789471	0.0016906227154232	0.0294854730015065
KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis	0.001416560874272	0.00150002003333384	0.00169549654747966	16.789627619591	18.5691534232062	0.00467140406353049	0.00477758472692953	0.00612315307461661
PWY-5690: TCA cycle II (plants and fungi)	0.00142331842560695	0.002827163713551	0.00098470096848912	32.9398561063043	42.0466563891792	0.00467140406353049	0.0075918242377873	0.00405978176356095
PWY-6859: all-trans-farnesol biosynthesis	0.00154077121284701	0.00136389054091786	0.00219966735700463	19.2972299104358	20.431621773975	0.00501403513333266	0.00447635869839707	0.00734497621817197
PWY-4041: &gamma;-glutamyl cycle	0.00160885869202643	0.000535420695461292	0.0130185118270448	49.9500096024794	36.7646233021715	0.00519161124149704	0.00195810997197272	0.0297384944175827
AST-PWY: L-arginine degradation II (AST pathway)	0.00162980768502163	0.000770371333919316	0.00574668005303906	17.2780756675463	15.0457448769649	0.00521538459206923	0.00276469712359829	0.0154316443382308
PWY-6270: isoprene biosynthesis I	0.00178126329293427	0.000596327706309776	0.0137138407382597	115.728514268337	85.4104730739212	0.00565293474782445	0.00216028150210334	0.0304399701935938
PWY-5686: UMP biosynthesis	0.00195831728259777	0.00150543685405852	0.00350239938936956	-238.161199278616	-245.331856205355	0.00616388390588149	0.00477758472692953	0.010363920532908
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	0.00203296152318599	0.0019477611783318	0.00275905341834725	18.171119538044	19.9223206703517	0.00634680670653189	0.00579798676340629	0.00890316397180963
PWY-7315: dTDP-N-acetylthomosamine biosynthesis	0.00205534672167729	0.00194492778704979	0.00256580003297478	34.7133521185785	37.7015745671461	0.0063649446864845	0.00579798676340629	0.00834972214120608
GALACTARDEG-PWY: D-galactarate degradation I	0.00226262564757485	0.00280337886423524	0.00211002912931726	15.6908910540435	18.3001564846365	0.00689562102118048	0.0075918242377873	0.00723438558623061
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	0.00226262564757485	0.00280337886423524	0.00211002912931726	15.6908910540435	18.3001564846365	0.00689562102118048	0.0075918242377873	0.00723438558623061
PWY-5918: superpathay of heme biosynthesis from glutamate	0.00231918722183289	0.00492680694051608	0.00139774448768488	23.6861594641344	31.3029386498617	0.00701234561562069	0.0118243366572386	0.00516090272375957
NONMEVIPP-PWY: methylerythritol phosphate pathway I	0.00236578805491749	0.00172317193045687	0.00426389597740535	-227.832242549104	-231.783277785174	0.00709736416475248	0.00521022064012155	0.0121284152246197
PWY-5097: L-lysine biosynthesis VI	0.00245269624221733	0.00254228592065002	0.00292134707022681	-222.324446251848	-250.268027225678	0.00730104927915858	0.00707418690963485	0.00919505963087784
HEMESYN2-PWY: heme biosynthesis II (anaerobic)	0.00251414958949692	0.0016567235769163	0.00515890634821378	27.2334644991019	26.8914501773163	0.00742641109512935	0.00515291017136757	0.0141501431265292
PWY-6353: purine nucleotides degradation II (aerobic)	0.00258237894526969	0.00235182103910731	0.00322125696651759	52.5753013136441	56.9151292311318	0.00756972148842414	0.00664043587512651	0.00989570140114205
COBALSYN-PWY: adenosylcobalamin salvage from cobinamide I	0.00263026581887782	0.00103039794382965	0.623887803775069	-45.7165833018367	-6.62903563333813	0.00765168238219002	0.00356461991378907	0.700505604238674
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	0.00265220236061314	0.00138105993285307	0.00714344678064078	19.1441199300867	17.3969406088423	0.00765748651485298	0.0044942967306405	0.0182872237584404
PWY0-1533: methylphosphonate degradation I	0.00278737618095171	0.00289563767113936	0.00290987616647338	21.7413078074759	24.3888810812899	0.00798770487675713	0.00771114031096554	0.00919505963087784
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	0.00284339773358511	0.00118183263965893	0.0109927749501016	-202.974440817384	-167.885321175286	0.00808788688664208	0.00398099005323828	0.0259148876713992
