Actinomycetales	Aeromonadales	Anaeroplasmatales	Bacillales	Bacteroidales	Bifidobacteriales	Burkholderiales	Campylobacterales	Cardiobacteriales	Clostridiales	Coriobacteriales	Corynebacteriales	Cytophagales	Deferribacterales	Desulfovibrionales	Elusimicrobiales	Enterobacteriales	Erysipelotrichales	Flavobacteriales	Fusobacteriales	Gastranaerophilales	Incertae_Sedis_or	Lactobacillales	Legionellales	Methanobacteriales	Micrococcales	Mollicutes_RF9	Mycoplasmatales	NB1-n	Neisseriales	Oligosphaerales	Opitutae_vadinHA64	Pasteurellales	Pseudomonadales	Rhizobiales	Rhodospirillales	Rickettsiales	RS-B22	Selenomonadales	Sordariales	Sphingomonadales	Spirochaetales	Synergistales	Thermoanaerobacterales	Thermoplasmatales	Tritrichomonadea_or	Verrucomicrobiales	Victivallales	Xanthomonadales	others	Assay.Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center.Name	Collection_Date	Consent	DATASTORE.filetype	DATASTORE.provider	DATASTORE.region	env_biome	env_feature	env_material	Experiment	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	Host	Instrument	lat_lon	Library.Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	replicate	Sample.Name	SRA.Study	time	ID	prepost
SRR5865075	0	1.29851182150079	0	0	4.71722216052034	1.80582627242202	2.65984266924802	0.805876818856587	0	4.91547090865626	2.88182404092828	0	0	0	3.0356307696197	2.98331243790391	3.44103741475431	3.41883629963044	0	2.49058304785352	0	0	2.05463971043112	0	2.66578488447686	0.863012781171772	2.99846686128466	0	1.41795569301739	0	0	0	2.1095593357112	0.446927075203536	0	1.29851182150079	0	0	3.4653804640123	0	0	0	2.54618436649411	0	0	0	4.41950561242715	2.59048343876794	1.91819954848362	1.90381953219616	AMPLICON	487	137090913	PRJNA395660	SAMN07412091	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	85223711	AC CAMARGO CANCER CENTER	15-Sep-2014	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033178	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P13.1Y	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 13	P13.1Y	SRP113514	1Y	P13	1
SRR5865077	1.35679629962998	4.37850726128997	0	0.916283807803025	4.23848948862931	3.2612902767391	2.683400533027	1.19015057831179	0	5.00696747868248	3.35805413700866	0	0	0	3.58930524102868	0	3.25583662955615	3.10103792651428	1.41239441061314	1.31533628371353	0	0	2.4559018494281	0	3.36722229819807	0.711048500947831	3.42446646044186	0	1.41239441061314	0	0	0	1.19015057831179	1.44586204199854	0.487209852718537	0	0	0	4.17126120348304	0	0	0	1.77066168028098	0	0	0	1.26949648582549	1.70494051794152	2.28912553176805	2.59019486440559	AMPLICON	483	121578954	PRJNA395660	SAMN07412109	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	77642849	AC CAMARGO CANCER CENTER	20-Oct-2014	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033176	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P21.Pre	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 21	P21.Pre	SRP113514	Pre	P21	0
SRR5865085	0	1.49271746053928	0.603111079324584	0.846299075991817	4.35104739310793	0	2.44622106359116	1.42459397838907	0.741509204923269	5.14183506383788	0.846299075991817	0	0	1.06197708951288	3.00658001657515	0	3.47033821670555	2.10519359410652	0	2.95756776943465	0	0	2.29696090435632	0	3.31188109331949	0	1.55158983938178	0	0	0	0	0.930655236047001	1.56956480775204	0.741509204923269	0	2.40451587908035	0	0	3.62676445933432	0	0	0	1.60342591030963	0	0	0	1.69156842175653	2.74412348824888	2.67257074667132	2.9948356966854	AMPLICON	471	74684777	PRJNA395660	SAMN07412087	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	53308946	AC CAMARGO CANCER CENTER	23-Apr-2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033168	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P11.Pre	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 11	P11.Pre	SRP113514	Pre	P11	0
SRR5865086	0	0	0	2.21784478163015	4.56201070892609	0	2.34651470935634	1.20611909460945	0	4.98041605388791	1.24916627079138	0	0	1.10462646089842	3.04127974397124	0	4.38112306261127	2.64983616755718	0	2.12487784510534	0	0	3.41195168295002	0	3.2822538399019	0	0	0	0	0	0	0.971940901145187	1.32425006454823	1.38824625190605	0	0	0	0	4.01543264005221	0	0	0	0.638463071516663	0	0	0	3.2251072365639	2.11382608542956	2.51534313545027	1.873287054725	AMPLICON	471	74661920	PRJNA395660	SAMN07412089	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	54126379	AC CAMARGO CANCER CENTER	11-Nov-2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033167	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P12.3M	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 12	P12.3M	SRP113514	3M	P12	1
SRR5865087	0.897282036527771	2.19847464576225	0	0.897282036527771	4.79509543137521	3.3772690953393	2.89254094049525	1.26569193151316	0.257924820756292	4.84268802071256	3.55722260774838	0.418641487383519	0	0	3.40056947692252	0	2.80292605980768	2.14135256439821	1.96682668190782	3.66160076032809	0	0	2.53817240002196	0	2.63103766921178	0.797383383742095	0	0	0	0	1.34413064911043	0	0.737244031696521	0.667417417900472	0	0	0	0	4.40668656392825	0	0	0	2.19173195905041	0	0	0	3.2639561962922	1.47409154027387	1.92495203953496	0.481093678511177	AMPLICON	492	313698565	PRJNA395660	SAMN07412088	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	197791282	AC CAMARGO CANCER CENTER	18-Aug-2014	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033166	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P12.1Y	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 12	P12.1Y	SRP113514	1Y	P12	1
SRR5865096	0.991355802928946	1.26964964493941	0	2.09426489937222	4.94552386221765	2.23347823209636	2.9274119765509	1.76869789278518	0	4.74110142297935	0.470734719438561	0	0	0	2.94463794142522	0	4.00165990547597	2.09767055007588	0.691294814063156	3.15295572249632	2.65410664435163	0	2.80994329573708	0	2.70052094636954	0	0	0	0	1.85384065528362	0	0	3.28330988172999	2.17796847926637	0	2.76491793515891	0	0	4.04361763816969	0	0	0	0	0	0	0	3.44431763990843	2.04354910493071	1.77587382194585	1.42210834062031	AMPLICON	495	122685414	PRJNA395660	SAMN07412060	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	88450152	AC CAMARGO CANCER CENTER	23-Apr-2012	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033157	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P04.3M	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 4	P04.3M	SRP113514	3M	P04	1
SRR5865097	1.73946032847505	0	0	1.54371437077112	4.83881630764384	2.87615285867861	2.69181477886111	1.7300908124691	0	4.70144589687081	1.64682467608814	0	0	1.24055021594788	3.38800067409946	0	4.44534586554838	2.97497301987969	1.5718761317439	2.94311379375249	0	0	3.36710124802054	0	3.50070002117275	1.46410713106197	2.15455540482859	0	0	0	0	1.01583950836499	3.06208854071569	0.524118536942071	0	0	0	0	4.14767558451138	0	0	0	1.78349622560432	0	0	0.754785878158841	1.95999585374028	1.54371437077112	3.12480324850247	1.61096518596407	AMPLICON	495	101897058	PRJNA395660	SAMN07412059	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	73540889	AC CAMARGO CANCER CENTER	04-Feb-2014	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033156	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P04.2Y	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 4	P04.2Y	SRP113514	2Y	P04	1
SRR5865098	1.68194600891632	0	0	2.17938089196917	4.82116831655985	2.74488452874885	2.85956473322443	1.44279200084917	0	4.72924637253139	1.78391593473959	0	0	1.09521801269204	2.53077881048149	0	4.35911045286073	2.62938308637848	0	3.10495707932586	0	0	3.32597428500864	0	1.65832820159832	1.32956130731293	1.37844859812559	0	0	1.17597976184716	0	0	2.79550799226975	0.936225291909929	0	0	0	0	4.31741017312111	0	0	0	1.46228265544851	0	0	0	3.64878144303372	2.29992297578413	2.77186886116271	2.10368519934278	AMPLICON	496	95934110	PRJNA395660	SAMN07412063	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	69252489	AC CAMARGO CANCER CENTER	15-Apr-2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033155	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P05.1Y	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 5	P05.1Y	SRP113514	1Y	P05	1
SRR5865110	0	4.27717304298241	0	1.64711059906882	5.05325295979623	2.12798166684477	3.71064734578819	0	0	4.27220593624267	2.83198675027747	0	0	0.618501945518506	2.31226932356851	0	2.96401900602301	3.00448840281444	0	1.15854163995626	0	0	2.09624176466448	0	0.81425382132911	0	0	0	0	0	0	0	0.985625502742804	1.7310661719287	0	0	0	0	4.21000388394015	0	0	0	0	0	0	0	1.1816871581032	0.81425382132911	1.77919128696987	1.37783347191523	AMPLICON	497	157852706	PRJNA395660	SAMN07412111	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	100318295	AC CAMARGO CANCER CENTER	09-Feb-2015	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033143	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P23.Pre	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 23	P23.Pre	SRP113514	Pre	P23	0
SRR5865111	0	1.61397402596296	0	2.0409060879286	4.82651520027803	2.11180014874258	3.09177923892105	0.647208377734462	0	4.85514654665199	2.53903544585604	0	0	0	2.61776746427513	0	4.30533781377541	2.41307527526942	1.62591495099617	3.5774456959666	0	0	2.51386242523796	0	1.87791627599454	0	1.47205099105655	0	0	0	0	0	0.896329463696369	0	0	0	0	0	3.96924214291339	0	0	0	0	0	0	0	2.11942807422663	2.10403584791787	1.77414939048956	1.2863924412375	AMPLICON	494	109572887	PRJNA395660	SAMN07412057	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	74420821	AC CAMARGO CANCER CENTER	20-Sep-2011	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033142	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P03.Pre	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 3	P03.Pre	SRP113514	Pre	P03	0
SRR5865112	1.15179426461195	1.65571534260304	0	1.56566778125268	4.91405746224157	2.04968718932217	3.43781659026525	1.08992088104702	0	4.66105131790803	2.7787771786845	0	0	0	3.03122356897333	0	3.81062207729545	2.53029153737536	0	4.10024263258755	0	0	2.91743949807766	0	1.73780564288805	0.822836229245848	2.51805921431403	0	0	1.2974120106774	0	0	2.48854432446863	0	0	0	0	0	4.33475499054365	0	0	0	0.822836229245848	0	0	0	1.46614244870821	2.0813343202572	2.08471243348464	1.33680954005207	AMPLICON	495	133357229	PRJNA395660	SAMN07412073	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	91784990	AC CAMARGO CANCER CENTER	21-Jan-2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033141	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P07.3M	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 7	P07.3M	SRP113514	3M	P07	1
SRR5865114	1.1289414975457	1.24573603171924	0.79171376330733	1.64932285640579	4.78368478603559	2.25417895924485	3.46999617924943	1.99833023111598	0	4.84296662072354	3.32435446630649	0	0	1.77182029081201	2.63527996756135	0	2.94868008090149	2.90382159212789	0	3.50335810923743	0	0	2.99255808307627	0	0	0	0	0	0	0	0	1.16121392279195	1.2706117692135	1.35792310790613	0	0	0	0	4.48902470034832	0	0	0	0.71199807136816	0	0	0	1.29413952365354	1.16121392279195	3.34804954805213	0.79171376330733	AMPLICON	446	122516380	PRJNA395660	SAMN07412066	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	79831839	AC CAMARGO CANCER CENTER	13-Feb-2012	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033139	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P05.Pre	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 5	P05.Pre	SRP113514	Pre	P05	0
SRR5865115	0.993416409317376	1.09265024834493	0	1.39829092242346	4.72545272526801	2.40994132330436	2.2729379654687	0.734381748215066	0	4.96229767909986	3.14686865945832	0.547583104522865	0	0	2.58724786982901	0	3.44803742183144	2.01452869114938	0.619151135398623	1.87113402177338	2.35295259216249	0	2.820151272756	0	3.58043165002994	0.68057702653897	3.51676160584328	0	1.27182072537462	1.45958656292312	0	0	2.62659694516575	1.25688580818073	0	1.47823587828456	0	0	4.18027241118529	0	0	0	1.02043011799041	0	0	0	3.14234283600654	1.77198550249955	1.84447761944008	1.94872289554944	AMPLICON	494	197970196	PRJNA395660	SAMN07412053	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	130164362	AC CAMARGO CANCER CENTER	19-Nov-2012	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033138	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P03.1Y	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 3	P03.1Y	SRP113514	1Y	P03	1
