Actinobacteria	Ascomycota	Bacteroidetes	Cyanobacteria	Deferribacteres	Elusimicrobia	Euryarchaeota	Firmicutes	Fusobacteria	Incertae_Sedis	Lentisphaerae	Parabasalia	Proteobacteria	Saccharibacteria	Spirochaetae	Synergistetes	Tenericutes	Verrucomicrobia	others	Assay.Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center.Name	Collection_Date	Consent	DATASTORE.filetype	DATASTORE.provider	DATASTORE.region	env_biome	env_feature	env_material	Experiment	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	Host	Instrument	lat_lon	Library.Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	replicate	Sample.Name	SRA.Study	time	ID	prepost
SRR5865085	0.846299075991817	0	4.35104739310793	0	1.06197708951288	0	3.31188109331949	5.15876545671214	2.95756776943465	0	2.74412348824888	0	3.70494990756449	0	0	1.60342591030963	1.58682528607722	1.86470458651253	1.37240922817723	AMPLICON	471	74684777	PRJNA395660	SAMN07412087	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	53308946	AC CAMARGO CANCER CENTER	23-Apr-2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033168	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P11.Pre	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 11	P11.Pre	SRP113514	Pre	P11	0
SRR5865086	1.24916627079138	0	4.56201070892609	0	1.10462646089842	0	3.2822538399019	5.0379925232694	2.12487784510534	0	2.11382608542956	0	4.41086928600278	0	0	0.638463071516663	0	3.22726770142892	1.873287054725	AMPLICON	471	74661920	PRJNA395660	SAMN07412089	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	54126379	AC CAMARGO CANCER CENTER	11-Nov-2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033167	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P12.3M	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 12	P12.3M	SRP113514	3M	P12	1
SRR5865087	3.77845649791075	0	4.79573293639892	0	0	0	2.63103766921178	4.98049816983147	3.66160076032809	0	1.70653117255411	0	3.62279711928049	0.257924820756292	0	2.19173195905041	0	3.2639561962922	0.345675543114575	AMPLICON	492	313698565	PRJNA395660	SAMN07412088	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	197791282	AC CAMARGO CANCER CENTER	18-Aug-2014	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033166	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P12.1Y	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 12	P12.1Y	SRP113514	1Y	P12	1
SRR5865096	2.25994984236325	0	4.94554312395421	2.65410664435163	0	0	2.70052094636954	4.82634154371558	3.15295572249632	0	2.04354910493071	0	4.16485213871511	0	0	0	0	3.44826991361471	0	AMPLICON	495	122685414	PRJNA395660	SAMN07412060	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	88450152	AC CAMARGO CANCER CENTER	23-Apr-2012	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033157	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P04.3M	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 4	P04.3M	SRP113514	3M	P04	1
SRR5865097	2.94311379375249	0	4.8390448318818	0	1.24055021594788	0	3.50070002117275	4.83020003935881	2.94311379375249	0	1.54371437077112	0.754785878158841	4.52317833978523	0	0	1.78349622560432	2.15455540482859	2.0024756355887	1.61096518596407	AMPLICON	495	101897058	PRJNA395660	SAMN07412059	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	73540889	AC CAMARGO CANCER CENTER	04-Feb-2014	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033156	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P04.2Y	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 4	P04.2Y	SRP113514	2Y	P04	1
SRR5865098	2.83441701226021	0	4.82116831655985	0	1.09521801269204	0	1.65832820159832	4.88751676147346	3.10495707932586	0	2.29992297578413	0	4.40114475719452	0	0	1.46228265544851	1.37844859812559	3.64878144303372	1.17597976184716	AMPLICON	496	95934110	PRJNA395660	SAMN07412063	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	69252489	AC CAMARGO CANCER CENTER	15-Apr-2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033155	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P05.1Y	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 5	P05.1Y	SRP113514	1Y	P05	1
SRR5865110	2.90979864185184	0	5.05325901887654	0	0.618501945518506	0	0.81425382132911	4.55781122452417	1.15854163995626	0	0.81425382132911	0	4.4033029300689	0	0	0	0	1.28188406802165	0.411142993299683	AMPLICON	497	157852706	PRJNA395660	SAMN07412111	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	100318295	AC CAMARGO CANCER CENTER	09-Feb-2015	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033143	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P23.Pre	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 23	P23.Pre	SRP113514	Pre	P23	0
SRR5865111	2.67607844704263	0	4.8267822855198	0	0	0	1.87791627599454	4.9119349625039	3.5774456959666	0	2.10403584791787	0	4.34155910834216	0	0	0	1.47205099105655	2.11942807422663	1.2863924412375	AMPLICON	494	109572887	PRJNA395660	SAMN07412057	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	74420821	AC CAMARGO CANCER CENTER	20-Sep-2011	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033142	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P03.Pre	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 3	P03.Pre	SRP113514	Pre	P03	0
SRR5865112	2.86381072801246	0	4.91407241615938	0	0	0	1.73780564288805	4.83654693088104	4.10024263258755	0	2.0813343202572	0	4.0327221972582	0	0	0.822836229245848	2.51805921431403	1.59780330000458	0.678228346847933	AMPLICON	495	133357229	PRJNA395660	SAMN07412073	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	91784990	AC CAMARGO CANCER CENTER	21-Jan-2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033141	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P07.3M	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 7	P07.3M	SRP113514	3M	P07	1
SRR5865114	3.36198343093905	0	4.78368478603559	0	1.77182029081201	0	0	5.00994307975251	3.50335810923743	0	1.16121392279195	0	3.82294493908119	0	0	0.71199807136816	0.79171376330733	1.52087693969756	0.79171376330733	AMPLICON	446	122516380	PRJNA395660	SAMN07412066	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	79831839	AC CAMARGO CANCER CENTER	13-Feb-2012	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033139	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P05.Pre	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 5	P05.Pre	SRP113514	Pre	P05	0
SRR5865115	3.22364259411556	0	4.72554053239697	2.35295259216249	0	0	3.58043165002994	5.03190728770757	1.87113402177338	0	1.77198550249955	0	3.59823952164266	0	0	1.02043011799041	3.51909402810476	3.14510329768902	1.7626033036619	AMPLICON	494	197970196	PRJNA395660	SAMN07412053	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	130164362	AC CAMARGO CANCER CENTER	19-Nov-2012	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033138	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P03.1Y	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 3	P03.1Y	SRP113514	1Y	P03	1
SRR5865116	3.6065140163214	0	4.39330138782015	0	1.66796757589251	0	2.1291366568554	5.11687962661994	2.88268913628299	0	0	0	4.16217634170285	0	0	0	1.34750686455569	2.29309925861519	0	AMPLICON	461	128495396	PRJNA395660	SAMN07412050	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	87209315	AC CAMARGO CANCER CENTER	26-Jul-2011	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033137	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P02.3M	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 2	P02.3M	SRP113514	3M	P02	1
SRR5865120	1.16766532954748	0	4.80505153866432	0	1.40443179572259	0	0	5.01128354144802	2.97500236106005	0	0	0	3.885424684297	0	0	0	0	2.31207834466606	1.00608888092533	AMPLICON	485	73675007	PRJNA395660	SAMN07412096	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	52542037	AC CAMARGO CANCER CENTER	29-Oct-2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033133	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P14.Pre	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 14	P14.Pre	SRP113514	Pre	P14	0
SRR5865121	1.62266396072595	0	4.88006538446543	2.09282690822149	0.757717995176659	0	2.63279253710975	4.94899510953998	0	0	2.55061740350519	0	3.91451808579455	0	0	0	2.64535276173335	2.94743765519748	1.80611139734721	AMPLICON	486	74751017	PRJNA395660	SAMN07412098	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	53881143	AC CAMARGO CANCER CENTER	24-Feb-2014	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033132	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P15.Pre	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 15	P15.Pre	SRP113514	Pre	P15	0
SRR5865122	0	0	4.59096841562517	1.20485021078503	1.31249476633993	3.35257482711303	2.75167140580096	5.09389573170336	2.1045764599791	0	1.89839610732251	0	3.87702547849809	0	0	0	2.75855299814017	3.00272803277772	1.70405483494685	AMPLICON	471	76657586	PRJNA395660	SAMN07412048	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	54609748	AC CAMARGO CANCER CENTER	14-May-2012	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033131	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P02.1Y	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 2	P02.1Y	SRP113514	1Y	P02	1
SRR5865123	0	0	4.82216852342607	0	0	0	3.56218368928842	4.98651980295083	2.42774087419204	0	3.05211951930472	0	3.81077373418949	0	0	0	1.54710779522126	2.64952552273252	1.00052351554433	AMPLICON	472	65436500	PRJNA395660	SAMN07412083	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	46745200	AC CAMARGO CANCER CENTER	08-Jul-2013	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033130	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P10.3M	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 10	P10.3M	SRP113514	3M	P10	1
SRR5865124	1.81925356056103	0	4.91948579587276	0.628163479268805	0.95997035074133	0	0	4.89635949744392	1.72398659073961	0	0	0	4.12599085121081	0	0	0	0	0	0	AMPLICON	484	69192988	PRJNA395660	SAMN07412043	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	49449251	AC CAMARGO CANCER CENTER	23-Apr-2012	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033129	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P01.1Y	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 1	P01.1Y	SRP113514	1Y	P01	1
SRR5865125	1.14874377864159	0	4.91083140029494	1.89386130721779	0	0	0	4.83006948355995	4.15649241716579	0	0	0	3.76024290034	0	0	0	0	3.78351927966488	1.41463321495842	AMPLICON	495	195109450	PRJNA395660	SAMN07412094	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	141063186	AC CAMARGO CANCER CENTER	10-Nov-2014	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033128	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P14.1Y	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 14	P14.1Y	SRP113514	1Y	P14	1
SRR5865126	1.61494552471118	0	4.92935252021729	0.689376894097257	0	0	0.943570299061745	4.49257775552383	4.36602815214078	0	1.95031956503042	0	4.53439886006528	0	0	0	0	3.22004615339769	1.10285538842121	AMPLICON	495	95748527	PRJNA395660	SAMN07412095	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	69152907	AC CAMARGO CANCER CENTER	17-Mar-2014	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033127	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P14.3M	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 14	P14.3M	SRP113514	3M	P14	1
SRR5865127	3.2201590460033	0	4.83827500808533	0	0	0	0	4.98257905450783	2.59383457048108	0	0	0	3.9129425127188	0	0	0	0	2.02792671630095	1.41257562862988	AMPLICON	488	77617047	PRJNA395660	SAMN07412113	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	55769903	AC CAMARGO CANCER CENTER	16-Feb-2015	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033126	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P25.Pre	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 25	P25.Pre	SRP113514	Pre	P25	0
SRR5865128	1.52789126777135	0	4.53548695022139	1.34310261836245	1.31943688841272	0	0.903713303711562	5.142321426095	0	0	0	0	3.31016466326723	0	0	0	1.20928874763093	2.03546782560407	0.523377470204206	AMPLICON	478	104704602	PRJNA395660	SAMN07412052	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	75344442	AC CAMARGO CANCER CENTER	28-Mar-2011	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033125	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P02.Pre	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 2	P02.Pre	SRP113514	Pre	P02	0
SRR5865129	2.80256991505094	0	4.78171203985888	0	1.31555449355418	0	2.73573715200889	5.04575352423558	0	0	0	0	3.35163506193883	0	0	0	2.13397711559648	2.13397711559648	1.39122147453867	AMPLICON	487	85908523	PRJNA395660	SAMN07412112	MIMARKS.survey,MIGS/MIMS/MIMARKS.human-gut	61374607	AC CAMARGO CANCER CENTER	02-Mar-2015	public	sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	human	digestive system	stool	SRX3033124	Brazil	South America	Brazil: Sao Paulo	Homo sapiens	Illumina MiSeq	23.555420 S 46.670139 W	P24.Pre	PAIRED	PCR	METAGENOMIC	human metagenome	ILLUMINA	2019-08-06T00:00:00Z	biological replicate 24	P24.Pre	SRP113514	Pre	P24	0
