bugName	pval	p1M	p6M	p1Y	s1M	s6M	s1Y	Adjustedpval	Adjustedp1M	Adjustedp6M	Adjustedp1Y
Methanococcales	2.38643839800545e-07	2.82269534488461e-08	0.00352873237950924	0.000244277676212585	-0.311276064541692	-0.171501026316366	-0.255725881055816	4.73310282271081e-06	7.46446102313929e-07	0.0279946102107733	0.00274510180154222
Halanaerobiales	2.71753232361505e-07	2.84880471339473e-07	0.000324864543472444	1.60381697596721e-05	-0.295881515830381	-0.223156141491056	-0.317961241895506	4.97517456169524e-06	4.23759701117466e-06	0.00594752010357243	0.000424120489200216
Unclassified Clostridia Class	4.14831317852027e-07	3.17573235977001e-07	0.000598263273819845	2.30950083150009e-05	-0.270238374357924	-0.195362264385088	-0.286945752856642	7.05213240348446e-06	4.44602530367802e-06	0.00889916619807019	0.000462753995063921
Thermoanaerobacterales	7.49398232580134e-07	2.7648985044767e-07	0.00171007905288817	6.5926165311868e-05	-0.251493473430221	-0.164209014114649	-0.248872416430494	1.18904519569381e-05	4.23759701117466e-06	0.0184999461176084	0.00108247582116282
Nautiliales	8.40469773777386e-07	2.65323100273975e-07	0.0170838548748242	7.27714837756519e-05	-0.31862026222717	-0.155273792429771	-0.310866394951494	1.25019878849386e-05	4.23759701117466e-06	0.0752955085223735	0.00108247582116282
Mycoplasmatales	1.0301609513208e-06	1.17402631601113e-06	0.00484636463516026	1.41945520000856e-05	-0.297016558871509	-0.184036058206027	-0.342244364976107	1.44222533184912e-05	1.33056315814595e-05	0.0331740543010859	0.000424120489200216
Coprothermobacterales	1.74653763440613e-06	4.0346598485355e-07	0.000115072045235267	0.00351618799861417	-0.429688330660778	-0.356427518255369	-0.308715531239282	2.27628107062163e-05	5.33471691084138e-06	0.00248974061509033	0.0166178920074441
Kosmotogales	1.81719917402567e-06	4.40899404725138e-07	0.00235653664779755	0.00021554723525725	-0.305680571464061	-0.19681867447175	-0.283453113738018	2.27628107062163e-05	5.52284517497804e-06	0.0224342288870327	0.00256501209956128
Natranaerobiales	2.11999600230328e-06	5.47419208694493e-06	0.00112431683468632	1.57393121166041e-05	-0.297150543729689	-0.229609444664878	-0.361002199022294	2.52279524274091e-05	3.25714429173223e-05	0.0139899707129267	0.000424120489200216
Veillonellales	2.55367330947998e-06	6.67144844313329e-06	0.000570014266332651	2.33321342049036e-05	0.498292691846688	0.415701847695033	0.604704825599346	2.89416308407731e-05	3.78048745110886e-05	0.00889916619807019	0.000462753995063921
Verrucomicrobiales	3.23717611427909e-06	0.0951023713526666	2.69126362103122e-07	0.00496969483377711	0.318388163401575	1.20055366899579	0.722164807009487	3.50203597817466e-05	0.111529448832203	2.23363974459029e-05	0.0215137666626416
Ignavibacteriales	3.38600659932631e-06	1.57005471937365e-07	0.0365195196696238	0.0131891989492115	-0.350674626657816	-0.146762334864873	-0.20455452751392	3.50378074191157e-05	2.87440787085329e-06	0.117630190695164	0.0448432764273193
Vibrionales	3.99185093002963e-06	2.0039430336664e-06	0.001809607174015	0.000116107981312084	-0.217179866277524	-0.154573639213692	-0.226913126498449	3.95858550561271e-05	1.76643867412076e-05	0.0187255003224161	0.001535205530682
Thiotrichales	4.5165078288445e-06	5.84281824413933e-07	0.00385197374283504	0.00105240288532648	-0.243417848863473	-0.150474569317475	-0.200645257622046	4.29971545305996e-05	6.9529537105258e-06	0.0295732177675722	0.00724534258818122
Thermotogales	6.46128035419746e-06	1.73094581974583e-06	0.00878167334122928	0.000253748906024911	-0.237730095630756	-0.139700683432785	-0.23267530347099	5.91455663191922e-05	1.64786042039803e-05	0.0513889872807033	0.00274510180154222
Lactobacillales	7.14100875343071e-06	4.00663439664449e-06	5.05703637462805e-05	0.0153837753822865	0.439715057036235	0.427126446191979	0.287220527018716	6.29466697524633e-05	2.88963329212542e-05	0.00130052904220083	0.0508519241803361
Unclassified Tenericutes Phylum	8.48563020516835e-06	5.28196047791314e-06	0.0131096711740727	9.01705892273523e-05	-0.323585579298662	-0.189211094173926	-0.358411792183486	7.13605917361115e-05	3.25714429173223e-05	0.066385143392113	0.00126238824918293
Spirochaetales	8.69519815271946e-06	1.65743626228661e-06	0.00928456492886656	0.000545135955977005	-0.230586941695922	-0.133959056644516	-0.211273597314269	7.13605917361115e-05	1.64786042039803e-05	0.0513889872807033	0.00434384932547385
Nostocales	9.56713084776517e-06	2.59008110271444e-06	0.00245089735764072	0.000526294917647505	-0.239740489265063	-0.166963211341424	-0.22497817085118	7.5899238058937e-05	2.05479767482012e-05	0.0224351373507112	0.00434384932547385
Ktedonobacterales	1.0437963842147e-05	1.98834190596929e-06	0.00117562779100224	0.00151785545258659	-0.285374604367483	-0.21218329267495	-0.242280904943262	7.98260061047051e-05	1.76643867412076e-05	0.0139899707129267	0.00950656836093705
Methanosarcinales	1.07329083838259e-05	1.54041752385932e-06	0.00211914684736105	0.00209696983756277	-0.233760749290171	-0.161499084685816	-0.188871594137083	7.98260061047051e-05	1.64786042039803e-05	0.0210148729029971	0.0110906404742208
Sulfolobales	1.38722328272278e-05	3.31593940040397e-05	0.000155251849263816	0.000287943271057139	-0.266322153995855	-0.27032707663577	-0.300724464699204	0.000100048224632734	0.000148904448546443	0.00307916167706569	0.00285543743798329
Mesoaciditogales	1.4516484257765e-05	5.32818302246956e-06	0.000720596515435948	0.000898013001230854	-0.316322898599775	-0.25801472717426	-0.295866717319461	0.000101615389804355	3.25714429173223e-05	0.0100883512161033	0.00647657861493767
Rickettsiales	1.50411733935707e-05	1.68988184401986e-06	0.0271417685004276	0.00170117772835023	-0.250327237727763	-0.123326270123816	-0.208085089772968	0.000102279979076281	1.64786042039803e-05	0.0978748621682085	0.00973437919230929
Chroococcales	1.80550404206281e-05	2.80164959660794e-06	0.00928141071071525	0.00116451848579038	-0.254527700364931	-0.151996987650941	-0.224356715199573	0.000119363878336375	2.15094388384738e-05	0.0513889872807033	0.00769876110050306
Entomoplasmatales	2.11077099692147e-05	1.49705480654644e-05	0.0142396792457088	0.000127875178025641	-0.291595835327185	-0.178274529967317	-0.333797980626931	0.000135773918180354	8.09770554450119e-05	0.0706050762599728	0.00160180486158435
Thermoplasmatales	3.32545493955116e-05	2.22352154952504e-06	0.0396688077465483	0.00912667006705974	-0.285102762047214	-0.132343718476666	-0.197798928950336	0.000208278493582415	1.88999331709628e-05	0.124342277545429	0.0334452111009797
Dictyoglomales	3.42550524037311e-05	1.01317449502217e-05	0.00127931289010603	0.00171783162217223	-0.278116581212281	-0.222809467264968	-0.253126825435165	0.000209043653130461	5.60780301895991e-05	0.0144988794212017	0.00973437919230929
Deferribacterales	3.74614752794988e-05	3.20098562588799e-06	0.0222258236653304	0.00497166876657683	-0.232892766636769	-0.1227453219976	-0.177872764405435	0.000222895777913018	2.38073305925419e-05	0.0881624338724773	0.0215137666626416
Alteromonadales	4.56257314815911e-05	5.39618556434963e-06	0.0397059373674479	0.00268146334659247	-0.211071573864841	-0.102353643547976	-0.177323604562747	0.000264851807137041	3.25714429173223e-05	0.124342277545429	0.013295589093521
Methanomicrobiales	4.86819164620123e-05	4.14799806439175e-06	0.0168648109226917	0.00616624601420548	-0.226976001608112	-0.126891143996798	-0.171085211327219	0.000275864193284736	2.90359864507423e-05	0.0752955085223735	0.0253028715755329
Fibrobacterales	5.053308997649e-05	2.38802922722672e-06	0.0567956705526273	0.0765879732138974	-0.248690922142772	-0.107225277215801	-0.116481476220456	0.000279694777079177	1.95983088303434e-05	0.159027877547357	0.173076992970884
Aquificales	5.33549626622332e-05	1.77931972285495e-05	0.019264912573076	0.000547544032622754	-0.235357026225839	-0.138802918054419	-0.244194840358652	0.00028860184349117	9.01017221360593e-05	0.0804394595156507	0.00434384932547385
Unclassified Actinobacteria Phylum	6.71734736201746e-05	4.35262716750598e-06	0.0206939951554683	0.270761076898412	-0.387469795891422	-0.209227908120588	-0.114761894140746	0.000355273038257812	2.95978647390407e-05	0.083759885322251	0.426762492065046
Unclassified Candidatus Saccharibacteria Phylum	7.25399746233091e-05	0.076299835539961	0.143139092710616	0.00067713591636373	0.127740002385117	-0.11911329264194	-0.333260718288556	0.000375315520877121	0.0912530696407574	0.321387774199307	0.00519865639014734
Legionellales	7.60445252054875e-05	4.10183421910405e-05	0.00278533340550077	0.000792731109531163	-0.190247425666697	-0.152238766698884	-0.200627712540001	0.000385076531891618	0.000168316645542545	0.0245521981670068	0.00589593762713803
Chloroflexales	9.14701229985937e-05	4.6604369039094e-06	0.0665954002903802	0.165752384473403	-0.265804694851633	-0.113706166036439	-0.0999454611936838	0.000453539359868027	3.08106661980677e-05	0.172279405099027	0.306796493918372
Bacteriovoracales	9.91175249277498e-05	1.59848932952786e-05	0.0039918499378509	0.00597051379806699	-0.259669114281203	-0.188862785211219	-0.209956700700693	0.000481427978220499	8.31232700482191e-05	0.029689383912766	0.0249295137533323
Oceanospirillales	0.000112557911089106	6.44011835424067e-06	0.0706060009207667	0.0327740100957061	-0.209937415847694	-0.0902088783173649	-0.125126454960306	0.000535775656784145	3.738410166608e-05	0.180690626012285	0.0928596952711672
Unclassified Elusimicrobia Phylum	0.000136389476679488	4.72840347097963e-05	0.00332155093941166	0.00227472760295585	-0.318752323900134	-0.25162577361623	-0.304849905844605	0.000636484224504278	0.000185588929893432	0.0279946102107733	0.0117692428152933
Desulfurellales	0.000139324636631244	1.606584211016e-05	0.00487853739721851	0.0173607358581521	-0.304652481743519	-0.216046928975405	-0.211211833517475	0.000637678144581463	8.31232700482191e-05	0.0331740543010859	0.0551910824053903
Chlamydiales	0.000157476767619347	0.000139596953371707	0.0180832402036588	0.000343556854760474	-0.226439538904584	-0.152763811959002	-0.274645672605823	0.000707159824403859	0.000458970231513376	0.0768537708655497	0.00327066125731971
Pelagibacterales	0.000205804098458273	3.80950887912038e-05	0.304825444400731	0.00646969981173607	-0.284668884032987	-0.0761003641807919	-0.240668551014834	0.000907062508019797	0.000160344386020519	0.537395968647214	0.0260981111049692
Leptospirales	0.000212564838528939	3.52859209291754e-05	0.0207640051849278	0.00356097685873803	-0.201354395134737	-0.122334648769135	-0.181897272055303	0.000919826028543409	0.00015551942928044	0.083759885322251	0.0166178920074441
Fimbriimonadales	0.000250362703509643	5.44446461568148e-05	0.284820923326665	0.00476632575606465	-0.258120690926878	-0.0736897578640003	-0.232272594214914	0.00106404148991598	0.000208997190085837	0.517460914135468	0.0214035005649696
Magnetococcales	0.000258853615780263	2.56071597784186e-05	0.318008700555087	0.0301706224600498	-0.275007234129337	-0.0698855653464002	-0.179391121935625	0.00106740319891516	0.000124377633209462	0.555681849537085	0.0886494832776773
Salinisphaerales	0.000260369834952145	2.68013761526107e-05	0.437054337360845	0.477753195427964	-0.30429983015533	-0.0605042235977995	-0.0646753444017251	0.00106740319891516	0.000127574550486427	0.615496640780361	0.642402601761896
Holosporales	0.000264608356033591	5.77837554850211e-05	0.0054013631544012	0.00519337009301522	-0.222920977451485	-0.169600152351763	-0.199142305470154	0.00106740319891516	0.000218294187387857	0.0357090119652079	0.0220718228953147
Unclassified Coriobacteriia Class	0.000304028999286388	8.27127017536065e-05	0.0232937377971257	0.935259718550256	-0.461535742453329	-0.291013965556975	0.0119858911115082	0.00120598169716934	0.00030285573872859	0.0894178967050953	0.963677802384669
Unclassified Tissierellia Class	0.000357835628245873	7.95966846840864e-05	0.0417506112208102	0.0026785438276192	-0.2614734612529	-0.146400897608859	-0.255590036736898	0.00139614556594291	0.000296000171168946	0.129047343773413	0.013295589093521
Caldilineales	0.000376514668616101	2.52950814125771e-05	0.260738307242037	0.197324822803538	-0.266146310787116	-0.0763409319870675	-0.102500418665256	0.00144533050210697	0.000124377633209462	0.484810290028162	0.346045203056134
Rhodobacterales	0.000391183728526756	2.74594173954482e-05	0.239473322139272	0.0753239775168554	-0.211842320360492	-0.0639492929833505	-0.113783093999522	0.00147780519665663	0.000128143947845425	0.459634279589893	0.173076992970884
Anaerolineales	0.000410865354686485	0.000164013902557651	0.8889562844515	0.0500889230443999	-0.18717929818332	0.00751436428388993	-0.124894863229201	0.00152790553774037	0.000506952062450921	0.937220686665376	0.126369701041949
Rhodospirillales	0.000418972328579459	2.96524174572406e-05	0.226642647469602	0.0666655984409066	-0.218048872465431	-0.0679986826916919	-0.121434735865662	0.00153408329541402	0.000135716833746601	0.442138935227584	0.158664124289358
Pleurocapsales	0.000431803285971588	0.000123569699091775	0.00346114886749098	0.00799982064004959	-0.231194809434526	-0.194397856747436	-0.204674218231453	0.00155710881910967	0.000426225918606412	0.0279946102107733	0.0312124149562591
Mariprofundales	0.0004922534877978	4.58766166095014e-05	0.0112760214749077	0.201992440429667	-0.263370478423491	-0.179260977726021	-0.103939093696344	0.0017486019417295	0.00018506160598409	0.0609569824144892	0.348380884435947
Chlorobiales	0.000511648489752048	3.84018067360067e-05	0.339115300635395	0.210588099142141	-0.219282319155669	-0.0547456815012136	-0.0840248258656119	0.00179076971413217	0.000160344386020519	0.577656575210465	0.357999768541639
Pseudomonadales	0.000578108520461029	4.75669106029384e-05	0.345518773441749	0.0907787150132296	-0.174202611736118	-0.0435909391728535	-0.0920532621658299	0.00199405547637283	0.000185588929893432	0.577656575210465	0.194642650208546
Phycisphaerales	0.000604839389168665	0.193354418942695	0.0166699664200641	0.0100709206993101	-0.0943141463194245	0.199883508415245	0.252359630545159	0.00205645392317346	0.219135008135055	0.0752955085223735	0.0357743153199372
Planctomycetales	0.000620084577239499	3.66936481634286e-05	0.0656981722380624	0.116597208798724	-0.220727478372631	-0.106469887078289	-0.10577396868484	0.00207859337159156	0.000158783422961745	0.172279405099027	0.235170641475391
Bacillales	0.000699182875797622	0.00781592141657284	0.00462329926007924	0.000273609503626534	-0.122414026534344	-0.147313579770525	-0.224544518016912	0.00231118783944214	0.0110725553401449	0.0331740543010859	0.00283126355926588
Bdellovibrionales	0.000838202931156773	9.12935607849861e-05	0.0576974885236652	0.0144202836284348	-0.187497148673777	-0.0989554953748024	-0.150156422048562	0.00273277120020975	0.000329210113133738	0.159674444984097	0.0483384155432039
Pirellulales	0.000962557138862064	0.00021251919236857	0.959373115424992	0.311496223137742	-0.178975574089975	0.00267346808648514	-0.062379099207447	0.00309579187904285	0.000609392382936381	0.971620431792119	0.484549680436487
Acidilobales	0.00114610052637887	0.000666158575755278	0.0244819715376296	0.00184003025384502	-0.236440528361695	-0.171893090018239	-0.281137729654215	0.00363695900370894	0.00134360797482844	0.0910423316555601	0.0101843534980259
Thermoproteales	0.00117862975621819	0.000132333350031113	0.0527751182334039	0.0159341238839054	-0.225198277544765	-0.124873832567738	-0.183028348436734	0.00369097213131485	0.000449933390105784	0.151331061922291	0.0519496093749245
Parachlamydiales	0.00124936796651853	0.000208698795177826	0.036574092905219	0.00930462746753702	-0.197895522336104	-0.121869251606589	-0.178094039467617	0.00381814376524432	0.000605735527467348	0.117630190695164	0.0335530505647547
Thermales	0.00125132442726494	0.000101636044771053	0.373332051597095	0.234423378749826	-0.246406283576052	-0.0611398409208053	-0.095761284345335	0.00381814376524432	0.000361035502321053	0.588430650861647	0.387449750989295
Rhizobiales	0.00132386637763959	0.000111713156166637	0.402146873273967	0.215017375783437	-0.190714561181972	-0.0448188560875145	-0.077840287522994	0.00396573446399962	0.000390996046583231	0.597548478592738	0.36293713075502
Unclassified Acidobacteria Phylum	0.00133301998789903	0.000139582917486473	0.45787739913448	0.0850940230640357	-0.340830727395531	-0.0720805894754017	-0.197207217783617	0.00396573446399962	0.000458970231513376	0.630102460450739	0.185801628341656
Orbales	0.00135266091443409	0.000325527051956418	0.0115254798682858	0.0103587834974655	-0.198016770357631	-0.153267298635306	-0.181279746927769	0.00397448515599152	0.0008155309301645	0.0609569824144892	0.0362557422411293
Unclassified Epsilonproteobacteria Class	0.00140244161991432	0.000268343299243742	0.0427804380691181	0.00734300350102443	-0.202167648677109	-0.123187446879944	-0.192243594918286	0.00407050128706839	0.00072141495522882	0.130535182826284	0.0291272472207303
Nitrosopumilales	0.00148643701686058	0.000257135227553944	0.0592504956777208	0.00890447954096926	-0.232720464646968	-0.130547553320275	-0.212661270525149	0.0042623133736484	0.000703427404113089	0.162087562888478	0.0334452111009797
Acidothermales	0.00166500442274553	0.000208103108637233	0.62005063524779	0.11076743613006	-0.250847774626418	-0.0362439366969237	-0.137117098550508	0.00471751253111234	0.000605735527467348	0.76965126577518	0.227264222404778
Unclassified Alphaproteobacteria Class	0.00169817757457325	0.000140776583615447	0.380231139800163	0.25227076527412	-0.205026466683626	-0.0512900730774121	-0.0784536597002541	0.00475341825144354	0.000458970231513376	0.594977839357633	0.408438381872385
Elusimicrobiales	0.00173413341799333	0.000243262488724977	0.015074109873647	0.0273944045471321	-0.249231942232217	-0.182473174712421	-0.193068234120087	0.00475341825144354	0.000681134968429935	0.0717527629985596	0.081498353527718
Pseudonocardiales	0.00173759406670415	0.000178291117054065	0.39938550003508	0.560952239064792	-0.214477605099709	-0.0524340292597695	-0.0422986113951834	0.00475341825144354	0.000531875849861749	0.597548478592738	0.717777596222691
Nitrosomonadales	0.00182024179763152	0.000150924389280651	0.351218768598367	0.134090193588714	-0.167147962492192	-0.0446185026583501	-0.0842571753777772	0.00490999342265079	0.000485405468226959	0.577656575210465	0.259459073773284
Syntrophobacterales	0.00185862661958081	0.00026977281939229	0.370116323937049	0.0265223768789374	-0.200072678780448	-0.053557711514436	-0.15708737730276	0.00490999342265079	0.00072141495522882	0.588430650861647	0.079902856926419
Desulfurococcales	0.00185872954569222	0.000220788053762285	0.147427944969026	0.019897585351559	-0.219167884623365	-0.0936475216839845	-0.177770892743159	0.00490999342265079	0.000625566152326475	0.324887508357669	0.0615016274502732
Bacteroidetes Order II. Incertae sedis	0.00187735042630766	0.000320220966511184	0.641088043348049	0.867521755815371	-0.238514756330992	-0.0336104363958081	-0.0140613116586827	0.00490999342265079	0.000810772234358105	0.775615463794722	0.938959323997028
Bacteroidales	0.00203606104165033	0.0437318103856993	0.00865913676146037	0.000487815880384722	0.246269392025526	0.363660491156474	0.572233968815864	0.00526720139035628	0.0533752352399817	0.0513889872807033	0.00430000664931718
Gloeobacterales	0.00206366984121464	0.000178781798272857	0.402248372018721	0.197740116032076	-0.210558629085243	-0.051217789183739	-0.0924964868943691	0.00528121959364608	0.000531875849861749	0.597548478592738	0.346045203056134
Thermococcales	0.00217179715922533	0.000353957947719295	0.0802316109208745	0.0113323940054763	-0.192725196627782	-0.103205143622881	-0.176252030089864	0.0054713069678579	0.000868474139764867	0.203139610629448	0.0390885474391792
Calditrichales	0.00218392505019538	0.000154271653912607	0.0846039196005882	0.105052485536447	-0.244720839527447	-0.121128938584436	-0.132610400019818	0.0054713069678579	0.000489555381749339	0.211955082788842	0.217412970066734
Desulfobacterales	0.00221957308417209	0.000171283438656144	0.0888677544252821	0.0635708638312547	-0.185358764170813	-0.0916051655068785	-0.116998994857982	0.00550060789337172	0.000522634082053362	0.216707115350634	0.15438638359019
Coriobacteriales	0.00224184439351705	0.000526974015505193	0.0901428757130788	0.835993624596857	-0.491929558383796	-0.264002850678189	0.0373580723045787	0.00550060789337172	0.00110990987336492	0.216707115350634	0.925425500716521
Egibacterales	0.00229337559675169	0.000486199038110935	0.806239425162244	0.908199293193738	-0.231154114444357	-0.0177328665102934	-0.00975522679257147	0.00555085453703757	0.00103475692352535	0.896658799946795	0.960673030133821
Tepidiformales	0.00230896890406185	0.000160951465527575	0.0882661629883632	0.236262144566032	-0.276089765622337	-0.136368892662733	-0.110364431257315	0.00555085453703757	0.000504032220994247	0.216707115350634	0.387795795908383
Synechococcales	0.0027329625209116	0.000309700484974108	0.218176459471631	0.0314253205562059	-0.166060321350937	-0.0619059170574059	-0.127801986400347	0.00644268293813757	0.000792566832514385	0.429140474002051	0.0901111601491206
Bradymonadales	0.00273407973425166	0.000247673804994919	0.389985474536936	0.382095659624566	-0.182360510940675	-0.0466697708797228	-0.0555703680402542	0.00644268293813757	0.000685422855683614	0.594977839357633	0.557657455395349
Endomicrobiales	0.00277125600751038	0.000296069033860313	0.206603008019337	0.0356314447949524	-0.241827717557073	-0.091848122882838	-0.180054672215418	0.00646626401752422	0.000774334396250048	0.409762632571685	0.095284088328075
Flavobacteriales	0.00286036231071174	0.000285870224828863	0.165592288762494	0.0379957882177438	-0.188618935240666	-0.0785590088621897	-0.138384681848179	0.00660938087329509	0.000755967927880771	0.348769599340475	0.1004777510647
Fusobacteriales	0.00301975227877005	0.00040288928152344	0.0166738819552546	0.0580962185782842	0.325712079868304	0.243388863973557	0.223476344056166	0.00691058694564684	0.000915758259648498	0.0752955085223735	0.143172986347005
Unclassified Cyanobacteria Phylum	0.00311745881387948	0.000304602736875513	0.341564531499653	0.0770847111550998	-0.174570570600144	-0.0501207969636462	-0.109777426908799	0.00706623997812682	0.000787994036699698	0.577656575210465	0.173076992970884
Corynebacteriales	0.0032599219118663	0.000411706444463821	0.692348545675092	0.370239680599986	-0.180850463266596	-0.0220695010391745	-0.0585953614163246	0.00731944731154887	0.000915758259648498	0.807739969954274	0.548698121480484
Deinococcales	0.00332861550202868	0.00039118026153613	0.582608484499888	0.482004267213363	-0.192436110348147	-0.0325569554872594	-0.0487927230541514	0.00740383635030677	0.000912753943584303	0.737557549526454	0.64447761571225
Nitrospirales	0.00338915331436218	0.000371222277980851	0.0618633313127746	0.0339681248723852	-0.170761085068411	-0.0983162033010286	-0.130898446474361	0.00746868971127962	0.000897709080343806	0.165432279240903	0.094004810693345
Xanthomonadales	0.00360792527948406	0.000486944434600166	0.698566959361525	0.496563707530074	-0.178920691521565	-0.0216910190454594	-0.0446225365889741	0.00787748708052549	0.00103475692352535	0.81101920160021	0.660235544090266
Bryobacterales	0.00367249448493268	0.000598496073071398	0.458015654025117	0.0353797482109397	-0.199122206732458	-0.0470854867377065	-0.158136281262885	0.00787748708052549	0.00122794883957752	0.630102460450739	0.095284088328075
Sphingomonadales	0.00367395405856441	0.00044855373770362	0.549767347159849	0.600516222507135	-0.179428855105523	-0.0333902472058736	-0.0342106719766662	0.00787748708052549	0.00097050717794056	0.70899122746355	0.756205613527504
Streptosporangiales	0.00370818291564867	0.000409973455009617	0.469348170233279	0.571384218489638	-0.198391494335846	-0.0443655035596492	-0.0406013964998106	0.00787988869575343	0.000915758259648498	0.641981979974255	0.723348106385818
Caulobacterales	0.0040103244628098	0.000387378463392911	0.420957078956852	0.443833921616314	-0.199669388578714	-0.0494455253671639	-0.0550592576027998	0.00842693793852682	0.000912753943584303	0.598187073624338	0.617733762249607
Cellvibrionales	0.00403643245794982	0.000373416802327886	0.230878903272316	0.0660569028551169	-0.164669418125551	-0.0605884749969174	-0.109404481515524	0.00842693793852682	0.000897709080343806	0.44674129251066	0.158664124289358
Candidatus Brocadiales	0.0041242907933885	0.00616299477212682	0.0464703269092074	0.00156937417323904	-0.165748667254982	-0.133906208743003	-0.252395290271442	0.0084990543324257	0.00899872856298272	0.138249222554892	0.00957720649309977
Unclassified Dehalococcoidia Class	0.0041423962292495	0.000377411938149226	0.0479996688917512	0.0839257081008505	-0.236579181371995	-0.144855583244488	-0.147655739435463	0.0084990543324257	0.000898240412795159	0.141036064151071	0.1849473937778
Methylococcales	0.00419384083020091	0.000444216349030584	0.255362679432732	0.050441687390694	-0.159930597256475	-0.0565416527910641	-0.114588189387376	0.00853106083408391	0.000969940285039257	0.478553682716459	0.126369701041949
Gemmatimonadales	0.00434538798632267	0.000592540896869335	0.72324169582142	0.447683323645273	-0.216621538516751	-0.0244198123791976	-0.0613822840274468	0.00876442661648131	0.00122630203004262	0.83155325413284	0.619368991342998
Desulfuromonadales	0.00442168354641748	0.000405865675291862	0.408452387802673	0.170136127497151	-0.178436300215165	-0.0454890333724954	-0.0886380086963259	0.00879097858698266	0.000915758259648498	0.597548478592738	0.311479987264015
Acidobacteriales	0.00446899955021052	0.000408286488080724	0.422249699028944	0.335672704691657	-0.18412309573583	-0.045579581555435	-0.0640150010338113	0.00879097858698266	0.000915758259648498	0.598187073624338	0.515420023978157
Streptomycetales	0.00446936306312984	0.000640908183025905	0.630596625320001	0.700405150377397	-0.195438311984507	-0.0301260472589983	-0.028211193227351	0.00879097858698266	0.00130372775692449	0.76965126577518	0.841901140352628
Neisseriales	0.00475651944266864	0.000353221618599852	0.162785080507352	0.161793259820023	-0.162185526187986	-0.0693380100894973	-0.0813136892920351	0.00927911169963226	0.000868474139764867	0.345918296078123	0.304734195142425
Chromatiales	0.00513287871160384	0.000437160044372314	0.351087378178536	0.219949373715519	-0.173441608477556	-0.0502693628143667	-0.0775472872389187	0.00993191165334727	0.000963371208894545	0.577656575210465	0.368647541861221
Desulfovibrionales	0.00520526713894609	0.860702102000956	0.107540782579305	0.00167307245912676	-0.0148729391525787	0.15620657042944	0.365598485684532	0.00999075466991266	0.871689788409478	0.250928492685044	0.00973437919230929
Unclassified Mollicutes Class	0.00538168351468449	0.0021696494852884	0.414357739319661	0.00884308154119819	-0.301077843259194	-0.0877037258024628	-0.334268236115615	0.0102467254119593	0.0037178660482102	0.598187073624338	0.0334452111009797
