bugName	pval	p3M	p1Y	p2Y	s3M	s1Y	s2Y	Adjustedpval	Adjustedp3M	Adjustedp1Y	Adjustedp2Y
Coprothermobacterota	0.401967762352532	0.329094107715867	0.320271904715332	0.479899516334648	0.143267575268936	0.163945098105538	-0.142902542668993	0.676138704326881	0.653913360305681	0.640543809430663	0.815829177768902
Chlamydiae	0.408768073403011	0.432561974818293	0.236708009012451	0.130493938214288	-0.0859754176338691	-0.146663087134489	-0.232334623374798	0.676138704326881	0.700338435420094	0.503004519151459	0.607285617271897
Bacteroidetes	0.426797816924376	0.572181434754678	0.401586872688832	0.31181121339982	-0.0464563560488926	0.0775784287439023	0.115153677067499	0.676138704326881	0.740799922876919	0.697410792927678	0.746041265013726
Armatimonadetes	0.437501514564452	0.536476183261515	0.471777889333429	0.304393455399644	-0.064659484947907	0.0854903688964705	0.151736027919687	0.676138704326881	0.72960760923566	0.697410792927678	0.746041265013726
Actinobacteria	0.512339075324217	0.35470856785419	0.438246816044185	0.160752075160208	-0.152939804382047	-0.142295661802744	-0.31610283663956	0.734951489883338	0.653913360305681	0.697410792927678	0.607285617271897
Aquificae	0.518789286976474	0.455788815144341	0.777509128451025	0.333947210152048	-0.0450506885531341	-0.0189336854027346	0.0792190504140704	0.734951489883338	0.704400896132164	0.944118227404816	0.746041265013726
candidate division Zixibacteria	0.687715900101137	0.697955714962525	0.232109224804163	0.724309474746862	-0.022808945834697	-0.0799100081196267	-0.0288788062723485	0.847588623374957	0.818292907197443	0.503004519151459	0.945088232715288
Thermotogae	0.691184297075125	0.610070524722168	0.443943536846932	0.796189823778815	0.03881795940423	-0.0658490027564355	-0.0273258277844186	0.847588623374957	0.740799922876919	0.697410792927678	0.945088232715288
Planctomycetes	0.692533035174781	0.326089403092677	0.451888118287264	0.351078242359401	0.0817457441551208	0.0712641440264535	0.109920843653348	0.847588623374957	0.653913360305681	0.697410792927678	0.746041265013726
Acidobacteria	0.722246456363452	0.365422171935528	0.551907661463565	0.806104669080687	0.118862745193493	0.0887975236025337	-0.0454016568910455	0.847588623374957	0.653913360305681	0.750594419590448	0.945088232715288
Calditrichaeota	0.732854054759536	0.594197011434016	0.340665236508627	0.397036567428816	-0.0538712269459253	-0.10764277738979	-0.11628140914867	0.847588623374957	0.740799922876919	0.643478780071852	0.785178681447512
Chloroflexi	0.747872314742609	0.35422038453402	0.884776201108287	0.904351400654472	-0.0790259913955511	0.0139842791173746	-0.0143847894169813	0.847588623374957	0.653913360305681	0.98387260738923	0.97141420624648
Tenericutes	0.779609015916021	0.338178900779304	0.529075689728977	0.914272194114334	0.147587858935086	0.107556070631875	0.0223293716196846	0.852543762825977	0.653913360305681	0.749523893782717	0.97141420624648
Kiritimatiellaeota	0.811688645713593	0.506698557866632	0.712385531288334	0.97032654686704	0.0505533522414871	-0.0313980166948325	-0.00388553129720355	0.852543762825977	0.717822956977729	0.897078076437161	0.996805627956423
Spirochaetes	0.827468946272271	0.500233317178356	0.861015332675487	0.788258388430417	-0.0845380409908045	0.0247737604142734	0.0470253836286981	0.852543762825977	0.717822956977729	0.98387260738923	0.945088232715288
Deferribacteres	0.943616197492151	0.936705517759794	0.92599774813104	0.55051993994765	-0.00664571657028536	-0.00864912702175667	-0.0677995688698894	0.943616197492151	0.936705517759794	0.98387260738923	0.841863608024955
