bugName	pval	p6M	s6M	Adjustedpval	Adjustedp6M
Clostridium butyricum	0.0316169716148063	0.0316169716148062	-0.375258470256717	0.363595173570272	0.363595173570271
Streptococcus mitis	0.0333285462906867	0.0333285462906867	0.13611914160933	0.372919409847143	0.372919409847143
Anaerostipes hadrus	0.035956554782435	0.035956554782435	-0.352686441770524	0.373037922562137	0.373037922562136
Lachnospiraceae bacterium KM106-2	0.0362813930280544	0.0362813930280545	-0.18625013338727	0.373037922562137	0.373037922562136
Clostridium beijerinckii	0.0382597395271349	0.0382597395271349	-0.172875155694882	0.373037922562137	0.373037922562136
Fusobacterium nucleatum	0.0385884182163512	0.0385884182163512	0.271804806798046	0.373037922562137	0.373037922562136
Unclassified Alteromonadales Order	0.0388972662705579	0.0388972662705579	0.19593631257733	0.373037922562137	0.373037922562136
Gemella sanguinis	0.0412948407427598	0.0412948407427598	0.266858741797832	0.373037922562137	0.373037922562136
Streptococcus dysgalactiae	0.0414532921343607	0.0414532921343607	0.190034376668313	0.373037922562137	0.373037922562136
Streptococcus vestibularis	0.0423274141943755	0.0423274141943755	0.488563231703767	0.373037922562137	0.373037922562136
Bifidobacterium animalis	0.0436389140603106	0.0436389140603106	-0.427378733391255	0.373037922562137	0.373037922562136
Orbus sp. IPMB12	0.0440645929743522	0.0440645929743521	0.0619587592688066	0.373037922562137	0.373037922562136
Enterococcus durans	0.0444724509337817	0.0444724509337818	0.497819490606906	0.373037922562137	0.373037922562136
Gemella haemolysans	0.0445299708360021	0.044529970836002	0.138683737703481	0.373037922562137	0.373037922562136
Unclassified Bacillus Genus	0.0450528891983257	0.0450528891983257	0.386471999797954	0.373037922562137	0.373037922562136
Unclassified Escherichia Genus	0.0508370683684496	0.0508370683684496	0.326710250386802	0.397390886680012	0.397390886680012
Lachnoclostridium sp. YL32	0.0513259004705848	0.0513259004705849	0.305441746493866	0.397390886680012	0.397390886680012
Flintibacter sp. KGMB00164	0.051999656305757	0.051999656305757	-0.191882031550491	0.397390886680012	0.397390886680012
Aminomonas paucivorans	0.0524717191510409	0.0524717191510409	0.152983370022047	0.397390886680012	0.397390886680012
Unclassified Rickettsia Genus	0.0528443962079164	0.0528443962079163	0.0769910857869171	0.397390886680012	0.397390886680012
Unclassified Synechococcus Genus	0.0538539384332006	0.0538539384332006	0.0736785127785258	0.397390886680012	0.397390886680012
Anaerococcus mediterraneensis	0.0558722516325882	0.0558722516325882	0.151808492944975	0.397390886680012	0.397390886680012
Oxalobacter formigenes	0.0560536498310811	0.0560536498310811	0.202578696784424	0.397390886680012	0.397390886680012
Ethanoligenens harbinense	0.0572505106524808	0.0572505106524808	-0.137343896015933	0.397390886680012	0.397390886680012
Lactobacillus rhamnosus	0.0594722651318568	0.0594722651318568	-0.178042298841086	0.397390886680012	0.397390886680012
[Eubacterium] minutum	0.0596433488092307	0.0596433488092307	0.083105660268491	0.397390886680012	0.397390886680012
Actinobaculum sp. 313	0.0600825974333	0.0600825974333	0.186398058945692	0.397390886680012	0.397390886680012
Geovibrio thiophilus	0.0604725262339149	0.0604725262339149	0.119768076309459	0.397390886680012	0.397390886680012
[Clostridium] hylemonae	0.0623770989970402	0.0623770989970402	-0.259099371147388	0.398241015693202	0.398241015693202
Unclassified Blautia Genus	0.0625257633334737	0.0625257633334737	0.160595260643319	0.398241015693202	0.398241015693202
Atopobium parvulum	0.0653025358961342	0.0653025358961342	0.152016588675879	0.407470928877021	0.407470928877022
Unclassified Actinobacteria Class	0.0659433628858948	0.0659433628858948	0.121137408000855	0.407470928877021	0.407470928877022
Fusobacterium mortiferum	0.0683530817048094	0.0683530817048093	0.235071149701613	0.410286814714242	0.410286814714242
Ruminococcus bicirculans	0.0683811357857069	0.068381135785707	0.428836155846885	0.410286814714242	0.410286814714242
Streptococcus viridans	0.069525107156408	0.069525107156408	0.154789145998782	0.411191348039327	0.411191348039328
Corynebacterium simulans	0.0779285898102973	0.0779285898102972	0.092917836634095	0.443277381591975	0.443277381591976
Clostridium baratii	0.0781296881427073	0.0781296881427073	-0.180534607884503	0.443277381591975	0.443277381591976
Streptococcus thermophilus	0.078162436850759	0.078162436850759	0.187980288928683	0.443277381591975	0.443277381591976
Salmonella enterica	0.0818692302238714	0.0818692302238714	0.415092553888384	0.454057844908418	0.454057844908417
Unclassified Helicobacteraceae Family	0.0822568559616699	0.0822568559616698	-0.173043746835781	0.454057844908418	0.454057844908417
Clostridium sp. DL-VIII	0.083939687105646	0.0839396871056461	-0.123981896329798	0.457250400812335	0.457250400812335
Bacteroides ovatus	0.0876003095822742	0.0876003095822742	-0.211938063805512	0.464270325506713	0.464270325506713
Streptococcus pyogenes	0.0885249873886789	0.0885249873886788	0.106326023601814	0.464270325506713	0.464270325506713
Unclassified Sphingobacteriaceae Family	0.0903850743267929	0.0903850743267929	0.165947403117861	0.464270325506713	0.464270325506713
Enterococcus faecium	0.093334803456063	0.093334803456063	0.31487843340039	0.464270325506713	0.464270325506713
Sphaerobacter thermophilus	0.0934552789757348	0.0934552789757347	0.0692745489651336	0.464270325506713	0.464270325506713
Roseburia hominis	0.0937019487282027	0.0937019487282028	0.311964959961783	0.464270325506713	0.464270325506713
Blautia producta	0.0937998307190018	0.0937998307190018	0.271478340259202	0.464270325506713	0.464270325506713
Streptococcus sp. A12	0.0944300573084522	0.0944300573084522	-0.142977499495263	0.464270325506713	0.464270325506713
Cellulosilyticum lentocellum	0.095718004634783	0.0957180046347829	-0.192533628899569	0.464270325506713	0.464270325506713
Unclassified Muribaculum Genus	0.097677288457644	0.097677288457644	0.0600821013319298	0.464270325506713	0.464270325506713
Enterobacter kobei	0.0988191087219001	0.0988191087219001	0.216108304508647	0.464270325506713	0.464270325506713
Turicibacter sp. H121	0.100614820877523	0.100614820877523	-0.418850927860317	0.464270325506713	0.464270325506713
Enterococcus faecalis	0.100993200002081	0.100993200002081	0.442001355873234	0.464270325506713	0.464270325506713
Veillonella dispar	0.102212703569986	0.102212703569986	0.120135106721807	0.464270325506713	0.464270325506713
Oscillibacter valericigenes	0.102341027197971	0.102341027197971	0.285155995983776	0.464270325506713	0.464270325506713
Unclassified Peptoniphilaceae Family	0.103171183445936	0.103171183445936	0.0639900984246221	0.464270325506713	0.464270325506713
Streptococcus sobrinus	0.104353472293848	0.104353472293848	0.164668545754004	0.464541263759709	0.464541263759709
Streptococcus koreensis	0.106986774534062	0.106986774534062	0.0627332087050479	0.47119707082023	0.471197070820229
Streptococcus cristatus	0.110212253632831	0.110212253632831	0.103358119279885	0.48029340004202	0.48029340004202
Actinomyces hongkongensis	0.112381887953496	0.112381887953496	0.09434491645016	0.480956875347138	0.480956875347138
Unclassified Enterobacteriaceae Family	0.112687963547518	0.112687963547518	0.406172757406556	0.480956875347138	0.480956875347138
Unclassified Lactococcus Genus	0.117424086019849	0.117424086019848	0.0640353517240519	0.492083747597127	0.492083747597127
Bifidobacterium gallinarum	0.118896597195602	0.118896597195602	0.110419576768469	0.492083747597127	0.492083747597127
Unclassified Bdellovibrio Genus	0.119252419623616	0.119252419623616	0.055870302232525	0.492083747597127	0.492083747597127
Prevotella ruminicola	0.120049416684323	0.120049416684323	-0.149461528201346	0.492083747597127	0.492083747597127
Desulfovibrio fairfieldensis	0.122971981099252	0.122971981099252	0.0438590661866553	0.499121570344022	0.499121570344022
Unclassified Veillonella Genus	0.125649779394256	0.125649779394256	0.167339762012794	0.50112265698368	0.50112265698368
Unclassified Schaalia Genus	0.125885884846142	0.125885884846142	0.120557974481605	0.50112265698368	0.50112265698368
Hungateiclostridium thermocellum	0.128416425151877	0.128416425151877	0.121463493796209	0.50248448226546	0.50248448226546
Unclassified Klebsiella Genus	0.128655447150094	0.128655447150094	0.509536353771909	0.50248448226546	0.50248448226546
Unclassified Prevotellaceae Family	0.132548749493723	0.132548749493723	0.376042269792654	0.51285217093833	0.51285217093833
Unclassified Negativicutes Class	0.135103158343368	0.135103158343368	0.178147641715697	0.515582490829673	0.515582490829672
Streptococcus equinus	0.13740695194191	0.13740695194191	0.195673293434802	0.515582490829673	0.515582490829672
Dysosmobacter welbionis	0.137573484768091	0.137573484768091	-0.182342112706534	0.515582490829673	0.515582490829672
Bacteroides sp. CBA7301	0.139349785146865	0.139349785146865	-0.0782436917448828	0.515582490829673	0.515582490829672
Unclassified Leuconostoc Genus	0.139481253557786	0.139481253557786	-0.0701884592570285	0.515582490829673	0.515582490829672
Unclassified Enterobacterales Order	0.1407546237656	0.1407546237656	0.286454123134642	0.515685081760694	0.515685081760694
Alistipes sp. dk3624	0.14371054798467	0.14371054798467	0.298097842163449	0.521896200575906	0.521896200575906
Alloprevotella sp. E39	0.145606344282511	0.145606344282511	0.0947200514875851	0.522863026977729	0.522863026977729
Bdellovibrio bacteriovorus	0.146934211921847	0.146934211921847	0.0492555696744207	0.522863026977729	0.522863026977729
Unclassified Gammaproteobacteria Class	0.147765638058923	0.147765638058923	0.230810713205559	0.522863026977729	0.522863026977729
Streptococcus sp. HSISS3	0.150041687084216	0.150041687084216	0.223660772620258	0.523991511974774	0.523991511974775
Streptococcus iniae	0.150615917693232	0.150615917693232	0.0547515709535652	0.523991511974774	0.523991511974775
Lactobacillus jensenii	0.153175005311075	0.153175005311075	-0.0669434474830043	0.52845376832321	0.52845376832321
[Clostridium] scindens	0.155981382449704	0.155981382449705	0.224488897869768	0.533470615179221	0.533470615179221
Altererythrobacter sp. ZODW24	0.158346407764142	0.158346407764142	0.0369691043344026	0.533470615179221	0.533470615179221
Unclassified Bifidobacteriaceae Family	0.15855620881128	0.15855620881128	0.184827075411844	0.533470615179221	0.533470615179221
Unclassified Bacteroidales Order	0.159783469280733	0.159783469280733	-0.213889025701978	0.533470615179221	0.533470615179221
Collinsella aerofaciens	0.165845815100747	0.165845815100747	0.254689442338181	0.541102071300901	0.541102071300901
Unclassified Coriobacteriales Order	0.166271486702678	0.166271486702678	-0.0593833972654384	0.541102071300901	0.541102071300901
Fusobacterium gonidiaformans	0.166502115020826	0.166502115020826	0.104410891939384	0.541102071300901	0.541102071300901
Alistipes onderdonkii	0.167297258759699	0.167297258759699	0.33197708105043	0.541102071300901	0.541102071300901
Klebsiella pneumoniae	0.172150191537181	0.172150191537181	0.221840635805688	0.552482010049558	0.552482010049558
Streptococcus oralis	0.177129585313105	0.177129585313105	0.082237214441448	0.563434560972361	0.563434560972361
Unclassified Synergistaceae Family	0.178641508958082	0.178641508958082	-0.0378549960840246	0.563434560972361	0.563434560972361
Odoribacter splanchnicus	0.179645802049158	0.179645802049159	-0.18307672354241	0.563434560972361	0.563434560972361
Kyrpidia tusciae	0.185828712828637	0.185828712828637	-0.177716786074088	0.5784442639929	0.5784442639929
Citrobacter sp. TSA-1	0.18747414712875	0.18747414712875	0.121999787076364	0.57902813135607	0.57902813135607
Muribaculum intestinale	0.191124809251549	0.191124809251549	-0.129139189367674	0.57902813135607	0.57902813135607
Tolumonas auensis	0.191523704766939	0.191523704766939	0.0589443774377523	0.57902813135607	0.57902813135607
Unclassified Desulfovibrionaceae Family	0.192380232671404	0.192380232671404	0.0787303170762208	0.57902813135607	0.57902813135607
Oscillibacter sp. PEA192	0.195707624743102	0.195707624743102	-0.166966748616249	0.57902813135607	0.57902813135607
Unclassified Tenacibaculum Genus	0.196648937243656	0.196648937243656	-0.0297895607231879	0.57902813135607	0.57902813135607
Unclassified Enterococcus Genus	0.196692799379238	0.196692799379238	0.133551843834753	0.57902813135607	0.57902813135607
Unclassified Alistipes Genus	0.197571782036838	0.197571782036838	-0.139456853846357	0.57902813135607	0.57902813135607
Petrocella atlantisensis	0.198603851817783	0.198603851817783	-0.307211343573955	0.57902813135607	0.57902813135607
Unclassified Carnobacterium Genus	0.20217483662607	0.20217483662607	0.127582344558148	0.582284441154857	0.582284441154857
Bacteroides dorei	0.202533718662559	0.202533718662559	-0.192621194043888	0.582284441154857	0.582284441154857
Lactobacillus salivarius	0.20570597383887	0.20570597383887	0.179895150372023	0.583785707824886	0.583785707824886
Sporomusa termitida	0.205876119184622	0.205876119184622	-0.0884854969590908	0.583785707824886	0.583785707824886
Actinotignum schaalii	0.207837584734633	0.207837584734633	-0.299686923558585	0.583853328719316	0.583853328719316
Unclassified Actinomyces Genus	0.208720513648451	0.208720513648451	0.0840325155946892	0.583853328719316	0.583853328719316
Unclassified Corynebacterium Genus	0.210255277564259	0.210255277564259	0.0591983498486937	0.584199227594652	0.584199227594652
Pantoea vagans	0.216237434123188	0.216237434123188	0.130291472825661	0.591106360429337	0.591106360429337
Unclassified Clostridium Genus	0.218249445504532	0.218249445504532	-0.275428914287337	0.591106360429337	0.591106360429337
Streptococcus sp. Z15	0.218641089840683	0.218641089840683	0.0802611067479237	0.591106360429337	0.591106360429337
Streptococcus equi	0.219203623355023	0.219203623355023	0.0389097620115127	0.591106360429337	0.591106360429337
Eubacterium callanderi	0.225529608856626	0.225529608856626	0.0900436510971894	0.591106360429337	0.591106360429337
Megamonas funiformis	0.225874495069033	0.225874495069033	-0.2042764420482	0.591106360429337	0.591106360429337
Flavonifractor plautii	0.22652724061061	0.22652724061061	0.144067528124293	0.591106360429337	0.591106360429337
Bifidobacterium breve	0.228146287664021	0.228146287664021	0.143815800367171	0.591106360429337	0.591106360429337
Barnesiella viscericola	0.228404294568111	0.22840429456811	-0.208169046588191	0.591106360429337	0.591106360429337
Paenibacillus sp. CAA11	0.228461962907089	0.228461962907089	-0.18246965649584	0.591106360429337	0.591106360429337
Unclassified Pelosinus Genus	0.229064011613174	0.229064011613174	-0.0939587924257456	0.591106360429337	0.591106360429337
Unclassified Mogibacterium Genus	0.231109892194473	0.231109892194473	0.170480846274313	0.591106360429337	0.591106360429337
Slackia heliotrinireducens	0.232184371278411	0.232184371278411	-0.195389532232215	0.591106360429337	0.591106360429337
Lactobacillus ruminis	0.232730282004787	0.232730282004787	0.167551064327751	0.591106360429337	0.591106360429337
Unclassified Bacteroides Genus	0.235823979017189	0.235823979017189	-0.223817114789324	0.595311751909245	0.595311751909245
Geobacter daltonii	0.240029585853076	0.240029585853076	0.0681773843773724	0.60225605177681	0.60225605177681
Lactobacillus gasseri	0.241735307988304	0.241735307988304	-0.196170317516765	0.602882033175649	0.602882033175649
Unclassified Citrobacter Genus	0.245332801971831	0.245332801971831	-0.153287242340551	0.606176394482552	0.606176394482551
Butyricimonas faecalis	0.245984623847992	0.245984623847992	0.133583007986245	0.606176394482552	0.606176394482551
Clostridiales bacterium CCNA10	0.252891801935029	0.252891801935029	-0.0750080270924031	0.617987673249006	0.617987673249006
Lawsonella clevelandensis	0.253763054232684	0.253763054232684	0.169345748468378	0.617987673249006	0.617987673249006
Unclassified Bacteroidetes Phylum	0.262240746228335	0.262240746228335	0.240769589800431	0.634898648763336	0.634898648763336
Butyrivibrio proteoclasticus	0.278942356337597	0.278942356337597	-0.0454517518157978	0.666571921862034	0.666571921862035
Unclassified Tetragenococcus Genus	0.281241585240811	0.281241585240811	0.118443192718092	0.666571921862034	0.666571921862035
Clostridium perfringens	0.282233993983158	0.282233993983158	0.312125587585167	0.666571921862034	0.666571921862035
Chlamydia sp. 2742-308	0.286345669669959	0.286345669669959	0.0818437557182195	0.666571921862034	0.666571921862035
Lachnospiraceae bacterium	0.290173408103376	0.290173408103376	-0.106407595931448	0.666571921862034	0.666571921862035
Candidatus Syntrophocurvum alkaliphilum	0.291565665116588	0.291565665116588	-0.0481481518659829	0.666571921862034	0.666571921862035
Lachnoanaerobaculum umeaense	0.292941046519528	0.292941046519528	0.0246810775902058	0.666571921862034	0.666571921862035
Clostridium saccharobutylicum	0.295766390511461	0.295766390511461	-0.147764942847432	0.666571921862034	0.666571921862035
Spiroplasma citri	0.297948848619729	0.297948848619729	0.0393866278665575	0.666571921862034	0.666571921862035
Unclassified Eubacterium Genus	0.298130357446716	0.298130357446716	0.092135746166389	0.666571921862034	0.666571921862035
Cryptobacterium curtum	0.299245271823097	0.299245271823097	-0.100494598197451	0.666571921862034	0.666571921862035
Unclassified Clostridiales Order	0.300440416760775	0.300440416760775	-0.153227721462568	0.666571921862034	0.666571921862035
Unclassified Erysipelothrix Genus	0.300487186366056	0.300487186366056	0.137120179063795	0.666571921862034	0.666571921862035
Candidatus Liberibacter asiaticus	0.301696524213487	0.301696524213488	-0.0294323286154639	0.666571921862034	0.666571921862035
Unclassified Thermus Genus	0.30647520940181	0.30647520940181	-0.124367841989199	0.666571921862034	0.666571921862035
Gordonibacter pamelaeae	0.307680569757742	0.307680569757742	0.0746368936597808	0.666571921862034	0.666571921862035
Finegoldia magna	0.312282677928737	0.312282677928737	0.0549110539826971	0.666571921862034	0.666571921862035
Lactobacillus reuteri	0.312855140713881	0.312855140713881	-0.26037301291512	0.666571921862034	0.666571921862035
Sphaerospermopsis kisseleviana	0.313907354738705	0.313907354738705	-0.0606899484342442	0.666571921862034	0.666571921862035
Mageeibacillus indolicus	0.314406416215176	0.314406416215176	-0.195564739651389	0.666571921862034	0.666571921862035
Enterococcus cecorum	0.314593449928884	0.314593449928884	0.028025995701634	0.666571921862034	0.666571921862035
Lawsonia intracellularis	0.315180325245193	0.315180325245193	0.121817938451398	0.666571921862034	0.666571921862035
Desulfobacula toluolica	0.315348951413063	0.315348951413063	0.0366658059375263	0.666571921862034	0.666571921862035
Lachnospiraceae bacterium GAM79	0.316994567667194	0.316994567667194	-0.215658117917881	0.666571921862034	0.666571921862035
Lactobacillus brevis	0.317500038088084	0.317500038088084	-0.155246690817797	0.666571921862034	0.666571921862035
Unclassified Bacilli Class	0.319687755073335	0.319687755073335	0.138015938123173	0.666571921862034	0.666571921862035
Unclassified Streptococcaceae Family	0.321581647169223	0.321581647169223	0.0481263431359083	0.666571921862034	0.666571921862035
Clostridium taeniosporum	0.321658297998666	0.321658297998666	0.0534066776073809	0.666571921862034	0.666571921862035
[Clostridium] innocuum	0.322015421189389	0.322015421189389	-0.106676917479105	0.666571921862034	0.666571921862035
Bacteroides heparinolyticus	0.327022586223808	0.327022586223808	-0.0432552633023168	0.67356890893859	0.67356890893859
Unclassified Cyanobacteria Phylum	0.328946000693503	0.328946000693503	0.10468272533086	0.674176456866882	0.674176456866882
Salmonella bongori	0.333589803885011	0.333589803885011	-0.0324914641382805	0.678616286110078	0.678616286110078
Citrobacter braakii	0.334994407609042	0.334994407609042	0.119516798277556	0.678616286110078	0.678616286110078
Gordonibacter urolithinfaciens	0.339013738529447	0.339013738529447	0.0764628076049245	0.678616286110078	0.678616286110078
Unclassified Burkholderiales Order	0.33943992680614	0.33943992680614	0.112519587342724	0.678616286110078	0.678616286110078
Clostridium sp. JN-1	0.339989660036452	0.339989660036452	-0.0790436828788042	0.678616286110078	0.678616286110078
Syntrophomonas wolfei	0.340947312828252	0.340947312828252	-0.0901570250030573	0.678616286110078	0.678616286110078
Blautia sp. SC05B48	0.344187528962736	0.344187528962736	-0.110667698959263	0.681787736796999	0.681787736796999
Serratia symbiotica	0.346602696691757	0.346602696691757	-0.0405076584658787	0.683302459192322	0.683302459192322
Desulfomicrobium orale	0.350874557775267	0.350874557775267	0.0621165150325855	0.688445814781803	0.688445814781803
Acidaminococcus intestini	0.354656968430158	0.354656968430158	0.16080738603514	0.690142493477491	0.690142493477491
Olsenella sp. GAM18	0.356315368422245	0.356315368422245	-0.0703000905887086	0.690142493477491	0.690142493477491
Unclassified Oscillospiraceae Family	0.356740322715418	0.356740322715418	-0.0875223468080856	0.690142493477491	0.690142493477491
Dehalococcoides mccartyi	0.360475723965164	0.360475723965164	-0.0376242572238048	0.693277420205271	0.693277420205271
Unclassified Peptococcaceae Family	0.361709958367967	0.361709958367967	-0.133725832081756	0.693277420205271	0.693277420205271
Unclassified Peptostreptococcaceae Family	0.369106164853073	0.369106164853073	-0.161147211042814	0.696871864112771	0.696871864112771
[Ruminococcus] gnavus	0.369781417992614	0.369781417992614	-0.195375303898495	0.696871864112771	0.696871864112771
Vulgatibacter incomptus	0.369876160842051	0.369876160842051	-0.0443130272386464	0.696871864112771	0.696871864112771
Sphingomonas panacis	0.370318381895675	0.370318381895675	0.0368172322924912	0.696871864112771	0.696871864112771
Erysipelotrichaceae bacterium GAM147	0.37233272101636	0.37233272101636	-0.0791482210516304	0.697492065614357	0.697492065614357
Anaerotignum propionicum	0.37683302873369	0.37683302873369	0.187657550154859	0.70274267520607	0.70274267520607
Butyrivibrio fibrisolvens	0.380487840244481	0.380487840244481	0.175099369598797	0.703108409008983	0.703108409008983
Acholeplasma laidlawii	0.380547997243526	0.380547997243526	-0.0893652421681638	0.703108409008983	0.703108409008983
Leuconostoc gelidum	0.382335482011274	0.382335482011274	-0.100189544506559	0.703108409008983	0.703108409008983
Bifidobacterium longum	0.383822464821329	0.383822464821329	-0.192297613945308	0.703108409008983	0.703108409008983
Ruthenibacterium lactatiformans	0.397411609536044	0.397411609536044	0.158396489127728	0.724794741620803	0.724794741620803
Enterococcus mundtii	0.403282711994155	0.403282711994155	0.138295425327845	0.729615291212957	0.729615291212957
Lactobacillus fermentum	0.403579472675766	0.403579472675766	-0.159512891939384	0.729615291212957	0.729615291212957
Nissabacter sp. SGAir0207	0.408597300129158	0.408597300129158	0.117045474753378	0.732557740588632	0.732557740588632
Clostridium botulinum	0.408745985690759	0.408745985690759	0.0600881396149949	0.732557740588632	0.732557740588632
Bifidobacterium bifidum	0.4188883815228	0.4188883815228	0.228329096254642	0.747499094613962	0.747499094613962
Shigella flexneri	0.421189725619838	0.421189725619838	0.0575884371580574	0.748380027496194	0.748380027496194
Streptococcus ratti	0.426057865246683	0.426057865246683	0.0350946397114124	0.753794684667209	0.753794684667209
Unclassified Clostridia Class	0.436389420771641	0.436389420771641	-0.0512694826832534	0.768659749550909	0.768659749550909
Lachnospiraceae bacterium KGMB03038	0.438173190565253	0.438173190565253	-0.0521510285898474	0.768659749550909	0.768659749550909
Streptococcus sp. I-P16	0.442913205604559	0.442913205604559	0.111278804473064	0.770339580332446	0.770339580332446
Romboutsia hominis	0.443235466378452	0.443235466378452	-0.135349531722105	0.770339580332446	0.770339580332446
Thermoanaerobacterium sp. RBIITD	0.444712946133948	0.444712946133948	-0.0882230120899793	0.770339580332446	0.770339580332446
Sutterella megalosphaeroides	0.454790109409898	0.454790109409898	0.113246250654557	0.782837219989218	0.782837219989218
Blautia sp. N6H1-15	0.455826169066008	0.455826169066008	0.110650697462385	0.782837219989218	0.782837219989218
Ralstonia solanacearum	0.458895434451984	0.458895434451984	0.0507875692285306	0.782837219989218	0.782837219989218
Alistipes shahii	0.46179185094323	0.46179185094323	-0.156088158174755	0.782837219989218	0.782837219989218
Lacrimispora sphenoides	0.463325095413779	0.463325095413779	0.0781193782694614	0.782837219989218	0.782837219989218
Bacteroides intestinalis	0.463613885494657	0.463613885494657	-0.0788702168045917	0.782837219989218	0.782837219989218
Phoenicibacter congonensis	0.465605642713656	0.465605642713656	0.164654744953123	0.782837219989218	0.782837219989218
Clostridioides difficile	0.467451986115339	0.467451986115339	-0.0649515148148158	0.782837219989218	0.782837219989218
Unclassified Absiella Genus	0.469731830500399	0.469731830500399	0.102821088211695	0.782837219989218	0.782837219989218
Bacteroides sp. A1C1	0.470836878689167	0.470836878689167	-0.0787699786465362	0.782837219989218	0.782837219989218
Citrobacter rodentium	0.47813082608853	0.47813082608853	0.0697179198390424	0.789155142230525	0.789155142230525
Ruminococcus champanellensis	0.47844913212527	0.47844913212527	0.161912389079128	0.789155142230525	0.789155142230525
Bacteroides cellulosilyticus	0.495859504093727	0.495859504093727	-0.12026697770905	0.81462632815398	0.81462632815398
Unclassified Flavobacteriales Order	0.501279362491439	0.501279362491439	0.0134961315157985	0.818141477336897	0.818141477336897
Unclassified Nitrosomonas Genus	0.504615404689156	0.504615404689156	0.013100896379347	0.818141477336897	0.818141477336897
Heliorestis convoluta	0.505750745227086	0.505750745227086	-0.0289622793779283	0.818141477336897	0.818141477336897
