bugName	pval	p6M	s6M	Adjustedpval	Adjustedp6M
Oxalobacter	0.0560536498310811	0.0560536498310811	0.202578696784424	0.479588093715598	0.479588093715599
Ethanoligenens	0.0572505106524808	0.0572505106524808	-0.137343896015933	0.479588093715598	0.479588093715599
Sphingobacterium	0.0578815486930937	0.0578815486930938	0.0716111781724779	0.479588093715598	0.479588093715599
Actinobaculum	0.0600825974333	0.0600825974333	0.186398058945692	0.479588093715598	0.479588093715599
Geovibrio	0.0604725262339149	0.0604725262339149	0.119768076309459	0.479588093715598	0.479588093715599
Klebsiella	0.0640054662545475	0.0640054662545475	0.546874735187814	0.479588093715598	0.479588093715599
Atopobium	0.0653025358961342	0.0653025358961342	0.152016588675879	0.479588093715598	0.479588093715599
Unclassified Actinobacteria Class	0.0659433628858948	0.0659433628858948	0.121137408000855	0.479588093715598	0.479588093715599
Bacillus	0.0736609815969471	0.0736609815969471	0.332717306169512	0.519959870096097	0.519959870096097
Unclassified Helicobacteraceae Family	0.0822568559616699	0.0822568559616698	-0.173043746835781	0.549815725203067	0.549815725203068
Salmonella	0.0824723587804601	0.0824723587804602	0.412823434603425	0.549815725203067	0.549815725203068
Unclassified Sphingobacteriaceae Family	0.0903850743267929	0.0903850743267929	0.165947403117861	0.586281563200819	0.586281563200819
Sphaerobacter	0.0934552789757348	0.0934552789757347	0.0692745489651336	0.590243867215167	0.590243867215167
Turicibacter	0.100614820877523	0.100614820877523	-0.418850927860317	0.619027100675617	0.619027100675617
Unclassified Peptoniphilaceae Family	0.103171183445936	0.103171183445936	0.0639900984246221	0.619027100675617	0.619027100675617
Unclassified Enterobacteriaceae Family	0.111570524740758	0.111570524740758	0.407321688798872	0.653095754580045	0.653095754580045
Gordonibacter	0.122308495360574	0.122308495360574	0.124361809002555	0.69890568777471	0.69890568777471
Unclassified Prevotellaceae Family	0.132548749493723	0.132548749493723	0.376042269792654	0.717774703137865	0.717774703137865
Unclassified Negativicutes Class	0.135103158343368	0.135103158343368	0.178147641715697	0.717774703137865	0.717774703137865
Oscillibacter	0.135427981816184	0.135427981816184	0.257389490274645	0.717774703137865	0.717774703137865
Dysosmobacter	0.137573484768091	0.137573484768091	-0.182342112706534	0.717774703137865	0.717774703137865
Unclassified Enterobacterales Order	0.1407546237656	0.1407546237656	0.286454123134642	0.718747014973277	0.718747014973277
Alloprevotella	0.145606344282511	0.145606344282511	0.0947200514875851	0.722650119260301	0.722650119260301
Unclassified Gammaproteobacteria Class	0.147765638058923	0.147765638058923	0.230810713205559	0.722650119260301	0.722650119260301
Enterobacter	0.155692726493457	0.155692726493457	0.211706893497469	0.722650119260301	0.722650119260301
Unclassified Bifidobacteriaceae Family	0.15855620881128	0.15855620881128	0.184827075411844	0.722650119260301	0.722650119260301
Unclassified Bacteroidales Order	0.159783469280733	0.159783469280733	-0.213889025701978	0.722650119260301	0.722650119260301
Fusobacterium	0.164066365884811	0.164066365884811	0.346704082218403	0.722650119260301	0.722650119260301
Collinsella	0.165845815100747	0.165845815100747	0.254689442338181	0.722650119260301	0.722650119260301
Unclassified Coriobacteriales Order	0.166271486702678	0.166271486702678	-0.0593833972654384	0.722650119260301	0.722650119260301
Carnobacterium	0.168618361160737	0.168618361160737	0.13699113398187	0.722650119260301	0.722650119260301
Unclassified Synergistaceae Family	0.178641508958082	0.178641508958082	-0.0378549960840246	0.733544416710469	0.733544416710469
Odoribacter	0.179645802049158	0.179645802049159	-0.18307672354241	0.733544416710469	0.733544416710469
Kyrpidia	0.185828712828637	0.185828712828637	-0.177716786074088	0.733544416710469	0.733544416710469
Corynebacterium	0.186870517187439	0.186870517187439	0.0926140391177842	0.733544416710469	0.733544416710469
Tolumonas	0.191523704766939	0.191523704766939	0.0589443774377523	0.733544416710469	0.733544416710469
Unclassified Desulfovibrionaceae Family	0.192380232671404	0.192380232671404	0.0787303170762208	0.733544416710469	0.733544416710469
Tenacibaculum	0.196648937243656	0.196648937243656	-0.0297895607231879	0.733544416710469	0.733544416710469
Petrocella	0.198603851817783	0.198603851817783	-0.307211343573955	0.733544416710469	0.733544416710469
Leuconostoc	0.200210242233445	0.200210242233445	-0.153460638124029	0.733544416710469	0.733544416710469
Romboutsia	0.205077547703798	0.205077547703798	-0.227259227148618	0.733544416710469	0.733544416710469
Sporomusa	0.205876119184622	0.205876119184622	-0.0884854969590908	0.733544416710469	0.733544416710469
Actinotignum	0.207837584734633	0.207837584734633	-0.299686923558585	0.733544416710469	0.733544416710469
Erysipelothrix	0.219177527579211	0.219177527579211	0.175202701519416	0.753030393335387	0.753030393335387
Megamonas	0.225975720634763	0.225975720634763	-0.204510005584653	0.753030393335387	0.753030393335387
Flavonifractor	0.22652724061061	0.22652724061061	0.144067528124293	0.753030393335387	0.753030393335387
Barnesiella	0.228404294568111	0.22840429456811	-0.208169046588191	0.753030393335387	0.753030393335387
Pelosinus	0.229064011613174	0.229064011613174	-0.0939587924257456	0.753030393335387	0.753030393335387
Slackia	0.232184371278411	0.232184371278411	-0.195389532232215	0.753030393335387	0.753030393335387
Geobacter	0.240029585853076	0.240029585853076	0.0681773843773724	0.756875765686129	0.756875765686129
Lactobacillus	0.240504677256867	0.240504677256867	-0.345893104409668	0.756875765686129	0.756875765686129
Eubacterium	0.244389776168868	0.244389776168868	0.136635165756755	0.756875765686129	0.756875765686129
Butyricimonas	0.245984623847992	0.245984623847992	0.133583007986245	0.756875765686129	0.756875765686129
Lawsonella	0.253763054232684	0.253763054232684	0.169345748468378	0.761552972299512	0.761552972299512
Mogibacterium	0.253850990766504	0.253850990766504	0.160856148830323	0.761552972299512	0.761552972299512
Unclassified Bacteroidetes Phylum	0.262240746228335	0.262240746228335	0.240769589800431	0.777009618454325	0.777009618454325
Citrobacter	0.278942517770132	0.278942517770132	0.193512365970411	0.779915791920944	0.779915791920944
Tetragenococcus	0.281241585240811	0.281241585240811	0.118443192718092	0.779915791920944	0.779915791920944
Alistipes	0.284081013343141	0.284081013343141	0.18022842098313	0.779915791920944	0.779915791920944
Chlamydia	0.287406137810571	0.287406137810571	0.0816698684535401	0.779915791920944	0.779915791920944
Candidatus Syntrophocurvum	0.291565665116588	0.291565665116588	-0.0481481518659829	0.779915791920944	0.779915791920944
Paenibacillus	0.292706370886726	0.292706370886726	-0.154803571453716	0.779915791920944	0.779915791920944
Lachnoanaerobaculum	0.292941046519528	0.292941046519528	0.0246810775902058	0.779915791920944	0.779915791920944
Cryptobacterium	0.299245271823097	0.299245271823097	-0.100494598197451	0.779915791920944	0.779915791920944
Unclassified Clostridiales Order	0.300986375763378	0.300986375763378	-0.153001349666241	0.779915791920944	0.779915791920944
Finegoldia	0.312282677928737	0.312282677928737	0.0549110539826971	0.779915791920944	0.779915791920944
Sphaerospermopsis	0.313907354738705	0.313907354738705	-0.0606899484342442	0.779915791920944	0.779915791920944
Mageeibacillus	0.314406416215176	0.314406416215176	-0.195564739651389	0.779915791920944	0.779915791920944
Lawsonia	0.315180325245193	0.315180325245193	0.121817938451398	0.779915791920944	0.779915791920944
Desulfobacula	0.315348951413063	0.315348951413063	0.0366658059375263	0.779915791920944	0.779915791920944
Thermus	0.315827362601953	0.315827362601953	-0.122020495957588	0.779915791920944	0.779915791920944
Unclassified Bacilli Class	0.319687755073335	0.319687755073335	0.138015938123173	0.779915791920944	0.779915791920944
Unclassified Streptococcaceae Family	0.321581647169223	0.321581647169223	0.0481263431359083	0.779915791920944	0.779915791920944
Erysipelatoclostridium	0.322015421189389	0.322015421189389	-0.106676917479105	0.779915791920944	0.779915791920944
Pantoea	0.325873186086141	0.325873186086141	0.104773244576635	0.779915791920944	0.779915791920944
Unclassified Cyanobacteria Phylum	0.328946000693503	0.328946000693503	0.10468272533086	0.779915791920944	0.779915791920944
Weissella	0.331464211566401	0.331464211566401	-0.0802612456643145	0.779915791920944	0.779915791920944
Syntrophomonas	0.340947312828252	0.340947312828252	-0.0901570250030573	0.794440340570684	0.794440340570684
Desulfomicrobium	0.350874557775267	0.350874557775267	0.0621165150325855	0.80105716436703	0.80105716436703
Acidaminococcus	0.354656968430158	0.354656968430158	0.16080738603514	0.80105716436703	0.80105716436703
Unclassified Oscillospiraceae Family	0.356740322715418	0.356740322715418	-0.0875223468080856	0.80105716436703	0.80105716436703
Unclassified Burkholderiales Order	0.359964143707792	0.359964143707792	0.107296966731186	0.80105716436703	0.80105716436703
Dehalococcoides	0.360475723965164	0.360475723965164	-0.0376242572238048	0.80105716436703	0.80105716436703
Vulgatibacter	0.369876160842051	0.369876160842051	-0.0443130272386464	0.807499347286478	0.807499347286478
Sphingomonas	0.370318381895675	0.370318381895675	0.0368172322924912	0.807499347286478	0.807499347286478
Unclassified Peptostreptococcaceae Family	0.376057733195572	0.376057733195572	-0.158476412523971	0.807499347286478	0.807499347286478
Anaerotignum	0.37683302873369	0.37683302873369	0.187657550154859	0.807499347286478	0.807499347286478
Acholeplasma	0.388081410260072	0.388081410260072	-0.0875063208079549	0.824243703207233	0.824243703207233
Blautia	0.392485128986762	0.392485128986762	-0.101602239122131	0.826284482077393	0.826284482077393
Ruthenibacterium	0.397411609536044	0.397411609536044	0.158396489127728	0.829380750336092	0.829380750336092
Nissabacter	0.408597300129158	0.408597300129158	0.117045474753378	0.845373724405154	0.845373724405154
Unclassified Peptococcaceae Family	0.413671793603758	0.413671793603758	-0.122303346653819	0.848557525341042	0.848557525341042
Roseburia	0.42765463260843	0.42765463260843	0.120836460494496	0.86408178084561	0.86408178084561
Desulfovibrio	0.42939443335335	0.42939443335335	0.143222229666118	0.86408178084561	0.86408178084561
Hungateiclostridium	0.432040890422805	0.432040890422805	0.0759088270774867	0.86408178084561	0.86408178084561
Unclassified Clostridia Class	0.436389420771641	0.436389420771641	-0.0512694826832534	0.865565793266064	0.865565793266064
Muribaculum	0.442731854086787	0.442731854086787	-0.0779353603367861	0.869774411796534	0.869774411796534
Lachnoclostridium	0.448789920316475	0.448789920316475	0.101804808426188	0.869774411796534	0.869774411796534
Absiella	0.449969558003663	0.449969558003663	0.10914343975536	0.869774411796534	0.869774411796534
Thermoanaerobacterium	0.453007506144028	0.453007506144028	-0.0882167656300371	0.869774411796534	0.869774411796534
Phoenicibacter	0.465605642713656	0.465605642713656	0.164654744953123	0.87501826404251	0.87501826404251
Shigella	0.46704409872058	0.46704409872058	0.0590742342649417	0.87501826404251	0.87501826404251
Clostridioides	0.467451986115339	0.467451986115339	-0.0649515148148158	0.87501826404251	0.87501826404251
Unclassified Lachnospiraceae Family	0.478982393672019	0.478982393672019	-0.0885218926621703	0.87501826404251	0.87501826404251
Sutterella	0.48216109802377	0.48216109802377	0.106800160055809	0.87501826404251	0.87501826404251
Lacrimispora	0.483205169139669	0.483205169139669	0.077138876277594	0.87501826404251	0.87501826404251
Porphyromonas	0.484272651870775	0.484272651870775	0.0427459218649837	0.87501826404251	0.87501826404251
Ruminococcus	0.493748821505484	0.493748821505484	0.108039291104441	0.87501826404251	0.87501826404251
Bifidobacterium	0.501002826381289	0.501002826381289	-0.139011747149846	0.87501826404251	0.87501826404251
Unclassified Flavobacteriales Order	0.501279362491439	0.501279362491439	0.0134961315157985	0.87501826404251	0.87501826404251
Liberibacter	0.503280257308107	0.503280257308107	-0.033608901393642	0.87501826404251	0.87501826404251
Nitrosomonas	0.504615404689156	0.504615404689156	0.013100896379347	0.87501826404251	0.87501826404251
Heliorestis	0.505750745227086	0.505750745227086	-0.0289622793779283	0.87501826404251	0.87501826404251
Synechocystis	0.510085733788234	0.510085733788234	0.0383878588528827	0.87501826404251	0.87501826404251
Pseudoalteromonas	0.510427320691464	0.510427320691464	0.0351006831781824	0.87501826404251	0.87501826404251
Unclassified Rhodobacteraceae Family	0.516139896272455	0.516139896272455	-0.0320483743557491	0.878535993655242	0.878535993655242
Unclassified Firmicutes Phylum	0.526258188144832	0.526258188144832	0.0858353557391363	0.88329809508358	0.88329809508358
Unclassified Candidatus Saccharibacteria Phylum	0.5313462844051	0.5313462844051	-0.094563444159936	0.88329809508358	0.88329809508358
Prevotella	0.532418446901444	0.532418446901444	0.149407750044363	0.88329809508358	0.88329809508358
Spiroplasma	0.533659265779663	0.533659265779663	0.0305681807977114	0.88329809508358	0.88329809508358
Peptoniphilus	0.548501068581209	0.548501068581209	-0.040817227243531	0.898929239727445	0.898929239727445
Adlercreutzia	0.55059415933306	0.55059415933306	0.0911375772284195	0.898929239727445	0.898929239727445
Thermincola	0.558688554872753	0.558688554872753	-0.0373255557744437	0.901743823070099	0.901743823070099
Unclassified Muribaculaceae Family	0.559832623489353	0.559832623489353	0.0331271042125051	0.901743823070099	0.901743823070099
Unclassified Flavobacteriaceae Family	0.5982869432192	0.5982869432192	0.04704277311611	0.919750867878281	0.919750867878281
Kitasatospora	0.598466227257669	0.598466227257669	-0.0313975600554362	0.919750867878281	0.919750867878281
Unclassified Clostridiales Family XIII. Incertae Sedis Family	0.601979860582671	0.601979860582671	-0.0353372840139547	0.919750867878281	0.919750867878281
Crocosphaera	0.602012559238694	0.602012559238694	-0.161732667359405	0.919750867878281	0.919750867878281
Unclassified Lactobacillales Order	0.602785705193255	0.602785705193255	0.0670877939817596	0.919750867878281	0.919750867878281
Desulfotomaculum	0.609997200864922	0.609997200864922	-0.0202673940443362	0.919750867878281	0.919750867878281
Altererythrobacter	0.617607489334652	0.617607489334652	0.0169541504390515	0.919750867878281	0.919750867878281
Unclassified Cellvibrionaceae Family	0.620751418873366	0.620751418873366	0.0357201308252813	0.919750867878281	0.919750867878281
Anaerobutyricum	0.621448190350747	0.621448190350747	-0.0653737892594132	0.919750867878281	0.919750867878281
Pseudanabaena	0.623160031515547	0.623160031515547	0.0190878245540182	0.919750867878281	0.919750867878281
Mahella	0.624404432383684	0.624404432383684	-0.0237829930113032	0.919750867878281	0.919750867878281
Candidatus Hamiltonella	0.625373234387133	0.625373234387133	-0.0529878928465425	0.919750867878281	0.919750867878281
Dehalobacterium	0.626860940269172	0.626860940269172	-0.0203744336352205	0.919750867878281	0.919750867878281
Ahniella	0.631161193700127	0.631161193700127	0.0217204514531689	0.919750867878281	0.919750867878281
Eggerthella	0.632250366444086	0.632250366444086	-0.0667104902545779	0.919750867878281	0.919750867878281
Desulfurispirillum	0.632328721666318	0.632328721666318	-0.0364699824370354	0.919750867878281	0.919750867878281
Bacteroides	0.641577739834153	0.641577739834153	-0.063700905004443	0.920330165559224	0.920330165559224
Acetohalobium	0.64871734107425	0.64871734107425	0.0759318939232187	0.920330165559224	0.920330165559224
Helicobacter	0.651753080860411	0.651753080860411	0.016303013564782	0.920330165559224	0.920330165559224
Unclassified Bacillales Order	0.656638337449927	0.656638337449927	-0.0142767632326446	0.920330165559224	0.920330165559224
Olsenella	0.660396272577872	0.660396272577872	-0.0464216738567967	0.920330165559224	0.920330165559224
Unclassified Erysipelotrichaceae Family	0.662767349836858	0.662767349836858	-0.086910500349	0.920330165559224	0.920330165559224
Unclassified Actinomycetaceae Family	0.666790843663259	0.666790843663259	-0.0247353460004264	0.920330165559224	0.920330165559224
Selenomonas	0.669597116512309	0.669597116512309	-0.0415989219060012	0.920330165559224	0.920330165559224
Parabacteroides	0.671004886029825	0.671004886029825	-0.0633649573289855	0.920330165559224	0.920330165559224
Tannerella	0.671074079053601	0.671074079053601	-0.0151513769990388	0.920330165559224	0.920330165559224
Cryobacterium	0.684136136020041	0.684136136020041	-0.0575074550787444	0.928885285463415	0.928885285463415
Methylobacterium	0.685052898029269	0.685052898029269	-0.0222112105395568	0.928885285463415	0.928885285463415
Christensenella	0.709080208437874	0.709080208437874	0.0336838000389533	0.932630304772377	0.932630304772377
Longibaculum	0.719139228646639	0.719139228646639	-0.0261385739855442	0.932630304772377	0.932630304772377
Phascolarctobacterium	0.723802333847766	0.723802333847766	-0.0617806671811591	0.932630304772377	0.932630304772377
Parachlamydia	0.727051949060827	0.727051949060827	-0.0537428535781406	0.932630304772377	0.932630304772377
Laribacter	0.731001110795093	0.731001110795093	-0.011058849120538	0.932630304772377	0.932630304772377
Unclassified Eggerthellaceae Family	0.732151765665902	0.732151765665902	0.0253521219129788	0.932630304772377	0.932630304772377
Unclassified Planctomycetes Phylum	0.740011922143703	0.740011922143703	0.0116975796212021	0.932630304772377	0.932630304772377
Caproiciproducens	0.743496651854647	0.743496651854647	-0.0397500287092435	0.932630304772377	0.932630304772377
Syntrophobacter	0.743889609404389	0.743889609404389	-0.030202939155851	0.932630304772377	0.932630304772377
Desulfitobacterium	0.744528110944463	0.744528110944463	-0.0447651241388823	0.932630304772377	0.932630304772377
Microbacterium	0.745108208397349	0.745108208397349	0.0260689639338962	0.932630304772377	0.932630304772377
Haemophilus	0.745433688214735	0.745433688214735	-0.0420964793026328	0.932630304772377	0.932630304772377
Leclercia	0.746170484867454	0.746170484867454	0.0265797875367277	0.932630304772377	0.932630304772377
Unclassified Ruminococcaceae Family	0.747987016326395	0.747987016326395	-0.0671309212119752	0.932630304772377	0.932630304772377
Pseudopropionibacterium	0.749450431501124	0.749450431501124	-0.0116586614558184	0.932630304772377	0.932630304772377
Anaeromyxobacter	0.757847923044248	0.757847923044248	-0.0134635213072935	0.932630304772377	0.932630304772377
Coriobacterium	0.761057842305045	0.761057842305045	0.0124861239566679	0.932630304772377	0.932630304772377
Faecalitalea	0.769878326564579	0.769878326564579	-0.024764365170608	0.932630304772377	0.932630304772377
Massilistercora	0.770396197146246	0.770396197146246	-0.0400209306783021	0.932630304772377	0.932630304772377
Desulfococcus	0.772721526327374	0.772721526327374	0.0170018329268779	0.932630304772377	0.932630304772377
Serratia	0.774557399143344	0.774557399143344	0.0459535947150827	0.932630304772377	0.932630304772377
Desulfosporosinus	0.775566422263739	0.775566422263739	0.0312475944749295	0.932630304772377	0.932630304772377
Campylobacter	0.777191920643648	0.777191920643648	0.0156356326900751	0.932630304772377	0.932630304772377
Lachnospira	0.781682214644947	0.781682214644947	0.0480241781119421	0.933351898083519	0.933351898083519
Wolbachia	0.792850565112453	0.792850565112453	0.043404665988274	0.935762365398316	0.935762365398316
Unclassified Betaproteobacteria Class	0.798291166745993	0.798291166745993	-0.0473915215113086	0.935762365398316	0.935762365398316
Cronobacter	0.814161379675726	0.814161379675726	0.0189761540468702	0.935762365398316	0.935762365398316
Alkaliphilus	0.816046826033963	0.816046826033963	-0.0499422283769353	0.935762365398316	0.935762365398316
Myroides	0.81965384519298	0.81965384519298	-0.0308944315303694	0.935762365398316	0.935762365398316
Clostridium	0.820504133079014	0.820504133079014	0.0433313786726414	0.935762365398316	0.935762365398316
Unclassified Bradymonadales Order	0.825972842409544	0.825972842409544	-0.0123008646830395	0.935762365398316	0.935762365398316
Sodalis	0.831491591738366	0.831491591738366	0.0279466183394581	0.935762365398316	0.935762365398316
Candidatus Desulforudis	0.832662208056358	0.832662208056358	0.00372058499705082	0.935762365398316	0.935762365398316
Thermoclostridium	0.835892621387023	0.835892621387023	0.0307840560684336	0.935762365398316	0.935762365398316
Unclassified Proteobacteria Phylum	0.838943822720494	0.838943822720494	-0.0442370773779299	0.935762365398316	0.935762365398316
Buchnera	0.843364917133294	0.843364917133294	0.0128335685669432	0.935762365398316	0.935762365398316
Parvimonas	0.844143385846816	0.844143385846816	-0.0201286350561671	0.935762365398316	0.935762365398316
Hungatella	0.845703114445721	0.845703114445721	0.0204110458822949	0.935762365398316	0.935762365398316
Pseudobutyrivibrio	0.849582056727687	0.849582056727687	-0.0362896063189798	0.935762365398316	0.935762365398316
Halobacteriovorax	0.851010734418326	0.851010734418326	-0.0177162483068588	0.935762365398316	0.935762365398316
Unclassified Eubacteriaceae Family	0.851674598295686	0.851674598295686	-0.0313316330378957	0.935762365398316	0.935762365398316
Butyrivibrio	0.853883158425963	0.853883158425963	-0.0339692282221208	0.935762365398316	0.935762365398316
Ralstonia	0.859555625041756	0.859555625041756	0.0124567896272613	0.937697045500098	0.937697045500098
Limnochorda	0.874696272728312	0.874696272728312	0.0187469835899101	0.949896404772828	0.949896404772828
Rhizobium	0.890281928975156	0.890281928975156	-0.00409604034579655	0.95900234496306	0.95900234496306
Dialister	0.894913269775445	0.894913269775445	0.0296537111223986	0.95900234496306	0.95900234496306
Vagococcus	0.895068855298856	0.895068855298856	0.00622838261034252	0.95900234496306	0.95900234496306
Oxynema	0.902658016982428	0.902658016982428	0.00736588839317514	0.960503802032321	0.960503802032321
Sorangium	0.913451977314358	0.913451977314358	-0.00724509601673169	0.960503802032321	0.960503802032321
Herbinix	0.916071561817847	0.916071561817847	-0.00599011036405639	0.960503802032321	0.960503802032321
Paraprevotella	0.916402090302673	0.916402090302673	-0.0147029084913814	0.960503802032321	0.960503802032321
Unclassified Atopobiaceae Family	0.916480711105839	0.916480711105839	-0.009920158065414	0.960503802032321	0.960503802032321
Pseudomonas	0.936222319546646	0.936222319546646	-0.00401856407279522	0.97248623130712	0.97248623130712
Lactococcus	0.937007998397924	0.937007998397924	-0.0154284227362861	0.97248623130712	0.97248623130712
Megasphaera	0.940070023596883	0.940070023596883	0.0117231142356132	0.97248623130712	0.97248623130712
Desulfosarcina	0.949541622045528	0.949541622045528	-0.00393504680439231	0.974549099801996	0.974549099801996
Anaerocolumna	0.950185372306946	0.950185372306946	-0.00989886498644646	0.974549099801996	0.974549099801996
Candidatus Phycorickettsia	0.959490810325034	0.959490810325034	-0.00274828292905743	0.979905508417056	0.979905508417056
Staphylococcus	0.976217551325581	0.976217551325581	0.00358972229891834	0.990117819608176	0.990117819608176
Lelliottia	0.985175650917806	0.985175650917806	-0.00113649910995184	0.990117819608176	0.990117819608176
Tatumella	0.985847890281727	0.985847890281727	0.00199201131281327	0.990117819608176	0.990117819608176
Unclassified Clostridiaceae Family	0.985992328693142	0.985992328693142	0.000702930097584758	0.990117819608176	0.990117819608176
Propionimicrobium	0.998421066109568	0.998421066109568	0.000363221462173854	0.998421066109568	0.998421066109568
