bugName	pval	p1M	p6M	p1Y	s1M	s6M	s1Y	Adjustedpval	Adjustedp1M	Adjustedp6M	Adjustedp1Y
Unclassified Enterobacterales Order	2.402863685802e-09	1.12837915162384e-08	1.08718902332103e-06	2.14431270494358e-06	0.546007073517764	0.50948811597546	0.574875305470291	2.64915721359671e-07	8.29358676443521e-07	9.13238779589669e-05	0.000289740444049132
Salmonella	2.6717903445217e-09	2.97858689450813e-08	1.95431223252346e-07	5.12576717589084e-06	0.662023642804721	0.689384953493233	0.688420184838483	2.77237539278604e-07	1.5012077948321e-06	2.87283898180949e-05	0.000452092664913572
Citrobacter	2.88294632611041e-09	9.06623700286754e-09	2.20997553885658e-05	5.05064461631849e-07	0.734055196738653	0.579179365615621	0.817650842393137	2.82528739958821e-07	7.26947366957197e-07	0.000779679370108601	0.00012886422430189
Aeribacillus	3.26800475569655e-09	5.84105306415614e-10	7.55866627386158e-05	3.74455466813592e-05	-0.382285042592092	-0.254882855133778	-0.310744992588469	3.0340844152888e-07	1.3711486553321e-07	0.00175440622461734	0.00113886110941237
Acholeplasma	4.10465572642238e-09	1.98266196970507e-09	0.00109169401130063	2.13290263388759e-06	-0.375842822538096	-0.212805648753888	-0.375183104581418	3.62030635070454e-07	2.86234256373929e-07	0.0109417513405359	0.000289740444049132
Hungateiclostridium	4.69940686365078e-09	4.40480052780822e-09	4.70982363008097e-05	2.29952733372327e-06	-0.311635076364336	-0.229977292546478	-0.317797028146994	3.94750176546665e-07	3.88503406552685e-07	0.00120407664977722	0.000289740444049132
Unclassified Candidatus Gracilibacteria Phylum	6.0450481287333e-09	2.55501790805437e-08	3.75401637746267e-07	3.05690964858464e-05	-0.480291429295027	-0.482680198874444	-0.44763783747903	4.84702949958434e-07	1.3657732090327e-06	4.73006063560297e-05	0.000964293779230591
Pseudobutyrivibrio	7.00630709005168e-09	3.2207672913379e-09	2.75352325557502e-06	0.000288255469557886	-0.338983428643735	-0.288527723128933	-0.252209414904301	5.37353291602224e-07	3.3420197070118e-07	0.000161907167427811	0.00397518568741024
Kluyvera	8.90071394366032e-09	1.12949700169338e-06	1.81403730845692e-06	1.76790058685534e-07	0.614226838444303	0.674388267640118	0.871535341201666	6.54202474859034e-07	1.67431320251019e-05	0.000133331742171583	7.79644158803206e-05
Unclassified Clostridiaceae Family	1.17336202976048e-08	5.26085954272424e-08	1.05226285541453e-05	1.40763951671903e-06	-0.331269635670474	-0.292682507541463	-0.378951991960487	8.27924248198997e-07	2.15817586822455e-06	0.000412972274254426	0.000225734191590216
Anaerostipes	1.30752508820109e-08	7.54820302581408e-08	5.63074370773023e-07	1.92533355970456e-05	-0.571557384071387	-0.592770367988805	-0.578339823007432	8.8710548291797e-07	2.50059457342173e-06	6.61590505735053e-05	0.00085226056062438
Enterobacter	1.38257134629782e-08	7.72427389811536e-08	9.67670601704901e-07	1.52861807696284e-05	0.61837735709016	0.621156283635728	0.625874916227111	9.03279946247911e-07	2.50059457342173e-06	8.98405758635497e-05	0.000773790700469966
Hathewaya	1.54083603653987e-08	1.78104079839597e-08	4.46648112101943e-05	4.10254111788672e-06	-0.337088220041215	-0.262703874524255	-0.351599490998517	9.70726703020119e-07	1.12205570298946e-06	0.00118142408483802	0.000380888554313272
Unclassified Lachnospiraceae Family	1.75868842822169e-08	7.93153282245017e-09	2.26448252085993e-06	0.0014228491159317	-0.454513416828754	-0.406173156410695	-0.307917439834369	1.05883167407228e-06	6.66248757085814e-07	0.000147946191362849	0.0111018752324134
Unclassified Ruminococcaceae Family	1.80073413957871e-08	2.76424528577961e-09	0.000211554057409353	7.65842278087101e-05	-0.401523576121079	-0.263547450734725	-0.330973647810495	1.05883167407228e-06	3.04758042757202e-07	0.00363433856866848	0.00168868222318206
Lentilitoribacter	2.40576167875872e-08	1.21894163883435e-09	0.000995413054955844	0.00118759447295129	-0.420466932649575	-0.236390216982955	-0.271914510446295	1.36895600042916e-06	2.38912561211533e-07	0.0102684715142813	0.00997579357279083
Ruminiclostridium	2.58829422339346e-08	3.64485958544685e-08	3.66326603052556e-05	6.04260256666382e-06	-0.327260659880479	-0.264450317525842	-0.341912996183578	1.42679719064565e-06	1.73771143479142e-06	0.00100968769966361	0.000473150977864092
Candidatus Midichloria	2.75560393392382e-08	4.04075052396909e-08	1.14233169640122e-06	0.000366927540646553	-0.461622892696335	-0.449766082749266	-0.369811897003881	1.47299555740655e-06	1.79234195299136e-06	9.15942323841709e-05	0.0046565480697879
Desulfurobacterium	3.04441016840684e-08	2.48851569429719e-09	0.00217110933307484	0.000257830331873561	-0.470713611416896	-0.249015770727191	-0.349408014664159	1.54387073045825e-06	2.9264944564935e-07	0.0174878395595617	0.00378104544203698
Faecalibaculum	3.06323557630606e-08	1.42828489492578e-09	0.00512603029637507	0.00126771785603071	-0.453411265666573	-0.215057406343934	-0.291366459139395	1.54387073045825e-06	2.51949455464908e-07	0.0315987731455563	0.0104011827815729
Unclassified Firmicutes Phylum	3.49455786530228e-08	5.42003608938567e-08	3.18906216822945e-05	9.00214774045854e-06	-0.266006796574943	-0.218578327967702	-0.272716056429515	1.69699947110796e-06	2.17294174129008e-06	0.000969914769785648	0.000547578917729961
Izhakiella	3.55946601082735e-08	2.60409105527519e-07	1.06564903745722e-06	2.72816953140305e-05	0.512126445199405	0.539146265208168	0.527956255653175	1.69699947110796e-06	6.46988256550062e-06	9.13238779589669e-05	0.000964293779230591
Fictibacillus	3.86442480238003e-08	4.70565986427464e-08	6.08047333521664e-05	7.52372617304854e-06	-0.293674024057081	-0.231997815582729	-0.306066543781618	1.79390667142062e-06	1.97637714299535e-06	0.00151069788215805	0.000473994748902058
Bifidobacterium	4.45910917079573e-08	1.95014519445108e-08	4.64971019878771e-06	0.00114213693852527	-0.782811273107638	-0.697507881901471	-0.560099746555764	2.01688937879068e-06	1.18622624931438e-06	0.000227835799740598	0.00981291334411654
Pseudoclostridium	4.58207478626349e-08	1.39693195305018e-08	0.0007305252980792	2.02919181101043e-05	-0.300342568543332	-0.188845204763864	-0.284659839170681	2.0206949807422e-06	9.57281542569449e-07	0.00857823990412582	0.00085226056062438
Sediminispirochaeta	4.70317075285109e-08	2.42648900481062e-09	0.00556664919215178	0.000939917446795471	-0.277351996432391	-0.133131090109986	-0.187752237155279	2.02351053854374e-06	2.9264944564935e-07	0.0330112164992416	0.00877256283675773
Streptococcus	5.70790968934531e-08	5.88150578843357e-08	1.99535117729744e-06	0.00101207222207026	0.561286934119003	0.540550515754968	0.418760052401779	2.39732206952503e-06	2.25542961104278e-06	0.000135376902952026	0.00910864999863231
Halocella	6.55517575776088e-08	4.0642674671006e-08	6.18684152875984e-05	3.91125710636467e-05	-0.358600393390381	-0.279747773936348	-0.334365924644919	2.68914652016051e-06	1.79234195299136e-06	0.00151577617454616	0.00116939958230971
Caloramator	7.05109775012147e-08	6.25950674521922e-08	0.000319029013584949	6.8982567329167e-06	-0.297412607767518	-0.211846285622698	-0.31662777087972	2.82684918891234e-06	2.28994477525804e-06	0.00489362765185956	0.000473150977864092
Thermoanaerobacterium	7.44481987169365e-08	3.91333296663622e-08	0.000100688211823633	2.98937799287907e-05	-0.286222440469312	-0.217876775906921	-0.275351335754417	2.91836938970391e-06	1.79234195299136e-06	0.00216602445923035	0.000964293779230591
Rothia	7.75919202222752e-08	3.12528095898567e-08	2.96521854197149e-05	0.00017971156506114	0.62655048183271	0.509893031897319	0.527563707080326	2.97548146243682e-06	1.53138766990298e-06	0.000934043840721021	0.00296272150250327
Cronobacter	8.47886834076661e-08	5.60119663760269e-07	1.52517682295222e-06	5.98632263299884e-05	0.479387482760429	0.512547968197683	0.485576963844099	3.18228164959836e-06	1.07043164842126e-05	0.000116974431116857	0.00142700988170405
Jeotgalibacillus	9.27085370694414e-08	2.34895848750773e-08	7.19987462293876e-05	0.000245163782738908	-0.384369401610925	-0.292455852239879	-0.312713265634483	3.40703873730197e-06	1.29486336623864e-06	0.00171629443714378	0.00374903217277093
Unclassified Bacillaceae Family	9.55831734872348e-08	1.16426411512863e-07	0.00036084954708788	5.76291639063822e-06	-0.283562482322513	-0.204474456642277	-0.310997310432159	3.44099424554045e-06	3.42293649847817e-06	0.00539439492426288	0.000473150977864092
Virgibacillus	1.03915149374245e-07	3.28969539770727e-07	0.000162312029975176	2.62781663008566e-06	-0.266232048323779	-0.21330481305073	-0.31813906004217	3.66612646992337e-06	7.60347149116184e-06	0.00310275526319837	0.000300447995049651
Pluralibacter	1.09268858627942e-07	1.14890446668778e-06	1.97062643677053e-06	2.69309588477739e-05	0.506869526727223	0.555683984436164	0.562226678143754	3.77941699254294e-06	1.68888956603104e-05	0.000135376902952026	0.000964293779230591
Salicibibacter	1.34394486428491e-07	2.00833833395331e-07	1.00625507103665e-05	7.35487658695886e-05	-0.276919695162914	-0.259059146404042	-0.268315103248826	4.49945558293289e-06	5.39086506021033e-06	0.000412798591932245	0.00164853195330389
Atlantibacter	1.35779816168302e-07	9.93427689841105e-08	9.36759286814499e-06	0.000483821184810958	0.657592367810461	0.595160294514621	0.531262499242951	4.49945558293289e-06	3.0213904222064e-06	0.000402455591873884	0.00540164917725652
Jannaschia	1.37738436212231e-07	9.89829477591257e-09	0.000718609855500014	0.00148183134496125	-0.3768890543518	-0.233808758916624	-0.255368466038741	4.49945558293289e-06	7.59156173248251e-07	0.00853108894784571	0.0114146309716665
Salinimonas	1.41626145477858e-07	1.56103573654532e-07	4.57341703990579e-05	3.28232022771583e-05	-0.306503025084413	-0.258566306928829	-0.307595288684412	4.54233673859893e-06	4.31067370420412e-06	0.00118639818505791	0.00101579173362995
Gynuella	1.69076247003019e-07	6.62097801683487e-08	9.74250528429503e-05	0.000102502295450629	-0.308365439497049	-0.240178833214425	-0.279723852800538	5.32590178059511e-06	2.29902046930333e-06	0.00212170115080203	0.00203161853005516
Geosporobacter	1.80636581581517e-07	9.97577534231385e-07	3.5089794572989e-05	6.69045413776821e-06	-0.259292272321659	-0.240396280818552	-0.307191692064686	5.59022684052274e-06	1.58177633524525e-05	0.000998361252044398	0.000473150977864092
Leclercia	2.11211647282994e-07	1.22137055104112e-06	4.02588594640874e-06	5.81582958614674e-05	0.492707240314835	0.52148877235031	0.520304246624123	6.35204138061499e-06	1.75162410734677e-05	0.0002088724355725	0.00142487824860595
Brachyspira	2.12454898784742e-07	6.83336249041096e-08	0.000484194781300668	6.94967259741708e-05	-0.317940396496696	-0.218888240760051	-0.294288909977935	6.35204138061499e-06	2.3180868140548e-06	0.00642195183619833	0.00159210681322646
Thermoanaerobacter	2.24301991202935e-07	5.97783846305425e-07	3.59001953872611e-05	1.60587376335056e-05	-0.284582673149006	-0.258905646358184	-0.316999182375646	6.5944785413663e-06	1.07601092334976e-05	0.00100520547084331	0.000773790700469966
Mesotoga	2.3393626347179e-07	2.30048872814991e-08	0.00180626649545724	0.000398584970416961	-0.390699093204542	-0.230274980514989	-0.308443456442532	6.76497653711865e-06	1.29486336623864e-06	0.0156188926371891	0.00478327401298618
Aneurinibacillus	2.4298134970735e-07	3.42538412327679e-07	3.31047657966929e-05	4.48776106046672e-05	-0.267674724348567	-0.238799392007515	-0.273491173738106	6.86743087641162e-06	7.64857923222818e-06	0.00097328011442277	0.00121790930933282
Caldicellulosiruptor	2.45265388443272e-07	9.70482661571679e-08	0.000471320221183351	5.01102702665606e-05	-0.276535317286143	-0.194025644569981	-0.266324800898249	6.86743087641162e-06	3.00338844739025e-06	0.00639545284744178	0.00131932114552557
Thermoclostridium	2.62604487488716e-07	1.56396324869084e-07	0.0010364196378678	1.99795543316774e-05	-0.289581447157161	-0.193399330938856	-0.300642667638837	7.23015772212676e-06	4.31067370420412e-06	0.0105678857872763	0.00085226056062438
Mahella	2.66417376382222e-07	6.06729460126019e-08	0.0206142472707704	7.3828811967691e-05	-0.302280094058115	-0.134986134626883	-0.279157767015313	7.23015772212676e-06	2.27717184609e-06	0.0811204610094356	0.00164853195330389
Paraliobacillus	2.77003513904361e-07	2.98799524393128e-07	0.00094498679288095	9.58203623346707e-06	-0.332212814937943	-0.2298003317957	-0.369135873690259	7.40354846253475e-06	7.22030631547231e-06	0.00992236132524998	0.000563423730527864
Faecalibacterium	2.81557268833055e-07	1.41095918972821e-08	0.0010066726906334	0.0147456110684685	-0.592117415204219	-0.362542829292875	-0.309643844784411	7.41294063017177e-06	9.57281542569449e-07	0.0103242478271937	0.0614923355195708
Clostridioides	3.26688636698158e-07	4.88242696979129e-07	0.00013981689924993	1.62303038080435e-05	-0.265684298007824	-0.219403286388746	-0.294119203063087	8.47468757552281e-06	9.78704678944527e-06	0.00277120236266153	0.000773790700469966
Unclassified Paenibacillaceae Family	3.38419975376425e-07	7.79663840919473e-08	0.000633934155913963	0.000137726627918199	-0.28419344243446	-0.193011280180385	-0.253931485482764	8.65178024005817e-06	2.50059457342173e-06	0.00781999895826735	0.00245403809745154
Lachnoanaerobaculum	3.47360795682761e-07	1.6249581139219e-05	6.00082091369662e-07	0.000129796753561437	-0.23130332312347	-0.306990872495279	-0.264836662996432	8.75349205120557e-06	0.00010898958604404	6.61590505735053e-05	0.0023604275596121
Fervidobacterium	3.5608312021207e-07	4.67876626017908e-08	0.000493417957625445	0.000573804669302263	-0.299983655157161	-0.204136533602261	-0.235627307559338	8.84691019794494e-06	1.97637714299535e-06	0.00644732797963915	0.00613449355544964
Heliorestis	3.62698894029734e-07	2.02344222984672e-07	3.97867582906341e-05	0.000266622596533705	-0.334380887655377	-0.288718877622777	-0.295773071522639	8.88612290372848e-06	5.39086506021033e-06	0.00107975140961044	0.00378104544203698
Unclassified Methanosarcinaceae Family	3.69351370155258e-07	5.92226342226812e-07	4.41527684528183e-06	0.159672205665749	-0.471227723813739	-0.481823153084239	-0.161872594992272	8.92514817745033e-06	1.07601092334976e-05	0.000222529953002204	0.332148314616017
Lelliottia	3.94650976787148e-07	4.00672735695132e-06	3.85802497446697e-06	6.63644552103799e-05	0.475211447323556	0.533391644250498	0.525648376398366	9.29177214732846e-06	3.98986482070253e-05	0.000206228971362416	0.00154035393409355
Pseudescherichia	3.95058339597298e-07	1.97029242411851e-06	5.15168340553724e-06	0.000113348414592508	0.549787219806417	0.587414584218231	0.567332217302655	9.29177214732846e-06	2.50042865909716e-05	0.000245609987226154	0.00222162892601316
Unclassified Clostridia Class	4.14831317852027e-07	3.17573235977001e-07	0.000598263273819845	2.30950083150009e-05	-0.270238374357924	-0.195362264385088	-0.286945752856642	9.56863417809408e-06	7.57025930085716e-06	0.00748465542566104	0.000925899878810492
Thermosipho	4.17678476027916e-07	9.53943652596996e-08	0.0145321167477993	8.51790910810965e-05	-0.312724569167483	-0.150187300006012	-0.290604839798024	9.56863417809408e-06	3.00338844739025e-06	0.0629651209891892	0.00181031224900065
Geoglobus	4.5732895270767e-07	2.67967201047514e-08	0.0011591963310037	0.00527204961481597	-0.346591931709951	-0.214459421248273	-0.213527913042539	1.0342670161235e-05	1.39027689014063e-06	0.0113601240438363	0.0277608821508519
Psychrobacter	5.00822447291327e-07	5.61264271516217e-08	0.000285868471498318	0.0019556796713041	-0.254727472586466	-0.182764305603893	-0.18047282273873	1.11829214812899e-05	2.20015594434357e-06	0.00454299084435165	0.0135287017261978
Aerococcus	5.74800844033163e-07	1.43113778852929e-06	0.000176013771373371	1.34176576184377e-05	-0.239906786776921	-0.203994882836983	-0.280427583449403	1.26743586109312e-05	1.99010766642973e-05	0.0032342530489857	0.000722708824311385
Methanococcoides	5.86674027580614e-07	1.45340698029655e-06	2.52718568374942e-06	0.00192454480081732	-0.303398088742219	-0.334112464648607	-0.247220916271433	1.27764566006445e-05	2.00297649472118e-05	0.000159212698076213	0.0134185653305998
Buttiauxella	6.2198026817839e-07	2.75999662675484e-06	1.35282756730434e-05	7.80893770579858e-05	0.556976490761997	0.570745269034033	0.592793538510247	1.32932686353555e-05	3.05872807869109e-05	0.000518779962766272	0.00170061310037391
Turicibacter	6.25476925586455e-07	2.27286494026395e-06	1.65457416344679e-05	6.42279777627075e-05	-0.423003555166086	-0.42864947646738	-0.459976736321025	1.32932686353555e-05	2.63771957541159e-05	0.000608056005066697	0.00151064203697888
Sulfurimonas	6.49699673394011e-07	3.31044357297705e-07	0.000247846110118302	0.000100136560003329	-0.290675194606698	-0.225913208042415	-0.28156882538718	1.36436931412742e-05	7.60347149116184e-06	0.00414868241421262	0.00200728286188491
Unclassified Bifidobacteriaceae Family	7.03614792874063e-07	2.48690239737046e-07	4.48726834944146e-05	0.00155714044416845	-0.60202603689529	-0.519946477296654	-0.460590292110229	1.460207640741e-05	6.35782004197317e-06	0.00118142408483802	0.0117304069559054
Unclassified Tissierellaceae Family	7.74756099497509e-07	1.09365376748525e-06	3.4964057692921e-05	0.00014464174222356	-0.311868013925804	-0.291541705771772	-0.3092704946684	1.58915088315536e-05	1.66853650417594e-05	0.000998361252044398	0.00251962139297028
Kosakonia	8.06054013535729e-07	3.10841190905107e-06	1.05350069962864e-05	0.00014569239347107	0.475580357846217	0.500860405413817	0.494520263837296	1.63434399985865e-05	3.24451988613378e-05	0.000412972274254426	0.00251962139297028
Petrotoga	8.27755417098786e-07	3.96849894009313e-07	0.000163580634624404	0.000243857301668705	-0.326973293638161	-0.261515585547816	-0.294172739111337	1.65927335882075e-05	8.53711235405401e-06	0.00310275526319837	0.00374903217277093
Cellulosilyticum	9.7333474546879e-07	4.07410178222145e-07	0.000143213245699885	0.000377936497046525	-0.306373942179075	-0.248856450919076	-0.269062979106039	1.9244248429883e-05	8.55561374266504e-06	0.00280697961571775	0.00470736052772161
Kurthia	9.88299305393348e-07	1.22091910598813e-06	7.53514156340253e-05	9.81363577493842e-05	-0.273793757739921	-0.245379465664595	-0.281250442640829	1.9244248429883e-05	1.75162410734677e-05	0.00175440622461734	0.00200336057999617
Sulfurihydrogenibium	9.92758847573327e-07	1.70582442569296e-05	0.000131018512503561	4.06038274398884e-06	-0.295989016684782	-0.29226607042732	-0.419105478880502	1.9244248429883e-05	0.000111861497655107	0.00268740297739862	0.000380888554313272
Jeotgalibaca	1.03585276955975e-06	1.20172699697543e-05	0.000277473495168905	3.57609877893495e-06	-0.229613914258472	-0.210808854405918	-0.322084886693298	1.98613509293848e-05	8.68789517485515e-05	0.00444966586798134	0.000371072838002427
Methanomethylovorans	1.10389831742275e-06	9.4677472263969e-07	2.82242328776078e-05	0.000445797371472309	-0.327488408004446	-0.310537816744537	-0.299696564029089	2.09384584078895e-05	1.53221156948295e-05	0.000912735001390312	0.0051397814593278
Ureibacillus	1.13848268390448e-06	1.12007440503741e-06	0.000171934086837411	8.11897065580858e-05	-0.303522136242506	-0.25544070054996	-0.313744530111433	2.13544899575468e-05	1.67431320251019e-05	0.00322650775724673	0.0017465688093715
Unclassified Bacteriovoracales Order	1.1500433934053e-06	1.75899639823121e-06	2.41719584117684e-05	0.000329675470010925	-0.322842359240833	-0.314789020484809	-0.306367028598118	2.13544899575468e-05	2.32333271189922e-05	0.000819987204583836	0.00437253781277648
Gemella	1.17811796451761e-06	1.38024658593102e-07	0.0871184259834431	0.780876523250093	0.573495320377602	0.193927483034241	0.0364896434858718	2.16479175980111e-05	3.99140160259397e-06	0.220734039243301	0.893878122656174
Thioploca	1.1998207765096e-06	6.2633440520175e-07	0.000675832553972461	9.88051986732804e-05	-0.348630289549881	-0.254650010541319	-0.342178260696406	2.18194211315766e-05	1.10485389077589e-05	0.00821179829499248	0.00200336057999617
Jeotgalicoccus	1.2318703728198e-06	2.42790221335404e-06	0.000174248383067182	3.00938320690118e-05	-0.279449860767484	-0.244823154544691	-0.321437941161918	2.21733483576125e-05	2.73987680652214e-05	0.0032342530489857	0.000964293779230591
Ignavibacterium	1.25086818858477e-06	6.64682788744159e-08	0.00554087336632263	0.00495215680997693	-0.469865844461282	-0.254565356643319	-0.301748561124652	2.21733483576125e-05	2.29902046930333e-06	0.0330112164992416	0.0265519897045571
Acetobacterium	1.25699253727962e-06	1.75803665980931e-06	0.00145521668108844	1.73920773178505e-05	-0.241219098829344	-0.173311161952667	-0.279815666272763	2.21733483576125e-05	2.32333271189922e-05	0.0135820223568254	0.000807358536544427
Herbinix	1.37860484961116e-06	4.35323262090599e-06	5.73088282151529e-05	5.66003815868423e-05	-0.256539876933287	-0.247981408315851	-0.288508527748573	2.38041859180199e-05	4.20525589512551e-05	0.00144418247102185	0.00141135139595605
Rubinisphaera	1.38495992274557e-06	1.40480045910764e-07	0.000345180829442091	0.0177895978497126	-0.33979311856606	-0.247069956189632	-0.186092788074074	2.38041859180199e-05	3.99688388688046e-06	0.00520426481312691	0.0700465415332434
Bacillus	1.38992695553064e-06	2.03346694095678e-06	0.000482104328164867	2.88198488948831e-05	-0.239975454512105	-0.191808571687453	-0.272488845227381	2.38041859180199e-05	2.50573933261428e-05	0.00642195183619833	0.000964293779230591
Sulfitobacter	1.53597238794489e-06	1.08934358505351e-07	0.0166349764726841	0.00170352548646092	-0.276398699063795	-0.131255159348099	-0.20387744970682	2.60524547339884e-05	3.25695268480405e-06	0.0693533508608329	0.0122155242199881
Nautilia	1.57371574383003e-06	5.62884348814267e-07	0.0359588732532334	9.20266776250455e-05	-0.30605860212827	-0.135120403222413	-0.304198533006171	2.64384244963445e-05	1.07043164842126e-05	0.119681985695667	0.00193256023012596
Coprothermobacter	1.74653763440613e-06	4.0346598485355e-07	0.000115072045235267	0.00351618799861417	-0.429688330660778	-0.356427518255369	-0.308715531239282	2.90650225197398e-05	8.55561374266504e-06	0.00238808338582366	0.0207443332092154
Methanocorpusculum	1.79317693360659e-06	5.90184491527063e-07	0.000139795756065576	0.0011711611577996	-0.304526353550535	-0.252073702696317	-0.24686358848868	2.95090410998474e-05	1.07601092334976e-05	0.00277120236266153	0.0099323475113389
Stygiolobus	1.80667598570494e-06	1.00367200028098e-05	1.42126027277638e-05	0.000145323685953918	-0.452139768014778	-0.499610192265689	-0.502819832096108	2.95090410998474e-05	7.73134239517752e-05	0.000533426195995219	0.00251962139297028
Sporosarcina	1.8714852272339e-06	1.16773180926241e-06	0.00231027227781492	4.98718389037212e-05	-0.241963006047959	-0.16334622761055	-0.259808532571871	3.00486964015805e-05	1.70237926573462e-05	0.018112534658069	0.00131932114552557
Caldanaerobacter	1.87378492300105e-06	2.03343867833156e-05	0.000269084523432668	6.3133309613414e-06	-0.254316319244355	-0.241294366029317	-0.357160046492774	3.00486964015805e-05	0.000126302317907636	0.00439504721606692	0.000473150977864092
Methanococcus	1.91694063311765e-06	3.36207923078585e-07	0.00386123993457773	0.00033918977524928	-0.300718336284404	-0.181266789238249	-0.266160593612653	3.04638133046805e-05	7.60347149116184e-06	0.0265183680458947	0.00443207972992393
Tuwongella	1.99382700794004e-06	2.69011206003351e-07	0.000222300517200691	0.053765234230728	-0.374423799010373	-0.291524346622995	-0.172494555144737	3.13604581124855e-05	6.59077454708209e-06	0.00377055877251941	0.15199018138302
Planococcus	2.00891823509686e-06	8.86927357615309e-07	0.000461078601008968	0.000205818293438677	-0.255225159008265	-0.197228966253134	-0.245099979393471	3.13604581124855e-05	1.47598099889944e-05	0.00635423947015485	0.00330057699659842
Natranaerobius	2.11999600230328e-06	5.47419208694493e-06	0.00112431683468632	1.57393121166041e-05	-0.297150543729689	-0.229609444664878	-0.361002199022294	3.25440050434429e-05	4.87700749564185e-05	0.0111952858065782	0.000773790700469966
Mycoplasma	2.13480711108716e-06	2.17912612634227e-06	0.00654987355495376	2.38744954341683e-05	-0.293102489477088	-0.18027935273559	-0.337628342634235	3.25440050434429e-05	2.59728276139714e-05	0.036913664379995	0.000935880221019397
Unclassified Campylobacteraceae Family	2.14008196430804e-06	4.2971512238035e-07	0.00294251144622408	0.000292143326438684	-0.338393044126684	-0.212967889385863	-0.307281205317356	3.25440050434429e-05	8.81415669626671e-06	0.0218092024837784	0.00399489013827781
Lacrimispora	2.164343741895e-06	1.65513604446006e-05	6.78886714492259e-06	0.000416850703015794	-0.260602926470371	-0.306096830347185	-0.271344098557271	3.26316441085708e-05	0.000109841370148422	0.000307065683170345	0.00490216426746574
