bugName	pval	p3M	p1Y	p2Y	s3M	s1Y	s2Y	Adjustedpval	Adjustedp3M	Adjustedp1Y	Adjustedp2Y
Unclassified Mogibacterium Genus	0.000875116846279056	0.0134531801250335	8.2384673481292e-05	0.0312368218757166	0.237964722567371	0.46247325246922	0.292110272567165	0.0505136890713299	0.141190445958685	0.0285325585823541	0.440572020308973
Unclassified Haemophilus Genus	0.000950587960722338	0.00192711010841847	0.101394561253	0.000356174838776769	0.599116339588983	0.339040252449835	0.971222922424469	0.0519821521679215	0.0569916752929047	0.623366562969627	0.0528665224984376
Leptotrichia sp. oral taxon 847	0.00106491254540853	0.00693874683632175	0.241429441178937	0.000212327297598732	0.340150904086457	0.159665525223697	0.67531952749591	0.0553222067339729	0.0983257706582364	0.73126437879187	0.0528665224984376
Leptotrichia wadei	0.00112802522134137	0.00112017396554592	0.00658646749570119	0.00139906432197024	0.422767443819676	0.386931568175248	0.569637625936406	0.0558103907130324	0.0447638750077772	0.284568242736975	0.0919406741454095
Aminomonas paucivorans	0.00118946050745716	0.000413064438330898	0.388209756997078	0.00568634798556529	0.52314720879551	0.13340130565374	0.552521053400066	0.0561749757839996	0.0242566133000586	0.818131895853497	0.181047958543933
Selenomonas sp. oral taxon 920	0.00146586242655411	0.00922371452441223	0.674163792683522	0.000583474255796759	0.158463202788618	0.0277542886524122	0.303681451973809	0.0662187417908574	0.112746345774874	0.923898922347557	0.0575357905615747
Unclassified Ruminococcaceae Family	0.0015518723161021	0.00333858057457149	0.000728057576211208	0.00614467809666381	-0.561989531674692	-0.751820206909712	-0.737300016801419	0.06718313901792	0.076946152427964	0.151290364336689	0.181047958543933
Glaesserella sp. 15-184	0.00173465995626776	0.00394109002877217	0.103679746791481	0.000493969561769849	0.422219875658493	0.25642751424808	0.715400427281819	0.0720924677824881	0.0798174977440405	0.631266811540283	0.0570260416309859
Aeromonas veronii	0.00184764892784706	0.000272212823106741	0.116747706844259	0.0126946240018234	0.417551897656302	0.186232903467487	0.369089870449456	0.0738348936935804	0.0188552748805269	0.637174586369622	0.239812987961718
Haemophilus sp. oral taxon 036	0.00211526985753119	0.00693800988397565	0.15176297327566	0.000460958468221157	0.380014829640108	0.218135322955729	0.699418180195299	0.0813987178509224	0.0983257706582364	0.679834482510118	0.0570260416309859
Unclassified Morganellaceae Family	0.00224526562268057	0.778933909580543	0.0866819674851319	0.000772648737986366	-0.019668504399663	0.136985853013212	0.348759047018307	0.0833153922130397	0.950750365595739	0.562891026356576	0.0607202789503499
Unclassified Absiella Genus	0.00270117437708062	0.00176740743904134	0.00405079446407683	0.00837455901114764	-0.288852585619824	-0.293736054056987	-0.326835508182791	0.0908167003577827	0.0557946820494669	0.284568242736975	0.181047958543933
Unclassified Proteus Genus	0.00270152483590447	0.026797065676388	0.133095488991306	0.000307744251231075	0.257707750612082	0.191887827582596	0.605915753902413	0.0908167003577827	0.2069680865406	0.643584813666398	0.0528665224984376
Haemophilus influenzae	0.00270964168536214	0.00718859222554806	0.133469849883004	0.000626410032213584	0.221205304317757	0.134438582624507	0.40198257628303	0.0908167003577827	0.0995859642979258	0.643584813666398	0.0575357905615747
Truepera radiovictrix	0.00325076514100808	0.618093946220951	0.0264335237923855	0.000818175077290566	0.0438366697277811	0.225165326664008	0.433727878747042	0.102329534995299	0.893041145874077	0.394710061648804	0.0607202789503499
Actinobacillus pleuropneumoniae	0.00328081909523226	0.0059431830215418	0.853832294174474	0.00347454741422531	0.346870932676466	0.0248999089451327	0.515126233570489	0.102329534995299	0.0935601084754837	0.964427380391649	0.149500506532459
Brochothrix thermosphacta	0.00334860845990392	0.685701353169929	0.0484104977789862	0.00228858995755791	-0.0149734077421208	0.0832631274821943	0.162309493112347	0.102329534995299	0.91786231977495	0.445528488807352	0.118892248295134
[Ruminococcus] gnavus	0.00378137536083489	0.499943891768267	0.0016659276566878	0.00927714209848617	-0.0905603951531857	-0.509979030923584	-0.512187407144735	0.110386157373723	0.851104832251379	0.247271262185518	0.188999032163277
Parvimonas micra	0.00398154872234768	0.000470097673237471	0.216439176961875	0.784727292828946	0.369588632548432	0.135333670494225	0.0360522963488875	0.110386157373723	0.025706920131249	0.721225873931532	0.947659736246293
Unclassified Francisellaceae Family	0.00402331698172909	0.000371737519250398	0.176829358834232	0.0785310885623656	0.446018560257036	0.17806873510969	0.289309793583202	0.110386157373723	0.0241397051563227	0.700167823270032	0.523837751695742
Clostridiales bacterium CCNA10	0.00413207882397604	0.808480232317775	0.0112368927865865	0.00642227046566652	0.0540340339199219	-0.67144781521565	-0.902024932130025	0.110386157373723	0.95726386184562	0.335489863290819	0.181047958543933
Akkermansia muciniphila	0.00414346500247853	0.00136251740610562	0.00561869238904514	0.0261573122115925	0.882146298165802	0.846378498751693	0.824547234806478	0.110386157373723	0.0505591280337052	0.284568242736975	0.394376660438578
Jeotgalibacillus malaysiensis	0.00425134621828183	0.000666573867163976	0.714219629042549	0.637992676307348	0.144441938382826	0.0161413921068866	0.0254629614774463	0.11042871801987	0.0329795356182558	0.923898922347557	0.919381956564958
Fusobacterium necrophorum	0.00451895544153769	0.000826235718558874	0.119495393761069	0.0142158995547837	0.390650674980645	0.191388877836404	0.376774816374777	0.112997368419832	0.0357691213159446	0.637174586369622	0.259128414691584
Unclassified Colwellia Genus	0.00466588829524928	0.00259617933368503	0.00313313344398731	0.0316712297592133	-0.268041150842354	-0.294247721297688	-0.25577010292228	0.112997368419832	0.0691648801974037	0.284568242736975	0.440572020308973
Oceanisphaera avium	0.00471529969746387	0.00116632369450699	0.879918706845741	0.0763578832912022	0.388488676945122	0.0188605530936735	0.276615357493885	0.112997368419832	0.0448818636515837	0.966689156422666	0.523837751695742
Aggregatibacter actinomycetemcomitans	0.00488924514623279	0.00177211213439115	0.155727244309344	0.00581302430728623	0.389308733293032	0.188074293119819	0.465083127091919	0.112997368419832	0.0557946820494669	0.679834482510118	0.181047958543933
Streptococcus respiraculi	0.00489401499412168	0.000515620154407508	0.0560658874479474	0.05617533084693	0.756547034817272	0.440757510471742	0.54045815828955	0.112997368419832	0.02678646702147	0.45374253439321	0.486384739583002
Unclassified Citrobacter Genus	0.00518617567552115	0.000754851039591472	0.0322538265177711	0.0343754934333914	0.507023370710946	0.343027479737721	0.412661147628555	0.117139924497097	0.0356495559152518	0.413725009283509	0.440572020308973
Unclassified Erysipelothrix Genus	0.0056638730492643	0.896468209548868	0.00399589501656717	0.0155956870527269	0.0178658695459541	0.47520720036276	0.487468635072053	0.123523028323846	0.972265626013856	0.284568242736975	0.274642692335309
Stella humosa	0.00570654991293995	0.627024771839483	0.740719732738706	0.000664513461731372	0.0402510477021455	0.0304741273926251	0.411664450894753	0.123523028323846	0.894875119901441	0.923898922347557	0.0575357905615747
Unclassified Methylophilaceae Family	0.0062421433908324	0.000986141969939356	0.30197906148093	0.973519878512823	0.298294405325438	0.097820932084667	-0.00382025431315274	0.132358918021936	0.0409840602706796	0.782365920101365	0.987780423608225
Aminobacterium colombiense	0.00667940692759039	0.590534804988187	0.711716315322714	0.00193385340071452	-0.0435799791614957	0.0340118481937104	0.376861802068976	0.133791969842434	0.882653543397725	0.923898922347557	0.105751246491704
Unclassified Mariprofundus Genus	0.00673651762141991	0.187115498777247	0.00154449819961932	0.668526782600122	0.0612791122618471	0.174317147555916	-0.0271320908766278	0.133791969842434	0.571802950675174	0.247271262185518	0.924592263027045
Butyricimonas faecalis	0.00679747346260273	0.00444625250832101	0.00245879117594291	0.0733632513895675	0.555051617669557	0.675972198060269	0.476216573582053	0.133791969842434	0.0798174977440405	0.284568242736975	0.523837751695742
Thiomicrorhabdus indica	0.00682480693132725	0.0182987635301208	0.17839572688702	0.15388284977256	0.213414282253509	-0.132127393807739	0.170616048287309	0.133791969842434	0.169059243899589	0.700167823270032	0.707452570414558
Unclassified Prevotella Genus	0.0076877114566023	0.6209240539346	0.0413899338930562	0.00752382445597061	-0.0991464411094705	0.478024459303141	0.793172249548335	0.147113818416657	0.893041145874077	0.445528488807352	0.181047958543933
Unclassified Pasteurellaceae Family	0.00778754572946694	0.0301270674984862	0.855344210171335	0.00290541745161393	0.315141731942237	0.0291083460505112	0.623905884838467	0.147113818416657	0.222000164049129	0.964427380391649	0.135857020854568
Succinivibrio dextrinosolvens	0.0088533331531937	0.016254697071464	0.126081031039521	0.00183644505654393	-0.529048372236534	-0.376877745763138	-1.00152099302459	0.163147864367142	0.156855196909458	0.637174586369622	0.105751246491704
Indioceanicola profundi	0.00895036407018968	0.377883695086917	0.00550117676826246	0.00700160786471075	0.0322266748150192	0.120416840770155	0.144472273715846	0.163147864367142	0.771249401295056	0.284568242736975	0.181047958543933
Alistipes sp. dk3624	0.00942635556548321	0.000824704932650231	0.117959893101146	0.240019721921845	0.494039016864661	0.249549727215358	0.231407572387481	0.167570775355691	0.0357691213159446	0.637174586369622	0.801822858824012
Gallibacterium anatis	0.00951556857168989	0.00143063600761843	0.556088082118299	0.101254943059565	0.186382381972902	0.036177556725941	0.125655553978794	0.167570775355691	0.0512562348936395	0.891749720629463	0.574884622070428
Lachnospira eligens	0.00988286144537165	0.0251945881102415	0.00725856126246569	0.0067266956877924	0.349616250658006	0.480222108427994	0.599195560401643	0.171138217362352	0.202923853073961	0.284568242736975	0.181047958543933
Unclassified Oscillospiraceae Family	0.0102335838589755	0.0113242191216906	0.00669056376948315	0.0130381856006365	-0.346127185699535	-0.422709055880731	-0.475450060163404	0.173672700183576	0.129295205136665	0.284568242736975	0.24190490784038
Petrocella atlantisensis	0.0103635297510892	0.81533393112498	0.0138016193013858	0.00801927554989632	0.0430905478915719	0.536494499928543	0.72058569432198	0.173672700183576	0.95726386184562	0.367689293695893	0.181047958543933
Leptotrichia hongkongensis	0.01143223189968	0.00556699797398845	0.936810679529109	0.0339142813776266	0.144030792849307	0.00440179750921781	0.149287621136246	0.188541094345516	0.0889863214611384	0.987041755449472	0.440572020308973
Dichelobacter nodosus	0.012685534828856	0.0018815467159064	0.719013344403197	0.307633414912118	0.201909109888516	0.0247121503543101	0.086909633392698	0.20594172948721	0.0569916752929047	0.923898922347557	0.829326090612203
Blautia sp. N6H1-15	0.0134696250437871	0.00240788042659208	0.035540934007219	0.0517999615718838	-0.417186714438069	-0.312443787780516	-0.351711350239734	0.21530677569992	0.0658365200849782	0.444170141231343	0.476284602417587
Paenibacillus mucilaginosus	0.0141082326080419	0.0036667387626093	0.0118113515047833	0.360836090581808	0.41303505329397	0.403014043210615	0.175221727135165	0.2220977830266	0.076946152427964	0.335489863290819	0.839561388428622
Unclassified Prevotellaceae Family	0.0154176488142277	0.775924925954231	0.0223576991518427	0.00831789313746117	0.0465014921363387	0.437799651057556	0.633940955043382	0.232337875766509	0.950350276854992	0.394710061648804	0.181047958543933
Streptococcus agalactiae	0.0155341216598257	0.00237430314413464	0.58535614126953	0.12534906836501	0.28989436659676	0.0547971614322315	0.190774369249692	0.232337875766509	0.0658365200849782	0.898005545225721	0.638420009957083
Lactobacillus mucosae	0.0156689631125042	0.0298172052172621	0.259513741190179	0.133111553009888	0.202359178239815	-0.114246529982608	0.186379902486382	0.232337875766509	0.221286258719538	0.748985491934988	0.652372186685254
Unclassified Acholeplasmataceae Family	0.0158150512596447	0.00344668642342411	0.961577583928565	0.448672863333227	0.263661163633545	-0.00456703285941289	0.0877268732641754	0.232337875766509	0.076946152427964	0.98957991670349	0.871347859819109
Unclassified Leptotrichia Genus	0.0160294148043849	0.00475916392349911	0.847691249325851	0.0625290047446996	0.307250910709234	0.0220864846287089	0.266703951495107	0.232337875766509	0.0810618248609111	0.964427380391649	0.494184491032189
Streptococcus parauberis	0.016127077127978	0.00160375139024658	0.307715650435102	0.276208137738396	0.384856529751999	0.130957950235966	0.17105240983431	0.232337875766509	0.0555432564822066	0.782365920101365	0.829326090612203
Lactobacillus sp. BHWM-4	0.0166079819862399	0.00302233350893457	0.0220934833807781	0.313469137764882	0.121814137362006	0.10291836502042	0.0541201765913535	0.232337875766509	0.076946152427964	0.394710061648804	0.829326090612203
Unclassified Bacillus Genus	0.0167014448639498	0.00197468749811797	0.435097677864604	0.557205297574453	0.311364960544186	0.0834176072648512	0.0772572374160473	0.232337875766509	0.0569916752929047	0.842308754273317	0.888273951738236
Elusimicrobium minutum	0.0167840633565755	0.898918752056818	0.00325025127292014	0.300424256385849	0.0228954408178918	0.631487831745693	0.260183767508203	0.232337875766509	0.972647974037628	0.284568242736975	0.829326090612203
Lachnoclostridium phocaeense	0.0169948783043837	0.336542442788113	0.0303957313037633	0.00398608579019477	-0.0848269596199705	-0.220376197067253	-0.369837508073005	0.232337875766509	0.743973612886913	0.394764560307626	0.15929012061586
Candidatus Sulcia muelleri	0.0173136545670161	0.0148728281907148	0.00581195380827393	0.0408022156225755	0.299553385311019	0.391712869295243	0.352715257860586	0.23362191032636	0.148585273943776	0.284568242736975	0.450994702466552
Trueperella bialowiezensis	0.0175910600352498	0.00770481145813011	0.586106703515722	0.333630724295705	0.241685865546022	-0.0525426422659095	0.114003387709309	0.234321940725956	0.101332900063256	0.898005545225721	0.829326090612203
Streptococcus thermophilus	0.0185790646221733	0.00349629886000342	0.191853950547217	0.0340479820376301	0.41138299703939	0.195552151657733	0.393652765111948	0.243446421201058	0.076946152427964	0.707075908272061	0.440572020308973
secondary endosymbiont of Heteropsylla cubana	0.0187446715073	0.00454740875449721	0.0291538115703587	0.0479704212188726	0.176346094889317	0.148644710023888	0.164471708476096	0.243446421201058	0.0798174977440405	0.394710061648804	0.461212946172485
Actinomyces pacaensis	0.0192817371891845	0.00696990758119387	0.980186948634914	0.0780207729327806	0.358828214827828	-0.00350291208337975	0.308665864520456	0.247329937525465	0.0983257706582364	0.99203435068239	0.523837751695742
Izhakiella sp. KSNA2	0.0202281506668269	0.0158362094048271	0.905675704379634	0.0345497580140383	0.194275418483011	-0.010380640429266	0.23565706547114	0.256255466665221	0.155224731807692	0.975321981254412	0.440572020308973
Sulfurifustis variabilis	0.0204708409366827	0.0230662043106928	0.334123876183386	0.00568575316156907	0.227679344892577	0.105341637846136	0.386385225265729	0.256255466665221	0.193272469990402	0.794602111769798	0.181047958543933
Romboutsia sp. CE17	0.0211561692582065	0.143636000317349	0.00293186641575648	0.0735627959379532	-0.319671632406214	-0.764618060256297	-0.545494318918463	0.25940642431938	0.502674070506066	0.284568242736975	0.523837751695742
Petrotoga mobilis	0.0213899120157284	0.00359824356410714	0.62780564479014	0.857608254494161	-0.164207427524924	-0.0293671709497257	-0.0134452154895362	0.25940642431938	0.076946152427964	0.916137731653028	0.96482841848593
Intestinibaculum porci	0.0214715615894771	0.847178407321358	0.00452691421924982	0.180790387083454	0.0460516821263444	0.815539626840009	0.457986160519183	0.25940642431938	0.963039786878436	0.284568242736975	0.747379585096673
Streptococcus mutans	0.0217921775552776	0.454181033701549	0.0968678833394537	0.00300742202084222	0.0792344422438094	0.203350554106186	0.469740464727333	0.259848041288516	0.825210756212867	0.606225496308947	0.135857020854568
Cardiobacterium hominis	0.0222157114023834	0.00512589117902111	0.529353212670638	0.0527918464499633	0.231157646466313	0.0559105878060353	0.217552225134617	0.259848041288516	0.0859000150806925	0.884108549809553	0.47696285618706
Unclassified Xanthomonas Genus	0.0223929479892183	0.00755593830851783	0.706934062654747	0.398638115945046	0.109439090271579	-0.0164647937733193	0.0454715453320883	0.259848041288516	0.101320855185745	0.923898922347557	0.84100465566044
Cytophagales bacterium TFI 002	0.0226908589477122	0.00349464273712607	0.697656163018656	0.237691496542549	0.280947730238206	0.0395274240015387	0.148229881923277	0.259848041288516	0.076946152427964	0.923898922347557	0.800624500150519
Ethanoligenens harbinense	0.0227585868693503	0.00760637796389615	0.015612918646281	0.0735024952736085	-0.226656255292349	-0.229428166453791	-0.205862929337619	0.259848041288516	0.101320855185745	0.386233868416333	0.523837751695742
Unclassified Acetobacterium Genus	0.0234492129862726	0.00427434700095567	0.535167938682804	0.0798340625655216	0.283624323492204	0.0650703856073292	0.227611477483241	0.264823177094969	0.0798174977440405	0.887785743365969	0.523837751695742
Moorella glycerini	0.0240250114797742	0.383581366582086	0.0254883602023855	0.00725462948543194	0.102964220677991	0.308578234340094	0.46684559609173	0.268408461585865	0.771249401295056	0.394710061648804	0.181047958543933
Serratia symbiotica	0.0244109253456486	0.00442904246573993	0.523425203278539	0.0826203883771165	0.175173766159255	0.0418474435388482	0.142134211354137	0.269818632277967	0.0798174977440405	0.882069808967705	0.529892490887803
Klebsiella pneumoniae	0.0253519334701837	0.00409864887238433	0.647266575694582	0.159776653418868	0.307879733882722	0.0518290022078828	0.196210506871502	0.276061749899185	0.0798174977440405	0.917000217654416	0.712480441640361
Candidatus Sodalis pierantonius	0.0256784336160523	0.00310003566408572	0.104502301814176	0.131835494234461	0.441072574783193	0.259988415726533	0.294814580554102	0.276061749899185	0.076946152427964	0.631266811540283	0.649180466870167
Pseudobutyrivibrio xylanivorans	0.0257728486431386	0.958347334166468	0.0194562644858394	0.0368910161375175	-0.00938008249747085	0.493309842102225	0.541860303477421	0.276061749899185	0.992474311880927	0.394710061648804	0.440572020308973
Lachnospiraceae bacterium KGMB03038	0.0264117043774668	0.147409517029477	0.0297218174938594	0.00639222218654178	-0.244801145107464	-0.42339620678422	-0.669567167949103	0.277832367455121	0.502674070506066	0.394710061648804	0.181047958543933
Otariodibacter oris	0.0265899508824005	0.0878838160098434	0.597368341546629	0.018984969211488	0.102805064110194	-0.0351719795057075	0.199060535385691	0.277832367455121	0.40048809137819	0.898005545225721	0.314957996388884
Unclassified Corynebacteriaceae Family	0.0267403626039577	0.0034253003075169	0.166742579638541	0.687596703470619	0.177738802883404	0.0900070575322988	0.031745018547522	0.277832367455121	0.076946152427964	0.696487637341943	0.931438037687058
Bacteroides intestinalis	0.0275143545152948	0.113501548402394	0.309156651253795	0.0642106894026425	-0.208121991830231	-0.148224101422044	0.335730944824155	0.283043706350409	0.450955893216506	0.782365920101365	0.494184491032189
Pseudomonas syringae	0.0282502758585746	0.0164651689883534	0.0130863832721013	0.0594360266878258	-0.261982491667791	-0.302404046514465	-0.274759906484311	0.287765064873128	0.156947803476139	0.357809268939822	0.489819363340145
Lachnospiraceae bacterium	0.0286755944077786	0.00422776247868371	0.229756903514684	0.0756939272671339	-0.6014406138413	-0.272272447059567	-0.502508719468883	0.288812311793955	0.0798174977440405	0.73126437879187	0.523837751695742
Candidatus Pantoea carbekii	0.0289090283220128	0.014241544973461	0.432263481622799	0.0173203448045317	0.223556309798643	0.0776934511328745	0.2995016013084	0.288812311793955	0.145068286543392	0.842308754273317	0.295013741834564
Schaalia odontolytica	0.0296121812570814	0.0042888386823246	0.655149448074078	0.543280613606299	0.432699000515903	0.071439176390634	0.118447038331509	0.293019584058168	0.0798174977440405	0.917000217654416	0.888273951738236
Selenomonas sp. oral taxon 126	0.0305227794101066	0.0037028947270435	0.110175949451412	0.156644381381192	0.166556577071666	0.0981027971627633	0.105477969726568	0.297248393859535	0.076946152427964	0.637174586369622	0.710566976790993
Pragia fontium	0.0306117210230705	0.00324531716227822	0.193033482059827	0.249384778484035	0.34933606708298	0.165219771800263	0.178896678561486	0.297248393859535	0.076946152427964	0.707075908272061	0.811952945325261
Porphyromonas asaccharolytica	0.0315088726011745	0.0134440302049754	0.0542546111327475	0.818229467770505	0.349797027576239	0.30605583818622	-0.0443185547859514	0.303013017366352	0.141190445958685	0.45374253439321	0.94936867153667
Ralstonia pickettii	0.0319420721975089	0.00618258004881824	0.357771181977249	0.87607252039781	0.395767468213192	0.142515334636894	-0.0294891449791258	0.303013017366352	0.0958761294137634	0.801129866539574	0.967245759339199
Turicibacter sp. H121	0.0321396538670754	0.0113100070431265	0.0145734033030943	0.19889411458806	-0.255799609895705	-0.275694222674183	-0.172992915595766	0.303013017366352	0.129295205136665	0.373857404659494	0.768242274548254
Octadecabacter temperatus	0.032371939295154	0.171874922293053	0.513239303692092	0.0416123933784742	-0.0370349043887864	-0.0195366441326226	0.0759098284852671	0.303013017366352	0.545981288185721	0.879465667438555	0.453449315991941
Clostridium pasteurianum	0.0326691156171222	0.393766144815503	0.0416680606722833	0.300930574737438	0.0699734986256656	-0.190168991777173	0.115179939189379	0.303064385055267	0.776751767723425	0.445528488807352	0.829326090612203
Desulfovibrio vulgaris	0.03448031470704	0.0816667676781941	0.00706005290241219	0.0549665462044162	0.336219799325417	0.605684998215774	0.521472802148871	0.314270887304796	0.387451011952711	0.284568242736975	0.483985097511766
Faecalibacterium prausnitzii	0.0344820800315175	0.00448566668502293	0.40494468422606	0.651323710486509	-0.346625311657472	-0.110169876663364	-0.0739611374960257	0.314270887304796	0.0798174977440405	0.831207613522637	0.92334282076907
Alkalilimnicola ehrlichii	0.0354067346306299	0.0183866165165097	0.787587794031994	0.555199878746213	0.0748375748771282	-0.00923506749200263	-0.0248310105066244	0.31801551884028	0.169059243899589	0.948208247971311	0.888273951738236
Deinococcus proteolyticus	0.0355051012372208	0.208144901126917	0.0563526564849316	0.00650744549460095	0.101598441569046	0.17692472154536	0.320284827612122	0.31801551884028	0.600331737752842	0.45374253439321	0.181047958543933
Candidatus Fukatsuia symbiotica	0.0362071700377868	0.0156433239028521	0.762318146705702	0.0390905969399154	0.227313134522016	0.030495922876658	0.260387237731681	0.321532048455218	0.154794414619651	0.937642838190423	0.448057011048854
Streptococcus urinalis	0.0367156191694277	0.0268919072983455	0.712168599422001	0.0218303738076507	0.122014249500412	0.0224293733995983	0.178872283262818	0.323284138279961	0.2069680865406	0.923898922347557	0.343663005850743
Eikenella corrodens	0.0386775754578108	0.00866317099341795	0.864268181236479	0.165051785902653	0.218323429060622	0.0151215485932882	0.151296044265514	0.330452509867337	0.10976871539221	0.965564129359895	0.729739598097261
Lachnoclostridium phytofermentans	0.0388907722529179	0.45560250464098	0.026543104031622	0.854265829129175	-0.0574783332817039	0.200349214094783	-0.0199458435429204	0.330452509867337	0.825210756212867	0.394710061648804	0.96482841848593
Unclassified Enterobacterales Order	0.0390215198517406	0.00520960401017887	0.271009231782843	0.1251281947532	0.381547441131189	0.160796880838018	0.276068488651158	0.330452509867337	0.0859171201043784	0.756931698447242	0.638420009957083
Clostridium estertheticum	0.0390933556517388	0.233492854906223	0.0604720666330082	0.00783160090370022	0.0577829940803586	0.102843466186972	0.18178357671291	0.330452509867337	0.626870998055727	0.464288974249691	0.181047958543933
Draconibacterium orientale	0.0393311927713847	0.0046092876464316	0.339321638421559	0.501132445161131	0.144834019538948	0.0522239600914743	0.0449841285633591	0.330452509867337	0.0798174977440405	0.794602111769798	0.888273951738236
Unclassified Fusobacteriaceae Family	0.0394380281266119	0.00628318312825187	0.0556986227080781	0.198900069156381	0.552094084700236	0.422294806925904	0.343315788084236	0.330452509867337	0.0960033422096132	0.45374253439321	0.768242274548254
Desulfohalobium retbaense	0.0401419504550224	0.12154876584085	0.417683619267564	0.00577270339155285	0.0782384783605686	0.0461424238197731	0.204273670018085	0.333659892182147	0.460909371199427	0.839406731951643	0.181047958543933
Histophilus somni	0.0405604120518551	0.0265679259664265	0.929808406630803	0.036164913918784	0.197670132196618	0.00852252053074954	0.256082481560954	0.334108307105131	0.2069680865406	0.987041755449472	0.440572020308973
Neisseria meningitidis	0.0408390327260363	0.387478333689995	0.592504831362194	0.0120748274666434	0.043021012289426	-0.029557614507885	0.175474021022594	0.334108307105131	0.771249401295056	0.898005545225721	0.236712183732876
Chloroherpeton thalassium	0.0414168623734731	0.049332257236166	0.0119471847370167	0.0610138841998688	-0.231501551926132	-0.334797820191517	-0.298038122016505	0.336188437547176	0.295817780923424	0.335489863290819	0.489819363340145
Peptoniphilus harei	0.0421127461864859	0.024679170435275	0.0411789934617172	0.78778560809752	0.20081053470195	0.202809987351746	-0.0318554936526261	0.337082429750272	0.201902819545282	0.445528488807352	0.947659736246293
