bugName	pval	p3M	p1Y	p2Y	s3M	s1Y	s2Y	Adjustedpval	Adjustedp3M	Adjustedp1Y	Adjustedp2Y
Methanobacteria	0.137282233163892	0.686028507442538	0.0249709042769001	0.410961575746169	0.100629549790984	0.657551736201078	0.291087962603833	0.489730837456681	0.884077238952531	0.237223590630551	0.837790937739392
Chloroflexia	0.139724345395735	0.464447682550144	0.0318715704189829	0.823797466044514	0.0404480391989859	0.135595948573499	-0.0166172575938095	0.489730837456681	0.751021784549168	0.255602954170161	0.894408677419758
Unclassified Chloroflexi Phylum	0.141764189790092	0.244100357338844	0.120078563644965	0.0352053397121461	-0.0976877849722494	-0.146065185725822	-0.244025569918058	0.489730837456681	0.550588722186484	0.371862812753008	0.35173982683889
Actinobacteria	0.163444595171939	0.100893611397851	0.0646755617770945	0.116309681216257	-0.316819493776674	-0.398881350263267	-0.41004497560213	0.531113072094328	0.348541566647122	0.302734228472819	0.679964290187348
Ignavibacteria	0.168692283396362	0.0620929048621819	0.99696728476842	0.681757079088698	0.136604949761984	-0.000305053445492821	-0.0404565189106595	0.531113072094328	0.249223362121976	0.99696728476842	0.891213576789759
Clostridia	0.179603099405699	0.0814693437002796	0.0909800583726072	0.113690217650191	-0.0966961541937243	-0.106369459316177	-0.123094696295342	0.531113072094328	0.294841434343869	0.363920233490429	0.679964290187348
Acidithiobacillia	0.18558371458957	0.211025264419592	0.0336319676539686	0.558201919540661	-0.109840944528089	-0.211652682162193	-0.0690717426194694	0.531113072094328	0.532416103873679	0.255602954170161	0.837790937739392
Nitrospira	0.188684907191406	0.0479493954088576	0.982232814645021	0.777632131321772	0.127308481864068	0.00158690513836954	0.0249605906914827	0.531113072094328	0.245701856085405	0.995329252173621	0.894408677419758
Unclassified Elusimicrobia Phylum	0.197242858278272	0.127173416399195	0.0455625879386655	0.397717686133937	0.110555354915078	0.164361840890456	0.083593416698722	0.531193139084009	0.386607185853554	0.302734228472819	0.837790937739392
Flavobacteriia	0.202692118861003	0.0623058405304939	0.120028241291784	0.1741855095827	0.24438607250065	0.229922652978317	0.248241925237078	0.531193139084009	0.249223362121976	0.371862812753008	0.778711689899128
Tissierellia	0.220374203322972	0.0436210829471571	0.363926577630743	0.813253265831934	0.180219640140778	0.0898684669343322	0.028792489651074	0.558281315084862	0.245701856085405	0.691460497498411	0.894408677419758
Oligoflexia	0.239606653397984	0.125838946340951	0.802257912962229	0.431265941796419	0.163149769892243	0.0292616002089151	-0.112310604482398	0.559893338554247	0.386607185853554	0.896641196840138	0.837790937739392
Bacilli	0.24170145400131	0.0484937873852772	0.286017126361896	0.295457545095176	0.236713836936929	0.14103758895818	0.169875973056678	0.559893338554247	0.245701856085405	0.587494637932544	0.837790937739392
Ardenticatenia	0.261153329547268	0.0749949847077863	0.12726666622	0.397204541637264	0.153060418676758	0.146419282126215	0.0989328479731277	0.559893338554247	0.284980941889588	0.371862812753008	0.837790937739392
Unclassified Candidatus Cloacimonetes Phylum	0.26372115640472	0.853298659395132	0.124544077081529	0.569495970134528	-0.0134452848723671	0.127453108700024	-0.0573276650203742	0.559893338554247	0.926923655869527	0.371862812753008	0.837790937739392
Unclassified Armatimonadetes Phylum	0.264617155635363	0.0554964786311202	0.22074093157866	0.486117505392829	-0.0727912255391429	-0.0521583678491526	-0.036548720564677	0.559893338554247	0.249223362121976	0.513994533855609	0.837790937739392
Fibrobacteria	0.283396128508501	0.182745451302318	0.121204842221346	0.856190964883502	-0.134587807489527	-0.175466800451084	0.0246881756775384	0.559893338554247	0.514394603665784	0.371862812753008	0.903757129599252
Erysipelotrichia	0.285703336715198	0.154267532695966	0.549242564576559	0.584248943423523	-0.257073552462998	0.120030253361446	-0.134794407098078	0.559893338554247	0.450935864803593	0.850513314819534	0.837790937739392
Planctomycetia	0.290041272755218	0.439644648499017	0.247131887316913	0.0669548747853462	0.0758062371766724	0.129950111076792	0.25872125274547	0.559893338554247	0.751021784549168	0.521722873224594	0.53550109449337
Unclassified Bacteroidetes Phylum	0.293649048307975	0.579341693649771	0.0596659158549709	0.623293774316375	0.0656872109634778	0.259937168281989	0.0823858005226128	0.559893338554247	0.830754126743068	0.302734228472819	0.861278669964446
Unclassified Firmicutes Phylum	0.299339843658662	0.244045190959003	0.148668085496478	0.105904739543932	0.117175744812394	0.166647924119781	0.232530256165936	0.559893338554247	0.550588722186484	0.392477594563533	0.679964290187348
Nitriliruptoria	0.302047722114791	0.742023638673675	0.0677168668952359	0.532532651701313	0.0446709382159715	0.2858356673549	0.118320824707705	0.559893338554247	0.909577363535473	0.302734228472819	0.837790937739392
Gemmatimonadetes	0.341231928110957	0.20653143689315	0.0978863721668478	0.327183238810111	-0.0874042500281968	-0.128394763675651	-0.0914187870267957	0.617467298486494	0.532416103873679	0.371862812753008	0.837790937739392
Spartobacteria	0.350549076810584	0.118091030366575	0.154925366275079	0.379258593096358	0.0983154638145885	0.100178805608633	0.0755200321982129	0.619575112502427	0.386607185853554	0.392477594563533	0.837790937739392
Candidatus Brocadiae	0.371418421651587	0.412060301710682	0.107932532817826	0.937818804561682	-0.0594725215877289	-0.133297958322429	0.0078599651152215	0.628303878495392	0.751021784549168	0.371862812753008	0.950323055289171
Thermodesulfobacteria	0.373591742745729	0.192673301346439	0.154316914885666	0.996805627956423	-0.108686178875584	-0.132522992955368	-0.000447302171016853	0.628303878495392	0.522970389368906	0.392477594563533	0.996805627956423
Anaerolineae	0.380289189615632	0.323044254680226	0.513238539287186	0.469575755773567	0.0760068907667066	-0.0566035551783035	-0.0774192947331886	0.628303878495392	0.694754227400164	0.850513314819534	0.837790937739392
Coprothermobacteria	0.401967762352532	0.329094107715867	0.320271904715332	0.479899516334648	0.143267575268936	0.163945098105538	-0.142902542668993	0.647216116221434	0.694754227400164	0.640543809430663	0.837790937739392
Chlamydiia	0.408768073403011	0.432561974818293	0.236708009012451	0.130493938214288	-0.0859754176338691	-0.146663087134489	-0.232334623374798	0.647216116221434	0.751021784549168	0.513994533855609	0.70839566459185
Bacteroidia	0.450627035081043	0.515812788951811	0.570739198102582	0.291880592714998	-0.0554276278960269	0.0542824109296919	0.124759410520528	0.698931727880801	0.784035439206753	0.850513314819534	0.837790937739392
Aquificae	0.518789286976474	0.455788815144341	0.777509128451025	0.333947210152048	-0.0450506885531341	-0.0189336854027346	0.0792190504140704	0.774198250156954	0.751021784549168	0.881950653168327	0.837790937739392
Epsilonproteobacteria	0.51952777313164	0.217169726580053	0.639669598396469	0.702765618748048	0.107511005766121	0.0454160792506358	-0.0455035984016214	0.774198250156954	0.532416103873679	0.859470882422311	0.891213576789759
Chthonomonadetes	0.561686577103111	0.833461423592895	0.226023776340858	0.343744746117476	0.0245714615900194	0.16174220792841	0.156008790597018	0.820926535766086	0.926923655869527	0.513994533855609	0.837790937739392
Chitinophagia	0.581168013267356	0.544954058844614	0.613085848500079	0.169731352520774	0.053283625480579	0.0503666346668869	0.171079040985307	0.833373000156963	0.796471316772898	0.859470882422311	0.778711689899128
Acidobacteriia	0.63185759405535	0.401726257890949	0.618571594892867	0.55570936371035	0.111175908495382	0.0750046993444829	-0.110270386842342	0.889281058300122	0.751021784549168	0.859470882422311	0.837790937739392
Unclassified Planctomycetes Phylum	0.654400045085586	0.634134146983099	0.682195590217921	0.382761961044472	0.0511258296669291	-0.0500948691683386	-0.133062495969559	0.896525173131345	0.860610628048492	0.859470882422311	0.837790937739392
Unclassified candidate division Zixibacteria Phylum	0.687715900101137	0.697955714962525	0.232109224804163	0.724309474746862	-0.022808945834697	-0.0799100081196267	-0.0288788062723485	0.896525173131345	0.884077238952531	0.513994533855609	0.894290092605524
Thermotogae	0.691184297075125	0.610070524722168	0.443943536846932	0.796189823778815	0.03881795940423	-0.0658490027564355	-0.0273258277844186	0.896525173131345	0.843006543252451	0.784644390706205	0.894408677419758
Rubrobacteria	0.695309209287208	0.427314994503293	0.654836381846405	0.856127050741581	0.0288649293765456	-0.0180379074270965	-0.00889228598405846	0.896525173131345	0.751021784549168	0.859470882422311	0.903757129599252
Fimbriimonadia	0.710869140892712	0.759515428305883	0.712456126218495	0.361926959029983	-0.026724392691243	0.0358469533873482	0.108536280147486	0.896525173131345	0.91624083414678	0.859470882422311	0.837790937739392
Unclassified Proteobacteria Phylum	0.732379383931046	0.855296762186062	0.392932958253762	0.384624442277104	-0.0149449878184844	-0.0782548964852757	-0.0969250751022159	0.896525173131345	0.926923655869527	0.728363532372826	0.837790937739392
Calditrichae	0.732854054759536	0.594197011434016	0.340665236508627	0.397036567428816	-0.0538712269459253	-0.10764277738979	-0.11628140914867	0.896525173131345	0.836277275351578	0.663860460888607	0.837790937739392
Opitutae	0.742011012957706	0.490900917513018	0.685466191002859	0.671566848939837	-0.0611530109015436	0.0411089045434783	-0.0534761898805225	0.896525173131345	0.775872083786838	0.859470882422311	0.891213576789759
Unclassified Kiritimatiellaeota Phylum	0.750757653800553	0.374513752848707	0.826657148096214	0.902770026346239	0.0701476839667336	-0.0192816928188598	0.0131901484599349	0.896525173131345	0.751021784549168	0.901874106916231	0.927169216247489
Vicinamibacteria	0.761192595569155	0.968533804032722	0.681157412595857	0.319627492814815	-0.00123868278906349	-0.0143717828878639	-0.0425866212343084	0.896525173131345	0.968533804032722	0.859470882422311	0.837790937739392
Halobacteria	0.768471159989763	0.837286745537875	0.752153915103469	0.374961588991454	0.00687374518892422	-0.0119727951307698	-0.0418172529558343	0.896525173131345	0.926923655869527	0.878264595387512	0.837790937739392
Unclassified Tenericutes Phylum	0.785359472467062	0.389747754867285	0.875448017417208	0.800824161867288	0.234449670353746	-0.0474389979635891	0.0932366061662018	0.896525173131345	0.751021784549168	0.911425333201477	0.894408677419758
Endomicrobia	0.800210176871771	0.710703423215475	0.525253177799498	0.729552443967664	-0.0494386317872602	0.0970717883993904	0.065516155974328	0.896525173131345	0.88546656007174	0.850513314819534	0.894290092605524
Unclassified Verrucomicrobia Phylum	0.802154102275414	0.680037914101016	0.570535070085052	0.688200311872885	0.039845854982732	-0.0622371982760997	-0.054495274275782	0.896525173131345	0.884077238952531	0.850513314819534	0.891213576789759
Spirochaetia	0.827468946272271	0.500233317178356	0.861015332675487	0.788258388430417	-0.0845380409908045	0.0247737604142734	0.0470253836286981	0.899275805771045	0.775872083786838	0.908849517824125	0.894408677419758
Tepidiformia	0.828280347420699	0.463189812831885	0.853071946068736	0.762288609604788	-0.0784026582284341	-0.022357327837967	0.0452332601837892	0.899275805771045	0.751021784549168	0.908849517824125	0.894408677419758
Betaproteobacteria	0.854054739331709	0.865941836404427	0.547480185743587	0.620591324725891	-0.029297751366239	0.116413327081633	0.116484648186094	0.905752362706441	0.926923655869527	0.850513314819534	0.861278669964446
Negativicutes	0.858081185721892	0.946237796577615	0.638690290395128	0.479948335415399	-0.00657553745480079	0.0518960381449296	0.0967841900289556	0.905752362706441	0.958854300531984	0.859470882422311	0.837790937739392
Coriobacteriia	0.928449764994203	0.793502794014503	0.704764694204438	0.524591666765305	-0.0650763245991094	-0.10486262255836	-0.214649805932506	0.952565065441073	0.926923655869527	0.859470882422311	0.837790937739392
Mollicutes	0.940903954621598	0.691116399660831	0.569947415230022	0.703589665886652	0.0322939969413492	0.0520262861298486	0.0428853805886725	0.952565065441073	0.884077238952531	0.850513314819534	0.891213576789759
Deferribacteres	0.943616197492151	0.936705517759794	0.92599774813104	0.55051993994765	-0.00664571657028536	-0.00864912702175667	-0.0677995688698894	0.952565065441073	0.958854300531984	0.951024714296744	0.837790937739392
Cytophagia	0.952565065441073	0.863199647979992	0.762703464415471	0.576395229199939	-0.0164204798399053	-0.0327618883646476	-0.0753274740926224	0.952565065441073	0.926923655869527	0.878264595387512	0.837790937739392
