bugName	pval	p1M	p6M	p1Y	s1M	s6M	s1Y	Adjustedpval	Adjustedp1M	Adjustedp6M	Adjustedp1Y
Fimbriimonadia	0.000250362703509643	5.44446461568148e-05	0.284820923326665	0.00476632575606465	-0.258120690926878	-0.0736897578640003	-0.232272594214914	0.000929533573658632	0.000195249765527888	0.475666344460554	0.0178294328180686
Oligoflexia	0.00025919686188558	2.90358786362199e-05	0.0262724002205243	0.00809965607214595	-0.211016949564951	-0.121625174511439	-0.170390985964525	0.000929533573658632	0.000125822140756953	0.0827978673616525	0.027173039725909
Unclassified Cyanobacteria Phylum	0.000295343968297446	7.61151855922888e-05	0.024425015589321	0.0020659159566421	-0.190595431832411	-0.118153325567617	-0.191441670690289	0.00102385909009781	0.000247374353174939	0.0819419877835286	0.0102312028328942
Caldilineae	0.000376514668616101	2.52950814125771e-05	0.260738307242037	0.197324822803538	-0.266146310787116	-0.0763409319870675	-0.102500418665256	0.00126314598503466	0.000114377759430783	0.451946399219531	0.342749534455599
Anaerolineae	0.000410865354686485	0.000164013902557651	0.8889562844515	0.0500889230443999	-0.18717929818332	0.00751436428388993	-0.124894863229201	0.00133531240273108	0.000448880154368308	0.915360926563921	0.118391999923127
Unclassified Thaumarchaeota Phylum	0.000434880405124183	0.0001606329530428	0.0104039337398422	0.00236895839464466	-0.230029735769614	-0.171151492792847	-0.238379144746941	0.00137053218584591	0.000448880154368308	0.0533048287904729	0.0107118118714367
Zetaproteobacteria	0.0004922534877978	4.58766166095014e-05	0.0112760214749077	0.201992440429667	-0.263370478423491	-0.179260977726021	-0.103939093696344	0.00150571655091092	0.000177384971090003	0.0533048287904729	0.344380554175169
Chlorobia	0.000511648489752048	3.84018067360067e-05	0.339115300635395	0.210588099142141	-0.219282319155669	-0.0547456815012136	-0.0840248258656119	0.00152032694097751	0.000159751516021788	0.534363504031531	0.35324455339972
Alphaproteobacteria	0.000781387841698233	5.93748845435727e-05	0.330579405743424	0.161885423999041	-0.19941135960484	-0.0522032285092673	-0.0881219468312179	0.0022573426537949	0.000199193161049405	0.528927049189479	0.30611061992546
Thermoplasmata	0.00118664176440886	0.00010283292349222	0.134039029279421	0.0326030572993847	-0.21763497065133	-0.0910808193928436	-0.152926497652114	0.00333542549996003	0.000324079516460328	0.273334491079604	0.0905816663263604
Unclassified Acidobacteria Phylum	0.00133301998789903	0.000139582917486473	0.45787739913448	0.0850940230640357	-0.340830727395531	-0.0720805894754017	-0.197207217783617	0.00364826523003945	0.000426959512311566	0.618431811817999	0.180607722421627
Nitriliruptoria	0.00158526932553782	0.000329487910269701	0.819528044892488	0.848466703197433	-0.21950806423732	-0.0151819193694206	-0.014880815228804	0.00422738486810085	0.00077878960609202	0.884584367646532	0.909696259098279
Elusimicrobia	0.00173413341799333	0.000243262488724977	0.015074109873647	0.0273944045471321	-0.249231942232217	-0.182473174712421	-0.193068234120087	0.00450874688678267	0.000617056068960917	0.0627082970743714	0.0814005163686211
Bacteroidia	0.00201129500651387	0.0431783535015938	0.00860408019996073	0.00048299751048924	0.246448017336244	0.363232810742801	0.571512439677053	0.00510182147993762	0.052215683304253	0.0470960179366271	0.00386398008391392
Gloeobacteria	0.00206366984121464	0.000178781798272857	0.402248372018721	0.197740116032076	-0.210558629085243	-0.051217789183739	-0.0924964868943691	0.00511003960681721	0.000476751462060951	0.583034523374243	0.342749534455599
Thermococci	0.00217179715922533	0.000353957947719295	0.0802316109208745	0.0113323940054763	-0.192725196627782	-0.103205143622881	-0.176252030089864	0.0051145740623599	0.000800252751365362	0.177533777356829	0.0368302805177981
Calditrichae	0.00218392505019538	0.000154271653912607	0.0846039196005882	0.105052485536447	-0.244720839527447	-0.121128938584436	-0.132610400019818	0.0051145740623599	0.000448880154368308	0.183308492467941	0.214224676388049
Deinococci	0.00221303685390573	0.000219687611388171	0.491100262756212	0.365583936986034	-0.202571688726937	-0.0410751681971079	-0.063255463970084	0.0051145740623599	0.000571187789609246	0.646511738311975	0.521257900239398
Tepidiformia	0.00230896890406185	0.000160951465527575	0.0882661629883632	0.236262144566032	-0.276089765622337	-0.136368892662733	-0.110364431257315	0.00522027752222679	0.000448880154368308	0.187340427567138	0.390020048172497
Endomicrobia	0.00277125600751038	0.000296069033860313	0.206603008019337	0.0356314447949524	-0.241827717557073	-0.091848122882838	-0.180054672215418	0.00613214095278893	0.000716073942359826	0.370460566103639	0.0926417564668763
Flavobacteriia	0.00286036231071174	0.000285870224828863	0.165592288762494	0.0379957882177438	-0.188618935240666	-0.0785590088621897	-0.138384681848179	0.00619745167320877	0.000707869128147661	0.3189184820611	0.0963795603572037
Fusobacteriia	0.00301975227877005	0.00040288928152344	0.0166738819552546	0.0580962185782842	0.325712079868304	0.243388863973557	0.223476344056166	0.00640927014269561	0.00087292677663412	0.0642253230869066	0.13134797243786
Nitrospira	0.00338915331436218	0.000371222277980851	0.0618633313127746	0.0339681248723852	-0.170761085068411	-0.0983162033010286	-0.130898446474361	0.00704943889387334	0.000821428019361882	0.149622940849501	0.0905816663263604
Acidobacteriia	0.00379460183396385	0.000345136883957036	0.435192450468336	0.240038388906081	-0.182991729029053	-0.0434614509302771	-0.0767313740204877	0.00773801158298511	0.000797649687367373	0.609519718290816	0.390062381972382
Candidatus Brocadiae	0.0041242907933885	0.00616299477212682	0.0464703269092074	0.00156937417323904	-0.165748667254982	-0.133906208743003	-0.252395290271442	0.00824858158677699	0.00915644937573127	0.127181947330462	0.00960087729510941
Gemmatimonadetes	0.00434538798632267	0.000592540896869335	0.72324169582142	0.447683323645273	-0.216621538516751	-0.0244198123791976	-0.0613822840274468	0.00852679906750109	0.00123248506548822	0.817577569189431	0.590800460341668
Planctomycetia	0.00582317809593857	0.000673862464420338	0.614831548450945	0.375907139595719	-0.177914880907565	-0.0287789119943147	-0.0593512975055949	0.0110214072450998	0.00137415090783755	0.734930859104041	0.521257900239398
Coriobacteriia	0.00589092104162403	0.00132687552187904	0.0158237489339257	0.556232342220321	-0.368918363401995	-0.30647167375659	-0.0853717503544766	0.0110214072450998	0.00250900098682582	0.0632949957357028	0.67265306501062
Unclassified Armatimonadetes Phylum	0.00593460390120759	0.00153513546773899	0.829538976602853	0.500316779073644	-0.212682821496553	0.0158416667898862	-0.058061440748317	0.0110214072450998	0.00280094892359394	0.884584367646532	0.626902952092277
Unclassified Planctomycetes Phylum	0.00666836052501796	0.000591084354589081	0.276967940069176	0.119445972540427	-0.161760462890345	-0.0560482920299238	-0.0942817539361984	0.0121668332386293	0.00123248506548822	0.472207635527775	0.234384549890649
Tissierellia	0.00801495232905025	0.0214610009779198	0.0353410691669674	0.00205678005159611	-0.134618266461371	-0.138470379238952	-0.240466717392172	0.0143716386589867	0.0275892646595102	0.102096422037906	0.0102312028328942
Rubrobacteria	0.00840783258857691	0.0123578291006147	0.245277131095671	0.901473161028614	-0.14304858372949	0.0742969049047973	0.00923095288485237	0.0145862392964063	0.0166910938501809	0.432352909049996	0.939852823902984
Halobacteria	0.008415138055619	0.00107167517370149	0.665547132231954	0.455387031644627	-0.17573643936826	-0.0254670841315486	-0.0515298479297176	0.0145862392964063	0.00210290977481048	0.769076686134702	0.592003141138016
Dehalococcoidia	0.0105202107382939	0.00106964538331943	0.0667705220156064	0.117126418770332	-0.217019447667294	-0.134332496576086	-0.133839056208531	0.0179360969964355	0.00210290977481048	0.150959441078762	0.234252837540663
Methylacidiphilae	0.0110861862304195	0.00268127425520463	0.0261565658301348	0.0332621384797196	-0.182533452679301	-0.150850757344081	-0.168539588522172	0.0183829089577314	0.00435707066470752	0.0827978673616525	0.0905816663263604
Nitrososphaeria	0.0111358006186257	0.00132091420742165	0.184164373707301	0.0559790622813549	-0.214722347807273	-0.0975414970538775	-0.164910871052283	0.0183829089577314	0.00250900098682582	0.348238088464714	0.12937383282802
Archaeoglobi	0.0114970864859554	0.00185918506222303	0.0514718908431016	0.0443750443605815	-0.203475127859587	-0.140736906787549	-0.169553498809744	0.0186827655396775	0.00327720756730839	0.137258375581604	0.107325688686058
Ardenticatenia	0.012221815957131	0.00185427187436971	0.621864573088034	0.778027221398148	-0.204956483709501	-0.0357880069953394	-0.0239375016195118	0.0195549055314096	0.00327720756730839	0.734930859104041	0.858395918188943
Betaproteobacteria	0.0132293502403662	0.00219060083305617	0.606007373184899	0.903704638368254	-0.149800606876572	-0.0277752417883376	-0.00761789549509488	0.0208462488636073	0.00373479486291543	0.734930859104041	0.939852823902984
Chitinophagia	0.013989412122377	0.00143617762833212	0.319867283136894	0.568382866594912	-0.154766960325833	-0.0530229844826348	-0.0354601425522327	0.0217149083690629	0.00266718702404536	0.519784335097452	0.679446185354837
Chrysiogenetes	0.014590633329883	0.00263637310749191	0.0536042447962638	0.0413303595072599	-0.179263770267484	-0.127796319736103	-0.158059487247659	0.0223150862692328	0.00435210798697078	0.139213580072742	0.102341842589406
Unclassified Bacteroidetes Phylum	0.0162471743596715	0.477201363743989	0.0345725642261556	0.00426148315974986	0.064127248636907	0.216768856152119	0.345174073860395	0.0244884946870411	0.506417773769131	0.102096422037906	0.0170459326389994
Acidimicrobiia	0.0174319287583145	0.0213549387576762	0.404302845466223	0.475535724455747	-0.159454567915107	0.0646229715224716	0.0646895145230367	0.0258988655837815	0.0275892646595102	0.583034523374243	0.608103696405785
Cytophagia	0.0187385362609604	0.0038938938863458	0.952097898291681	0.784111656037976	-0.138612001614757	-0.00317971523529732	-0.0169626620829357	0.0274479967766181	0.00604425319671588	0.961341567207135	0.858395918188943
Blastocatellia	0.0209809316062948	0.00367586328033918	0.590731895344439	0.973664165161059	-0.215020820640275	-0.0439021243645457	-0.00314881694442695	0.0303057900979813	0.00579226941144356	0.731382346616924	0.978361141162684
Unclassified Kiritimatiellaeota Phylum	0.0217673772687421	0.00222755956750079	0.111739731585119	0.186544109127793	-0.18900385961649	-0.108747939510842	-0.10530738655367	0.0310110580267011	0.00373655153258197	0.232418641697046	0.334492885332595
Sphingobacteriia	0.0229119723531775	0.00217135874244209	0.288144035586682	0.307328139165905	-0.159756291106569	-0.0607841259245009	-0.0681506475444202	0.0322006097936549	0.00373479486291543	0.475666344460554	0.46321922425006
Thermoleophilia	0.0235193934038289	0.00507578039230843	0.870615475341454	0.960999612354498	-0.216539466297152	-0.0138824565224893	-0.0048713751559644	0.0326135588533094	0.00776295824705996	0.905440094355112	0.978361141162684
Deltaproteobacteria	0.0260118815071637	0.228705089312352	0.439557489152031	0.0325905500652755	-0.0813655303338593	0.0591771237061562	0.194001545728934	0.0355952062729609	0.247763846755048	0.609519718290816	0.0905816663263604
Negativicutes	0.0263966386683161	0.496267759675749	0.0548822767594462	0.0057965291367372	0.0782453084802517	0.252341917963879	0.429367007741674	0.0356526028766867	0.521331787942201	0.139213580072742	0.020094634340689
Vicinamibacteria	0.0318392645159713	0.00339551476809951	0.409245386599228	0.355221945241646	-0.206038142254264	-0.0640382270465416	-0.0839309960700722	0.0424523526879617	0.00543282362895922	0.583034523374243	0.520325102889171
Phycisphaerae	0.0329466238979842	0.00788065164450806	0.906164427917754	0.687911679900105	-0.137605635031206	0.00676475293335508	-0.0269853055081545	0.0433727707011437	0.0113282543305167	0.923932357876926	0.803851850669786
Unclassified Candidatus Bipolaricaulota Phylum	0.0430827757577578	0.127429822766165	0.0238212564313467	0.0173921478168247	0.103865402795691	0.176246841025603	0.217489521749007	0.0558197763613077	0.145634083161331	0.0819419877835286	0.0531995109691107
Methanobacteria	0.0434750181275569	0.0926989259997363	0.151528517353477	0.716325140249847	-0.251768587842899	0.24324386478892	0.0717256925266807	0.0558197763613077	0.109553276181507	0.297338977448333	0.827745242683171
Unclassified Candidatus Cloacimonetes Phylum	0.0470247503770125	0.00529485931518114	0.193640342957146	0.40579678314176	-0.176767629837574	-0.09167329182127	-0.0684076947422113	0.0593209650207594	0.00798065751853389	0.353308695921811	0.554827971739167
Thermomicrobia	0.0473426932377214	0.00806048865825224	0.855539219474044	0.448781118913382	-0.168562186600385	-0.0128197604698462	-0.0624768839520859	0.0593209650207594	0.0113282543305167	0.898748270962633	0.590800460341668
Limnochordia	0.0578148062562742	0.0066814805612174	0.368470396145929	0.41078609446073	-0.192295697757083	-0.0706290887164718	-0.075483122329126	0.0715802363172919	0.00978695744178323	0.56354295881142	0.554827971739167
Unclassified Balneolaeota Phylum	0.0633939937628113	0.0115185198679624	0.565819060978214	0.127439404301303	-0.159047576557415	-0.0401320865923852	-0.125365854934805	0.0775644158980279	0.0159661445369604	0.708978100502823	0.245438852728436
Unclassified candidate division Zixibacteria Phylum	0.0642691501338806	0.00801047805965575	0.48358989673686	0.372057192500288	-0.221674586713246	-0.0647521597151769	-0.0964464790249812	0.0777208327200416	0.0113282543305167	0.644786528982479	0.521257900239398
Acidithiobacillia	0.0794276963979855	0.0116675671616249	0.553539760612142	0.248243557863171	-0.132327503932696	-0.0345054936815998	-0.0788701354536542	0.0949480508665574	0.0159661445369604	0.702050428093448	0.397189692581073
Opitutae	0.0970265395418799	0.0214877926675032	0.990247335338532	0.479466376012253	-0.146634753629118	0.0008684408650305	-0.0588722221298902	0.114667728549494	0.0275892646595102	0.990247335338532	0.608103696405785
Lentisphaeria	0.105570977611522	0.0951280592980553	0.610041890011195	0.351481675817989	-0.120504066566621	0.0412816167413783	0.0882934265974829	0.123363839006722	0.109925757411086	0.734930859104041	0.520325102889171
Chthonomonadetes	0.120806016940095	0.0213122495059352	0.191241165742661	0.172480342879415	-0.181896906954427	-0.115331527931202	-0.140737141877025	0.139598064019665	0.0275892646595102	0.353308695921811	0.31470097648174
Synergistia	0.122598818375968	0.502838499756775	0.0661379558974141	0.552772367351657	-0.0449286223576147	0.141099337179624	0.0528547279174479	0.14011293528682	0.522952039747046	0.150959441078762	0.67265306501062
Unclassified Proteobacteria Phylum	0.127912093575567	0.041582186658503	0.764424427852875	0.865860152328734	-0.0890701831686118	0.0146582395473827	-0.0096668882158249	0.14459627969412	0.05148270729148	0.851533782809194	0.918871998389677
Thermodesulfobacteria	0.136733182541665	0.031855637328372	0.344565706842477	0.104704105964891	-0.113874485877271	-0.0560386452076833	-0.113056245321188	0.152905924562722	0.0404022717335449	0.534848261367427	0.214224676388049
Epsilonproteobacteria	0.151844896286707	0.129813617330786	0.0306809400808005	0.291780630288858	-0.100416416395204	-0.162809375150663	-0.0916675287996649	0.167998608657633	0.146745828286975	0.0938475814236251	0.446252728677076
Kiritimatiellae	0.156863237745223	0.0367933660121719	0.833550654128463	0.978361141162684	-0.149326704369106	-0.0168106634829487	-0.00253904148807852	0.171723965531612	0.0461025309068178	0.884584367646532	0.978361141162684
Unclassified Chloroflexi Phylum	0.187987808416181	0.042345752461529	0.769655534462156	0.264562731204615	-0.20185402432233	-0.0326139079868779	-0.145988412459136	0.20365345911753	0.0518112735999884	0.851533782809194	0.416886727958787
Unclassified Verrucomicrobia Phylum	0.263315048824051	0.216372265017673	0.385840343449238	0.521119944341359	-0.0777723566119012	0.06168170131496	-0.0533471216998805	0.282317165749498	0.236916602011281	0.581556459691605	0.645196121565492
Saprospiria	0.338951959145253	0.216414203760305	0.541403684829773	0.666462773901761	-0.078502344032642	0.0436101992583074	0.0359187469859474	0.359704119909249	0.236916602011281	0.695135595336992	0.787637823702081
Unclassified Euryarchaeota Phylum	0.36121838301789	0.207034428986888	0.643541779352163	0.367191280664969	-0.0838321594654226	0.034578885155464	-0.0788706392869506	0.379461735695561	0.231522372200391	0.752003876995786	0.521257900239398
Unclassified Candidatus Micrarchaeota Phylum	0.612674134276358	0.246679101387242	0.449801456845231	0.931355516391384	0.0794405519241603	0.058005394939122	-0.00767501141389694	0.637181099647413	0.264480686023434	0.615517783051369	0.959019541630733
Methanopyri	0.870368791340951	0.694323751507769	0.403890846794662	0.754924565293827	0.0330036472779064	0.0793569778636066	0.0346165300863031	0.896221329697612	0.714947229275327	0.583034523374243	0.853392986853892
Hydrogenophilalia	0.94223199707605	0.808479425803303	0.534765093420284	0.831155208364787	-0.0170420037216381	-0.049527686990963	-0.0198878283220368	0.951854141180414	0.816328740616928	0.695135595336992	0.900418142395186
Spartobacteria	0.942701697515218	0.88010531695504	0.686077036746584	0.724277087347774	0.0129407008255434	-0.0392251664240397	-0.0400107720807985	0.951854141180414	0.88010531695504	0.784088041996095	0.827745242683171
Unclassified Candidatus Korarchaeota Phylum	0.966296245094664	0.803878602916549	0.832471645275187	0.771009196307565	0.0219812871886322	-0.02119409611341	0.034110661622774	0.966296245094664	0.816328740616928	0.884584367646532	0.858395918188943
