bugName	pval	p1M	p6M	s1M	s6M	Adjustedpval	Adjustedp1M	Adjustedp6M
Methanobacteriales	0.132150571371537	0.222375111990525	0.271139183782389	-0.207171928984926	0.2508977601301	0.358085419200295	0.427568495044228	0.664905817935604
Unclassified Bacteroidia Class	0.143672103920405	0.0770168935388458	0.824989891686484	0.111001539630952	-0.0179534989811006	0.361712226158235	0.231050680616537	0.937675491461182
Bifidobacteriales	0.146300175670516	0.0531335425365478	0.635235434162838	-0.49640582747258	-0.157321931627567	0.361712226158235	0.194052937959566	0.820919637995052
Unclassified Chloroflexi Phylum	0.146407329635476	0.107762884726133	0.112901772461239	-0.104479730208261	-0.13207934136591	0.361712226158235	0.283573624493183	0.619163085388626
Alteromonadales	0.15326026104293	0.0627054148585541	0.279597537253243	0.0570902024611084	0.0417049625769686	0.367824626503031	0.210690193924742	0.664905817935604
Parachlamydiales	0.165444891063016	0.060082153140001	0.545585876426975	0.0634278894479504	0.0264057340471633	0.381910691925922	0.210287535990004	0.787424439857677
Syntrophobacterales	0.168222566681656	0.383978345710789	0.197291349507527	-0.0915717756311375	0.183572239141862	0.381910691925922	0.59729964888345	0.664905817935604
Unclassified Gammaproteobacteria Class	0.191510493369193	0.0903945242624307	0.231334709590472	0.119814175768304	0.1121389673318	0.423338985342427	0.261832415104972	0.664905817935604
Unclassified Alphaproteobacteria Class	0.200322307153039	0.13049816226341	0.689643679618763	-0.0903008035639207	0.0312288782617638	0.431463430791162	0.317996042793744	0.854281532582194
Desulfuromonadales	0.20623644009286	0.111403923908036	0.196368863342487	-0.187251029333162	-0.202627585784538	0.433096524195007	0.283573624493183	0.664905817935604
Ignavibacteriales	0.229554011603269	0.10396710742084	0.305552849259825	-0.0731762193672748	-0.0589377358622214	0.470305779870113	0.283573624493183	0.664905817935604
Bacteroidetes Order II. Incertae sedis	0.272264807915774	0.109862258062714	0.571820128944266	-0.122967863082518	-0.0551011119121999	0.532292408038252	0.283573624493183	0.787424439857677
Caulobacterales	0.272483018400534	0.330235755121147	0.127955618757613	-0.0401996607442827	-0.0816400542201887	0.532292408038252	0.533457758272622	0.632251292684677
Sphingobacteriales	0.278930330124563	0.440733282189448	0.11793582578831	0.024583089041947	0.0663908038004496	0.532503357510529	0.638303374205408	0.619163085388626
Unclassified Cyanobacteria Phylum	0.294902642527851	0.454461429909954	0.291619271181796	-0.0730371728507903	0.136787401076877	0.550484932718655	0.647029832414172	0.664905817935604
Unclassified Bacteroidetes Phylum	0.314006179909452	0.53199511144568	0.27331637555813	0.0807851569878515	-0.190767400785546	0.565013316473001	0.710233498185597	0.664905817935604
Unclassified Mollicutes Class	0.316138403264655	0.13249835116406	0.600021733440019	-0.0754442683853166	-0.033288436717356	0.565013316473001	0.317996042793744	0.800028977920025
Flavobacteriales	0.323771928407033	0.161651368991278	0.342449094101689	0.120577328772017	0.104276654891837	0.566600874712308	0.357334605138615	0.671240950110972
Anaerolineales	0.336645940328522	0.922843452355491	0.175410646078248	-0.00466920127640779	0.0858035287990024	0.56693785711813	0.94535182924221	0.664905817935604
Tissierellales	0.337463010189363	0.274028189199476	0.556115960799518	0.184120579609633	-0.126211400519169	0.56693785711813	0.479549331099084	0.787424439857677
Synergistales	0.345455252771109	0.946158703364562	0.16425979571831	0.00423840918067555	0.113950074974981	0.568985122211238	0.957558205814737	0.664905817935604
Rhizobiales	0.360956040482751	0.178041009368923	0.98016401176219	-0.0844489877188868	-0.00201917216640617	0.583082834625983	0.383472943256142	0.988205258811433
Chromatiales	0.382258245353899	0.63781328771583	0.281447267967554	-0.0344087303299618	0.104404779924178	0.596239519318708	0.776468350262749	0.664905817935604
Acidaminococcales	0.391135732483368	0.532675123639198	0.343611438747283	-0.184530706352366	0.3714290021593	0.596239519318708	0.710233498185597	0.671240950110972
Mycoplasmatales	0.396738058156767	0.712056727978685	0.263379642564932	0.0239508055944125	-0.0940586534548036	0.596239519318708	0.80698406271253	0.664905817935604
Synechococcales	0.397493012879139	0.409629534761911	0.457572782088668	-0.120653409897189	0.1444275292818	0.596239519318708	0.614444302142866	0.717109951788706
Legionellales	0.423765359054252	0.223964449785072	0.403455127527753	-0.0948941522454221	-0.0830971897275456	0.603210489082919	0.427568495044228	0.709935897475954
Coriobacteriales	0.42420527632873	0.196580856916869	0.56325753390679	-0.277178887383657	-0.164097773393031	0.603210489082919	0.402751023927243	0.787424439857677
Unclassified Betaproteobacteria Class	0.441132800823505	0.748932307114321	0.207073992330339	-0.0476771914044314	-0.255895539748816	0.603210489082919	0.827767286810565	0.664905817935604
Bacteroidales	0.442914147522421	0.244305524243333	0.387482530828865	0.248920819212429	0.242846945238775	0.603210489082919	0.446123131226956	0.709935897475954
Thermotogales	0.443972653475715	0.668638381616407	0.206420623390829	0.0282483797924807	0.111830703414682	0.603210489082919	0.780078111885808	0.664905817935604
Eggerthellales	0.445226789561202	0.494875613306447	0.430076131123658	0.0798773504403266	-0.121932927297341	0.603210489082919	0.692825858629026	0.717109951788706
Burkholderiales	0.459973104471795	0.235618449388907	0.460999254721311	0.196727160875299	0.16181019725856	0.61329747262906	0.439821105525959	0.717109951788706
Unclassified Coriobacteriia Class	0.493072263723906	0.271960523375422	0.981444297451019	-0.194183406476649	0.0054653373617515	0.647157346137627	0.479549331099084	0.988205258811433
Unclassified Tissierellia Class	0.502361323271198	0.780169183261654	0.324537363516187	-0.0203830046659776	0.0930635762266755	0.649205402381241	0.840182197358704	0.664905817935604
Unclassified Planctomycetes Phylum	0.550009541787455	0.347671421045518	0.829144867255673	-0.0317931905985341	0.00940778780804845	0.689884631467744	0.551026403166482	0.937675491461182
Cytophagales	0.55026512271832	0.290963770288854	0.893024277582078	0.141298916425808	0.0238868056498215	0.689884631467744	0.492644151030736	0.937675491461182
Sphingomonadales	0.561883842676353	0.293240566089724	0.859415232080151	0.0395367640192783	0.00847054309184372	0.694091805659025	0.492644151030736	0.937675491461182
Myxococcales	0.575094233923857	0.65215559929119	0.300238259076296	0.0178569395903936	0.0530701527483009	0.700114719559478	0.780078111885808	0.664905817935604
Petrotogales	0.604606315296354	0.664394065939682	0.323225304430568	0.0283218910726158	0.0845855768827512	0.718522267876681	0.780078111885808	0.664905817935604
Nevskiales	0.607322393086242	0.328171244627937	0.868016413636321	0.0414129196289305	0.0089593674023018	0.718522267876681	0.533457758272622	0.937675491461182
Unclassified Actinobacteria Class	0.629719018685522	0.398823258102008	0.882454544858304	0.0526493212510765	-0.0120310384668227	0.734672188466442	0.609111885101248	0.937675491461182
Emcibacterales	0.656874064977853	0.597360547540099	0.599455646749754	0.0135199910322094	-0.0178589640506707	0.755855088467667	0.737915970490711	0.800028977920025
Propionibacteriales	0.705362045159051	0.591490036061922	0.437509393823902	-0.034133238146055	-0.065948736717005	0.791430460537109	0.737915970490711	0.717109951788706
Campylobacterales	0.706634339765276	0.436435667840264	0.988205258811433	0.056990610145802	-0.00138201533184199	0.791430460537109	0.638303374205408	0.988205258811433
Unclassified Clostridia Class	0.716571724627574	0.801451179969411	0.523296160198844	0.0421400928952733	-0.143708385717738	0.792000327219951	0.852175938195322	0.771173288714086
Euzebyales	0.797837087200487	0.708548105797498	0.52011699377793	0.0149490339427355	0.0333474059816112	0.859689165417722	0.80698406271253	0.771173288714086
Rhodospirillales	0.798282796459313	0.505902711858734	0.840773429254656	-0.0672662763236416	-0.026601977514684	0.859689165417722	0.696652914690716	0.937675491461182
Rubrobacterales	0.841258297504694	0.573449560749133	0.745275246942338	-0.0189050976156844	-0.0139750996483023	0.888557881620906	0.737915970490711	0.901542419061059
Unclassified Proteobacteria Phylum	0.850831673908539	0.585405339254325	0.75128534921755	0.0732393693553013	0.0564524538564733	0.888557881620906	0.737915970490711	0.901542419061059
Xanthomonadales	0.856823671563017	0.861064039524986	0.661110125567112	0.00914164503169666	-0.0298296298641134	0.888557881620906	0.904117241501235	0.841412887085415
Planctomycetales	0.907203445194794	0.760300669513213	0.691561240661776	-0.0116785713314314	-0.0199874619919393	0.929330358492228	0.829418912196232	0.854281532582194
Selenomonadales	0.935542404133008	0.720521484564759	0.938780440314318	-0.0427227684667402	-0.0123501344821678	0.946813999363526	0.80698406271253	0.973550086251885
Unclassified Candidatus Cloacimonetes Phylum	0.968343971198286	0.890067335261068	0.87778738059392	-0.00453613024728722	0.0065898718630941	0.968343971198286	0.923032792122589	0.937675491461182
Streptomycetales	NA	NA	NA	NA	NA	NA	NA	NA
