bugName	pval	p1M	p6M	s1M	s6M	Adjustedpval	Adjustedp1M	Adjustedp6M
Enterobacter hormaechei	1.71134640267745e-05	5.68950781731525e-06	0.00308592275080822	0.770405518583585	0.59552131314657	0.000406773875713332	0.000133052896146044	0.0630276745480115
Unclassified Bacillus Genus	1.84696637062221e-05	6.02828655677867e-06	0.00398892678823325	0.455524481210409	0.331397254375691	0.000407651863230187	0.000133052896146044	0.0674966740458104
Unclassified Bacilli Class	2.0383988795003e-05	4.36500697528756e-06	0.0240590808753054	0.606296063966429	0.334388464576189	0.000419910169177062	0.000112398929613655	0.218654587954981
Streptococcus pyogenes	3.55858660572306e-05	1.45700420850684e-05	0.00302105545932893	0.560751359064824	0.447987574617115	0.000629052753898648	0.000236954894962429	0.0630276745480115
Unclassified Gemella Genus	3.59352877471464e-05	7.61879237602109e-06	0.18872824703086	0.788509044434269	0.257326253203769	0.000629052753898648	0.000156947122946034	0.539972484560515
Schaalia odontolytica	3.66438497416688e-05	1.15687429115725e-05	0.0049841486518334	0.729117509306198	0.560074360850138	0.000629052753898648	0.000198596753315328	0.0733381873055485
Veillonella parvula	3.94370769891683e-05	1.12463871495371e-05	0.00812548532066599	0.931856394624367	0.659669755737956	0.000641371409981737	0.000198596753315328	0.105029651347053
Unclassified Fusobacterium Genus	8.0786896613616e-05	1.6690051237063e-05	0.129540461862623	0.661992003089966	0.262872582207988	0.00124815755268037	0.000257861291612624	0.474443478304327
Streptococcus thermophilus	0.000168945115958108	0.000277701845860633	0.000718914038244514	0.42944862023384	0.507987908264317	0.00248590670624073	0.00295896104727364	0.0231732631144145
Slackia heliotrinireducens	0.000219045215670954	5.44971989912547e-05	0.41550395114397	0.331218475028685	0.0743220310179712	0.00307658962010568	0.000801887356585604	0.755239534726393
Faecalibacterium prausnitzii	0.000328213844243086	0.000123751349103549	0.00994596867781347	-0.591337514078115	-0.490198910714052	0.00423272476897093	0.00166257247273898	0.120162012615929
Streptococcus agalactiae	0.000340697995451333	0.000215870044225963	0.00415028092838317	0.361417246579171	0.341561511487189	0.00423272476897093	0.00256553244868549	0.0674966740458104
Streptococcus respiraculi	0.000342453460272729	0.000551867319970044	0.00113419274186767	0.405531280087825	0.488367339216548	0.00423272476897093	0.00532896880846074	0.0318605052033737
Unclassified Bacillales Order	0.000529498217009428	0.000120057862174113	0.251526602817866	0.599153734200095	0.205990765936162	0.00629288265599666	0.00166257247273898	0.619047133372972
Pseudomonas aeruginosa	0.0006449531980528	0.000184582531311453	0.0308471476795427	0.262227501626896	0.184572781916973	0.00717568109258314	0.00228144008700956	0.257615368458884
Trueperella bialowiezensis	0.000650223529425009	0.000170685815376257	0.0445748142269153	0.374146648416189	0.240273893453652	0.00717568109258314	0.00219757987296932	0.298712608217809
Unclassified Enterobacterales Order	0.000841197629418144	0.000244502300116391	0.0376752857438304	0.296067490493907	0.197962708050114	0.00896310577552437	0.00279819299022092	0.277182459401038
Anaerostipes hadrus	0.00109504268757299	0.000267185566589658	0.0811266052423139	-0.806102930852268	-0.466209340106963	0.0112789396820018	0.00294858357415016	0.425056700497245
Unclassified Ruminococcaceae Family	0.00133565336768826	0.00034431602399638	0.0661084700488456	-0.839737636446454	-0.526938601507735	0.0129600515028487	0.00348120628847491	0.376778742388355
[Clostridium] hiranonis	0.00134214125595844	0.740204117512172	0.000452831335062872	0.0591441347230512	0.930304219956393	0.0129600515028487	0.869876946758952	0.0204394513118403
Unclassified Corynebacteriaceae Family	0.00148303069090061	0.000349247232824344	0.242026159295818	0.275531688061061	0.108796008034149	0.0138865601057057	0.00348120628847491	0.613000682150885
Faecalitalea cylindroides	0.00164733602242451	0.0253381172070864	0.0355485752107036	-0.447016536706156	0.562842311458198	0.0149713773802698	0.104393042893196	0.274612743502686
Unclassified Clostridiales Order	0.00176809772824527	0.000605682667249556	0.0318952323144246	-0.280868573519306	-0.216474534799122	0.0156097770865082	0.0056713922478822	0.2593585996094
Streptococcus marmotae	0.002202587415713	0.00176178984856655	0.00815764282307207	0.237901319249887	0.251736731332752	0.0189055419848699	0.0147133260326234	0.105029651347053
Phoenicibacter congonensis	0.00292542368508852	0.285779661287168	0.00545536781147531	-0.183153049968264	0.681771250430272	0.0244312410457393	0.531963345408042	0.0766231206248123
Parvimonas micra	0.00358705826703654	0.000908142242430768	0.354472304691888	0.449476577499008	0.15229889898755	0.0288425003779261	0.00825341037973845	0.712333124921784
Lactobacillus rhamnosus	0.00364031558167999	0.00125528830255592	0.045145525588867	0.476437905442344	0.367446719861485	0.0288425003779261	0.0107745579302716	0.298712608217809
Unclassified Firmicutes Phylum	0.00385683823501293	0.00094535525606829	0.207037197108254	-0.398415594149199	-0.187325189561398	0.0297940753654749	0.00834613640357433	0.566145963773897
Unclassified Actinomyces Genus	0.00412279385313497	0.00202930824263202	0.0213694827655762	0.34297540149038	0.32865471893577	0.0310717878199684	0.0156764061743323	0.207116354796985
Streptococcus iniae	0.00438213605307669	0.00194206438455212	0.0303351611306181	0.15032577178857	0.128926365217509	0.0322400009619214	0.0153871255083745	0.257615368458884
Rothia mucilaginosa	0.00586880727355776	0.00400222321952444	0.0152483327017447	0.224301099703461	0.248003261150182	0.0421735220355663	0.0274819327740678	0.168276243029968
Bifidobacterium bifidum	0.00626533955970687	0.00216658469874799	0.0531919387323963	-0.574334946059227	-0.461568698070878	0.0439997709988505	0.0160575616295242	0.328726181366209
endosymbiont of Euscepes postfasciatus	0.00671854970567831	0.00192639894792436	0.57355536061463	0.099906484895637	0.0216101656148528	0.0456046584058306	0.0153871255083745	0.877369338761984
Blautia sp. SC05B48	0.00678904299892624	0.00218258119236251	0.665708558618677	-0.574269580148383	-0.100108500173107	0.0456046584058306	0.0160575616295242	0.902210283391102
Unclassified Verrucomicrobiales Order	0.00728794591044868	0.0760815940698264	0.00238325927852735	0.142909562894512	0.337788966895759	0.0479143677942264	0.235092125675764	0.0566482397742269
Klebsiella pneumoniae	0.00840479936480931	0.00234979104648464	0.136052625680515	0.123843589915536	0.0753543200042504	0.0541058959109599	0.0168857077526454	0.474443478304327
Prevotella intermedia	0.00895783226589142	0.0326808065717888	0.134134450872537	0.145284034694337	-0.133942138708054	0.0564891871461316	0.131147652346529	0.474443478304327
Haemophilus parainfluenzae	0.00934759071794788	0.00243513034099188	0.300400040089397	0.436904365355088	0.182695390323758	0.0577681106369179	0.0171012562583293	0.66302580276874
Turicibacter sp. H121	0.0100983412504172	0.00477698015237862	0.0402471771650945	-0.517457356561826	-0.477069630178563	0.0611840675760571	0.0320888449366303	0.289218087070097
Romboutsia sp. CE17	0.0108707029522843	0.00792241070940805	0.0217692888259206	-0.583915888047801	-0.65380220394871	0.0634944347374149	0.0470774021001363	0.207116354796985
Unclassified Sporosarcina Genus	0.0108906312009158	0.00768879516323087	0.0209615095744205	0.274696990005615	0.313768322329805	0.0634944347374149	0.0465850530478106	0.207116354796985
Streptococcus mutans	0.0114631799665752	0.0555130519430495	0.00460934516580058	0.258965342022335	0.530810837822484	0.0655948631420692	0.18461698463378	0.071214382811619
Akkermansia muciniphila	0.0118779804958802	0.181229542564862	0.0032635689086349	0.360496561316734	1.12670709382919	0.0667326540586723	0.405796584438712	0.0630276745480115
Intestinibaculum porci	0.0129569884475526	0.207123131892618	0.0330897649358028	-0.115471466136703	0.270386756854506	0.0714948112552453	0.444265368839804	0.262172752952899
Lactobacillus fermentum	0.0140517508236402	0.508419291879743	0.00397438033391395	0.0406051955273247	0.244135242695078	0.0754190260307691	0.727322042550188	0.0674966740458104
Anaerobutyricum hallii	0.0145117270193488	0.00493790666806534	0.73690806748476	-0.683192734780418	-0.102062018436806	0.0754190260307691	0.0324641097964296	0.914171098410438
Enterococcus hirae	0.0146239065536196	0.00916976079324078	0.662267953150868	0.0807369127098769	-0.0165319440312933	0.0754190260307691	0.0524714089835445	0.902210283391102
Unclassified Erysipelotrichaceae Family	0.0146444710739357	0.0136150483038722	0.0197724086153127	-0.468989763365345	-0.575551705192438	0.0754190260307691	0.0701174987649421	0.207116354796985
Aeromonas veronii	0.0159389531443289	0.00565064817774716	0.0940733693060873	0.166847130806609	0.125991393492483	0.0807399429770104	0.0363760476442474	0.4464246251171
Candidatus Sodalis pierantonius	0.0205618932087499	0.00675795039870807	0.134302622738394	0.287462092383798	0.196626786126996	0.102477822604899	0.0417641334640159	0.474443478304327
Unclassified Butyrivibrio Genus	0.0217805823279611	0.0109980831536459	0.855628152665467	0.418691581936286	-0.0377446388702611	0.106828570465714	0.0606858516870817	0.940270532280055
Candidatus Saccharimonas aalborgensis	0.0222639478700081	0.00671892507507589	0.567058533841068	0.156967634258124	0.0413605469950204	0.107493123309883	0.0417641334640159	0.877369338761984
Enterococcus faecium	0.0240547848353223	0.0139458384991695	0.0451347691660648	0.333620947088374	0.355753929480452	0.114352746370994	0.0706436737089078	0.298712608217809
Bernardetia litoralis	0.0260840010826574	0.0121048656447414	0.944341248641474	-0.077169588969991	0.00272331613198384	0.122120550523351	0.065621113758335	0.981495577988884
Streptococcus troglodytae	0.0275059676237788	0.00913360135807945	0.154326375297864	0.200955423104747	0.136402771394598	0.126855880533547	0.0524714089835445	0.481685353202425
Lactobacillus amylolyticus	0.0291623345124591	0.0175991205838209	0.68347894456968	0.19382262504336	-0.0409491974717888	0.132517078887498	0.0836635116984715	0.906964777380528
Ruminococcus sp. JE7A12	0.0307927908894721	0.0409806053831279	0.341904433183267	-0.275768328875446	0.166956611486635	0.136064889775894	0.1489765536869	0.709050133245836
Kosakonia cowanii	0.0312900317659432	0.0131239469026108	0.0965479443055211	0.0834916280658199	0.0696394840385572	0.136064889775894	0.0687338914051991	0.4464246251171
Ruthenibacterium lactatiformans	0.0316431422063834	0.016527139756373	0.0607765489921422	-0.345664116365916	-0.354525419397184	0.136064889775894	0.0810616854717342	0.354338747897584
Candidatus Azobacteroides pseudotrichonymphae	0.0317044403361306	0.0232234729105404	0.59835005141159	0.158503272227241	-0.0470375715884865	0.136064889775894	0.0996739311145132	0.881294402028209
Blautia producta	0.0340898515699252	0.0338969826497979	0.0286187358729926	-0.291954791803298	-0.40586113420551	0.14429813883708	0.134284200497276	0.252662553850135
Streptococcus periodonticum	0.0346603609578978	0.0109654684185046	0.64064590751962	0.101182418764794	0.0225979449984659	0.144730426162033	0.0606858516870817	0.902210283391102
Unclassified Actinobacteria Phylum	0.0377517479572158	0.0694631619868245	0.24732575259071	-0.216411237548073	0.18163484655368	0.155537201583729	0.221279557256998	0.616319818955881
Escherichia coli	0.0393094379305299	0.0192384065422084	0.0825352816499505	0.761118653513074	0.717972566439093	0.158622195068317	0.0879268586787751	0.425056700497245
Cryptobacterium curtum	0.0395272136578008	0.125379096377929	0.0148364847859392	0.075202431533234	0.165651111494241	0.158622195068317	0.32018298165934	0.168276243029968
Porphyromonas asaccharolytica	0.0402991799317733	0.0218115936454203	0.764469430181271	0.221565786629191	-0.0357854201943418	0.158628482308214	0.0976780063251433	0.916010488598137
Hungatella hathewayi	0.0407179374886404	0.0129805383373261	0.601790028569424	0.38855917056272	0.103378857427168	0.158628482308214	0.0687338914051991	0.881294402028209
Unclassified Desulfosporosinus Genus	0.0410688627335183	0.0168080613524718	0.110039632377253	-0.0936314326829709	-0.0811289727146492	0.158628482308214	0.0811514212174029	0.45948981627799
Lachnoclostridium phocaeense	0.0477010815833153	0.102409707532193	0.0221192223569596	-0.238104871607509	-0.438081805118029	0.181970792706721	0.28690471895789	0.207116354796985
[Clostridium] hylemonae	0.0509368603394158	0.0160683783651245	0.53119432005925	0.391088300265039	0.130159358396703	0.191944998108286	0.0800827244326368	0.850775064816056
[Eubacterium] sulci	0.0566792206381349	0.0193495999681447	0.205455999136637	0.407720651048481	0.286261130942719	0.20841157053946	0.0879268586787751	0.566145963773897
Lactobacillus mucosae	0.0571117588395934	0.0236865461458957	0.987891568034128	0.133173742872797	0.0010956968510724	0.20841157053946	0.100262229576462	0.99219728926088
Paeniclostridium sordellii	0.0573300436759032	0.0192057478188123	0.674873299465224	0.398544790670027	0.0896278076122052	0.20841157053946	0.0879268586787751	0.906964777380528
Unclassified Dialister Genus	0.0620431429132315	0.0541106303436458	0.051681308093988	0.225380008818392	0.30030492815775	0.22292245535103	0.18461698463378	0.328726181366209
Unclassified Bacteroides Genus	0.0649438815731698	0.0225732062491946	0.718145213558949	0.351435699304405	0.0704351590803568	0.230662751794362	0.0996445818714447	0.908274495358223
Bifidobacterium longum	0.0713830875508783	0.0232249936577506	0.564232206251197	-0.284420217635842	-0.0911768863738422	0.250651977877516	0.0996739311145132	0.877369338761984
Peptoniphilus harei	0.0725074581880931	0.0555063721144221	0.0670641774477654	-0.247564938259871	-0.304448652452842	0.251739377304728	0.18461698463378	0.376778742388355
Acinetobacter haemolyticus	0.077010052451036	0.0247648998267541	0.469203408377745	0.199584567050106	0.0803839579703665	0.26440118008189	0.103410189817122	0.803492044874353
Acidothermus cellulolyticus	0.080208135069737	0.154190883508421	0.232437734853401	0.0782517715304239	-0.0874206912308335	0.27235509600603	0.359604441839119	0.607629494918482
Adlercreutzia equolifaciens	0.0844948237068264	0.345130795820809	0.109708149361814	-0.184265603055313	0.425133397376049	0.283792397015319	0.595784446416926	0.45948981627799
Unclassified Clostridium Genus	0.0855170834019328	0.0346593719822655	0.188086021828974	-0.44625267968822	-0.35133505419189	0.284137406141906	0.135566404335697	0.539972484560515
Unclassified Schaalia Genus	0.092235819840687	0.030420063706059	0.440060328824469	0.217106385407906	0.0983345366122493	0.303200726923109	0.123681574804898	0.7860037087096
Candidatus Izimaplasma sp. HR1	0.0976436958640281	0.0399654606075362	0.914381419727804	-0.437092959913518	-0.0292792084319783	0.31759896865247	0.14701580152058	0.961033532979222
Butyricimonas faecalis	0.104252618250669	0.0378643410559845	0.714772411232064	0.278256615132793	0.0631447613353968	0.333741105333495	0.145749420862879	0.908274495358223
Erysipelothrix rhusiopathiae	0.105826595816706	0.0383452682762354	0.291421691520877	-0.119008493535081	-0.0771935599830536	0.333741105333495	0.145749420862879	0.658127023758849
[Ruminococcus] gnavus	0.106876504765916	0.615429167401523	0.0369891959283416	-0.0814789604955548	-0.464781007379175	0.333741105333495	0.793075842405691	0.277182459401038
Unclassified Pelagibacteraceae Family	0.106926761902965	0.550644017485522	0.0859767538806665	-0.0528605560368808	0.208461377319103	0.333741105333495	0.741006237571293	0.43434993997378
[Clostridium] scindens	0.112959938492208	0.0386778398406346	0.393577418137075	0.347241210142467	0.18629938564082	0.347604662956771	0.145749420862879	0.739440518991406
Lachnospiraceae bacterium KM106-2	0.113618352616938	0.0394673519264775	0.345114639154869	-0.294092592568713	-0.176360806060121	0.347604662956771	0.146932671629898	0.710936156659031
Finegoldia magna	0.117314284405075	0.102025830787983	0.0821252692164661	-0.160050782287945	-0.219069803486575	0.355220570952106	0.28690471895789	0.425056700497245
Flintibacter sp. KGMB00164	0.118406856984035	0.0528664397496014	0.174046662706165	-0.233225052079246	-0.216933505600799	0.355220570952106	0.183547526771088	0.520507156241956
Desulfovibrio fairfieldensis	0.12213983164113	0.154781199885446	0.0606698636792151	0.216744362539547	0.387119290375369	0.36104044298782	0.359604441839119	0.354338747897584
Unclassified Mogibacterium Genus	0.122683645675473	0.0495932910393768	0.237987357710789	0.308589567414387	0.238828087186906	0.36104044298782	0.174140078763266	0.608108981332121
Unclassified Thermodesulfobium Genus	0.124335278364472	0.0437586828996104	0.356468009424907	-0.253615468412189	-0.1519283270094	0.3622951220507	0.157225965302088	0.712333124921784
Bacteroides vulgatus	0.125454945176132	0.0657764942774171	0.146498134048901	0.433054998915009	0.450505812873542	0.3622951220507	0.213946702439178	0.477112346262457
Paraprevotella xylaniphila	0.127296481335326	0.349554542463172	0.0454352510881457	-0.12903275015835	-0.380526341929499	0.36420937715385	0.600068631228446	0.298712608217809
Hungateiclostridium clariflavum	0.131109304862083	0.0938418378789386	0.587121200121859	0.0631191606528093	-0.0256780650591432	0.371676836719117	0.278461268550063	0.880681800182788
Stella humosa	0.135258569516135	0.465897234049667	0.121410362978239	-0.0434686524177595	0.120467898461733	0.379953618004415	0.688814570915536	0.474443478304327
Desulfallas gibsoniae	0.136762732433976	0.0751194132965677	0.152559920042638	-0.0758898414670283	-0.0775111120882348	0.380257660166265	0.23446362331959	0.481030768297706
Collinsella aerofaciens	0.13782801921884	0.0491238199618612	0.585143435773597	-0.482507723844199	-0.174137770724913	0.380257660166265	0.174140078763266	0.880681800182788
Methanobrevibacter smithii	0.139939508253888	0.243374489009822	0.262318372298893	-0.197636996559795	0.255409059343903	0.382666442924348	0.48206869938484	0.624480143731724
Unclassified Bacteroidia Class	0.143672103920405	0.0770168935388458	0.824989891686484	0.111001539630952	-0.0179534989811006	0.383388685231883	0.235625941618845	0.932589066760223
Lachnospiraceae bacterium	0.144542027390915	0.373731891258457	0.052340465239182	-0.143030730649316	-0.430432673330761	0.383388685231883	0.624302308784744	0.328726181366209
Gordonibacter urolithinfaciens	0.144549750107189	0.355495845416722	0.174441800039355	-0.165453157243907	0.324057859539055	0.383388685231883	0.603561627658061	0.520507156241956
Unclassified Muribaculum Genus	0.146097241804012	0.479822425121805	0.12779198232238	0.0306685239321872	-0.0862006900185356	0.383388685231883	0.702678338211553	0.474443478304327
Unclassified Chloroflexi Phylum	0.146407329635476	0.107762884726133	0.112901772461239	-0.104479730208261	-0.13207934136591	0.383388685231883	0.294679038764381	0.465155302540305
Bifidobacterium asteroides	0.148453529148473	0.119838877347982	0.102576531984835	0.188721455417778	0.26070027523058	0.385480172326707	0.313815365258698	0.4464246251171
Roseimicrobium sp. ORNL1	0.151061660389071	0.165042643653529	0.0795153446089693	0.0477728956550979	0.0814220582731735	0.388983775501859	0.37498659477162	0.425056700497245
Solitalea canadensis	0.154369523123618	0.913814385194271	0.074593924190745	-0.00320449287713958	0.0709992058411193	0.392485331940061	0.950736178535454	0.411598617409646
Desulfofarcimen acetoxidans	0.154961846267597	0.0555643351810406	0.531390250839802	-0.133262649893097	-0.0561636554021658	0.392485331940061	0.18461698463378	0.850775064816056
Unclassified Citrobacter Genus	0.159361621187036	0.0620227511735255	0.798016796205716	0.211872748268367	0.0361803079076014	0.400347487372309	0.203883299070419	0.918824639766314
Arcanobacterium haemolyticum	0.165721709074945	0.666407155022091	0.10697465951777	-0.0156366957319823	0.0775971580846446	0.412967807291596	0.827953902106685	0.45909958043043
Desulfomonile tiedjei	0.167978795330497	0.383626267307479	0.197179130448758	-0.0916303670002029	0.183599136514209	0.415243582056989	0.624302308784744	0.553894102806055
Unclassified Absiella Genus	0.172950334428658	0.07916097432543	0.22616558042191	-0.173747960317102	-0.158343419416468	0.424140105860756	0.239811186927038	0.597309097011711
Unclassified Actinomycetaceae Family	0.18144889525661	0.0669978412481866	0.526550641267171	0.162478214211762	0.0708045972235023	0.439643676305993	0.215649301517601	0.850775064816056
Unclassified Bifidobacterium Genus	0.183489723351952	0.0724219531352392	0.764840138903625	-0.478472823108776	-0.1033062813382	0.439643676305993	0.22835085223254	0.916010488598137
Heliorestis convoluta	0.183540563894735	0.123426012056914	0.691035925437145	-0.107386669559896	0.0366343539130024	0.439643676305993	0.317821981046553	0.906964777380528
Alistipes onderdonkii	0.196782888103506	0.134581080689393	0.144038120156054	0.282874354474543	0.369715658849054	0.464985787311523	0.3353673704276	0.477112346262457
Glutamicibacter halophytocola	0.199030736150475	0.293628410752814	0.0871511206419882	-0.040936205784795	-0.0869663025453707	0.464985787311523	0.540140771620757	0.43434993997378
Sinimarinibacterium sp. NLF-5-8	0.199909190678672	0.0946227611577885	0.25242698642393	0.0546280122689157	0.0473768656835652	0.464985787311523	0.278461268550063	0.619047133372972
Unclassified Alphaproteobacteria Class	0.200322307153039	0.13049816226341	0.689643679618763	-0.0903008035639207	0.0312288782617638	0.464985787311523	0.330524033929456	0.906964777380528
Anaerotignum propionicum	0.201644322005644	0.13847587521389	0.659724278153235	0.292860412798926	-0.114576729960249	0.464985787311523	0.336569801178883	0.902210283391102
Dialister pneumosintes	0.205873808173646	0.743195838007649	0.127612663276448	0.0684626300405988	-0.436303497949951	0.4712222720419	0.869876946758952	0.474443478304327
Lachnospiraceae bacterium Choco86	0.209589815838862	0.9449473610644	0.101514777605869	0.0068548608027566	-0.219134877179229	0.47620039039859	0.967365287219442	0.4464246251171
Caproiciproducens sp. NJN-50	0.212982361075987	0.14557253155152	0.661496043466506	-0.0961749913743231	0.0380355747918643	0.480376274251679	0.34601470961092	0.902210283391102
Anaerostipes rhamnosivorans	0.218213309222506	0.770239940161948	0.127581980596327	-0.0446012521917655	0.314301441789631	0.488608061954742	0.878735622255859	0.474443478304327
Pectobacterium parmentieri	0.222904244633215	0.103991354444284	0.985636594280326	0.0623467930113027	-0.000865620227353111	0.493023118883499	0.28690471895789	0.99219728926088
Clostridium butyricum	0.223376170367928	0.208474040394083	0.12145597302487	0.150973385470227	0.251170784547049	0.493023118883499	0.444265368839804	0.474443478304327
Pseudothermotoga thermarum	0.227283636218269	0.863565285557348	0.120219816126825	-0.00992487196873317	0.121169200464679	0.498089670861313	0.923327589056126	0.474443478304327
Ignavibacterium album	0.229554011603269	0.10396710742084	0.305552849259825	-0.0731762193672748	-0.0589377358622214	0.498733071838884	0.28690471895789	0.664900214234409
Caloramator sp. E03	0.230805272728027	0.0901475713273803	0.473254214133114	-0.233171373728943	-0.130206898746765	0.498733071838884	0.270442713982141	0.803492044874353
Clostridium taeniosporum	0.235530955625558	0.835265030012636	0.0986251330627013	-0.0185242608325444	-0.19472419989682	0.504823457805419	0.908791881246143	0.4464246251171
Unclassified Candidatus Saccharibacteria Phylum	0.238440707172186	0.137099737724144	0.775296953542335	0.136556825386276	-0.0330253767074275	0.504823457805419	0.336569801178883	0.916010488598137
Unclassified Heliobacteriaceae Family	0.240071075530793	0.100148517227924	0.392576862047519	-0.0521040554643943	-0.0344436670367555	0.504823457805419	0.28690471895789	0.739440518991406
Unclassified Paenibacillaceae Family	0.240671359134535	0.775816740685801	0.0983054727826325	0.0124518479377768	0.0949611646445243	0.504823457805419	0.878735622255859	0.4464246251171
Lachnospiraceae bacterium KGMB03038	0.241792465227191	0.697130881704132	0.0963894434879524	-0.0619164047808004	-0.352437524183988	0.504823457805419	0.84204864533587	0.4464246251171
Unclassified Lachnospiraceae Family	0.243512942865513	0.226041153154453	0.13452881370227	-0.15059774406353	-0.24697779960658	0.505003351311701	0.464591302028627	0.474443478304327
Unclassified Listeria Genus	0.246014143124299	0.832343049704171	0.133395220809726	-0.00902244215786962	0.0837026987806745	0.505225748616584	0.908791881246143	0.474443478304327
Megamonas funiformis	0.246890252560208	0.0974146608459044	0.510298125743132	-0.201202580987462	-0.105587595014422	0.505225748616584	0.283972926428155	0.847753337928107
Alistipes sp. dk3624	0.249537631010724	0.597104696915383	0.0987806133898449	0.060575157712416	0.259945662222829	0.506225483280245	0.775564744495339	0.4464246251171
Actinomyces hongkongensis	0.25065533638148	0.100877776124223	0.68311128059035	0.111889665536224	0.036449461380705	0.506225483280245	0.28690471895789	0.906964777380528
Blautia sp. N6H1-15	0.253455024639109	0.223027291367056	0.146685025549946	-0.206574784947846	-0.317507928541995	0.50713646902105	0.464591302028627	0.477112346262457
Unclassified Peptostreptococcaceae Family	0.254388843683698	0.23846666327079	0.138735693945308	0.124255859438831	0.206995324658422	0.50713646902105	0.478986755210501	0.474443478304327
Unclassified Candidatus Blochmannia Genus	0.257158535816806	0.119492924100758	0.984820472503518	0.0916315789041769	0.00140673750025132	0.509371715175596	0.313815365258698	0.99219728926088
Faecalibaculum rodentium	0.261365284165438	0.137557488348806	0.869369620299428	-0.116157231762949	0.0161965562962121	0.513570714190816	0.336569801178883	0.940270532280055
Unclassified Methanobrevibacter Genus	0.262602501107278	0.454288130707776	0.26272627406189	-0.0508069679007372	0.102383404441244	0.513570714190816	0.678398946097468	0.624480143731724
Ferrimonas sp. S7	0.264486214531729	0.140509722822252	0.260018512768232	0.0428641022338022	0.0417049625903627	0.514001511259776	0.336569801178883	0.624480143731724
Desulfococcus oleovorans	0.267498389410665	0.250907346219511	0.465188992562308	0.0388245249330515	-0.0314763706617828	0.515306463240652	0.493181809076848	0.803492044874353
Unclassified Pontibacter Genus	0.269536047487031	0.173908050960135	0.728723615995337	0.151371379521115	-0.0511258818715437	0.515306463240652	0.392245166034174	0.908274495358223
Lachnoanaerobaculum umeaense	0.270160670048497	0.112361078504931	0.751454559858418	0.278805143885381	0.0722705257236613	0.515306463240652	0.301909332678468	0.914171098410438
Unclassified Rhodothermaceae Family	0.272264807915774	0.109862258062714	0.571820128944266	-0.122967863082518	-0.0551011119121999	0.516133899668552	0.297784541591041	0.877369338761984
Unclassified Desulfovibrionaceae Family	0.274755460867716	0.293668769036528	0.136941480601166	0.0717184472587782	0.134548861596541	0.517679496391001	0.540140771620757	0.474443478304327
Geoalkalibacter subterraneus	0.282683543888786	0.205126833704349	0.183888002641527	-0.139841429124684	-0.196005453041283	0.527395133165115	0.444265368839804	0.53605087562483
Unclassified Haemophilus Genus	0.283325540794204	0.153934376389267	0.873239466588465	0.109365458583937	-0.0160651962337195	0.527395133165115	0.359604441839119	0.940270532280055
Unclassified Phascolarctobacterium Genus	0.287824888150092	0.960527201394571	0.134592031802816	0.0152849252513067	0.619064066744133	0.529796026401778	0.97632534615435	0.474443478304327
Unclassified Eggerthellaceae Family	0.288260007143024	0.118156243673378	0.621895880678983	-0.251899390935733	-0.104736790189004	0.529796026401778	0.313815365258698	0.902210283391102
