bugName	pval	p3M	p1Y	s3M	s1Y	Adjustedpval	Adjustedp3M	Adjustedp1Y
Citrobacter freundii complex sp. CFNIH2	2.4587630687023e-07	3.16755876193068e-07	1.09114942163751e-06	1.41013909517819	1.44772521650863	4.45582507228161e-05	5.73850960907939e-05	0.000229634155702035
Yersinia pestis	2.7662538282236e-07	2.64936775149826e-07	2.43685209395745e-06	1.47469588713526	1.44590963953657	4.63903307890316e-05	5.2377197608408e-05	0.000361318705931327
Enterobacteriaceae bacterium strain FGI 57	2.76918600161657e-07	2.29768098945327e-07	2.32023089061835e-06	1.2831070583776	1.21727701678915	4.63903307890316e-05	4.68439711724785e-05	0.000356530753721391
Enterobacter sp. HK169	2.77318041197461e-07	3.48205792068196e-07	1.31035613479366e-06	1.24136105531256	1.27180206466685	4.63903307890316e-05	5.73850960907939e-05	0.000237465650649829
Veillonella dispar	2.90123802204612e-07	6.71294006523255e-07	6.70151387683661e-07	1.30236805394732	1.46835433479795	4.73191921395721e-05	8.11022610844022e-05	0.000168156448201854
Enterobacter cloacae complex sp.	3.2761205071008e-07	3.94971524828953e-07	1.73422619778534e-06	1.14233634683988	1.16615990576873	5.21302687520137e-05	5.7965246632832e-05	0.000290104915752604
Escherichia coli	4.01865544841229e-07	7.64199588077501e-07	1.05803590337191e-06	1.78131391113842	1.952479388998	6.24231146320042e-05	8.9121556404161e-05	0.000229634155702035
Kosakonia radicincitans	4.14952615601649e-07	3.34657529362472e-07	3.44042020646989e-06	0.960902219673907	0.908327138568258	6.29569968415153e-05	5.73850960907939e-05	0.000498784476155768
Unclassified Leclercia Genus	4.5718224661595e-07	2.86068334322566e-07	5.94393446814533e-06	0.918277864463942	0.82263805414256	6.77876585664195e-05	5.48914650917771e-05	0.00067574965504285
Escherichia sp. E4742	4.73078355933687e-07	9.18029028913775e-07	1.19545718663858e-06	1.67890738850707	1.84831221159568	6.85858487580306e-05	0.000101512226858194	0.000237465650649829
Leclercia sp. 1106151	5.02045156891562e-07	3.60635950294689e-07	4.95048172440721e-06	1.55059611598645	1.43250231020794	7.00845169803224e-05	5.73850960907939e-05	0.000633273387647699
Unclassified Cedecea Genus	5.04900720121881e-07	4.40923033133112e-07	3.56933413305233e-06	1.44302194957209	1.38716278038914	7.00845169803224e-05	5.99287889200088e-05	0.00050622469313116
Raoultella electrica	5.25796715167282e-07	3.2637291334625e-07	6.79187061389227e-06	1.26192019612044	1.12908856333267	7.14645368698197e-05	5.73850960907939e-05	0.000694768515613963
Leclercia adecarboxylata	5.50158719914151e-07	3.60340700596559e-07	6.35085939694743e-06	0.987930418069227	0.894918190514524	7.3249703851427e-05	5.73850960907939e-05	0.000690550111761417
Citrobacter freundii complex sp. CFNIH3	5.83434408230055e-07	3.39995143812149e-07	9.66306752382785e-06	1.55602087000867	1.37437989868811	7.40717027824907e-05	5.73850960907939e-05	0.000927086066550778
Unclassified Kosakonia Genus	5.83441058799039e-07	3.9475889763144e-07	6.50859770737578e-06	0.97124075690313	0.886956383048978	7.40717027824907e-05	5.7965246632832e-05	0.000694768515613963
Cronobacter universalis	5.90393707033954e-07	5.89328519852907e-07	4.25273454094184e-06	0.939982963523864	0.932912420864941	7.40717027824907e-05	7.25430049720824e-05	0.000566221227451113
Raoultella terrigena	6.04118074232218e-07	4.24735787392544e-07	6.67907698933996e-06	1.21213092064001	1.11764614686254	7.43635154017168e-05	5.96275799932033e-05	0.000694768515613963
Unclassified Escherichia Genus	6.34545163746836e-07	1.17773056684024e-06	1.62253445934516e-06	1.79254880099314	1.96478903675869	7.66624564497103e-05	0.000114679316687548	0.000278563547704417
Unclassified Citrobacter Genus	7.18334250304764e-07	5.60276042079169e-07	5.80097959317535e-06	1.26822376122034	1.19417625987605	8.4961145641882e-05	7.07853651501097e-05	0.00067574965504285
Leclercia sp. 119287	7.29280220101991e-07	5.48572135204352e-07	6.2528268748946e-06	1.25672156342205	1.17457155143155	8.4961145641882e-05	7.07853651501097e-05	0.000690550111761417
Kluyvera intermedia	7.42769949657607e-07	5.36702376805461e-07	6.81563228070105e-06	0.976878896611714	0.905380710973844	8.5014581606425e-05	7.07853651501097e-05	0.000694768515613963
Salmonella sp. S13	8.68971699485854e-07	2.9572385823068e-06	1.24254051665778e-06	1.62743974582349	1.95676799219006	9.77443339214778e-05	0.000235277820443937	0.000237465650649829
Citrobacter koseri	1.06782595299393e-06	1.07417370515988e-06	5.44962895565035e-06	1.29213119149933	1.28202540995628	0.000117158301738907	0.000111236654801001	0.00067574965504285
Enterobacter sp. 638	1.07748284861042e-06	1.049395615663e-06	5.75659406341906e-06	0.927599482183304	0.914811610773849	0.000117158301738907	0.000110423499944926	0.00067574965504285
Klebsiella quasipneumoniae	1.19398396170034e-06	1.38513453197077e-06	5.59040259059001e-06	1.84929322734836	1.89250122530014	0.00012769756337923	0.00012550857898024	0.00067574965504285
Salmonella enterica	1.28335090343601e-06	1.34534502503281e-06	6.00758430295605e-06	1.01807241307285	1.0192049670438	0.000132044498302404	0.000123846459465416	0.00067574965504285
Lelliottia amnigena	1.28683581057665e-06	1.16410648731227e-06	7.47282242564786e-06	0.85122107295332	0.828612255522867	0.000132044498302404	0.000114679316687548	0.000750041438537333
Leclercia sp. W17	1.29534762283168e-06	1.03712489321216e-06	1.09067588415658e-05	1.16596568328028	1.11146639677303	0.000132044498302404	0.000110423499944926	0.00101650992403393
Klebsiella sp. PO552	1.3435040513432e-06	7.64991900464901e-07	1.81888614462011e-05	1.80756208914411	1.59162719219009	0.000134846468168662	8.9121556404161e-05	0.00160356935236508
Unclassified Raoultella Genus	1.3718874707358e-06	1.00630841160297e-06	1.36818096807885e-05	1.24669251467596	1.16700909047763	0.000135608997864854	0.000109419267954963	0.001239723977187
Salmonella bongori	1.44067039853368e-06	1.12450762780192e-06	1.03965785122809e-05	0.893695519265698	0.845006540574972	0.00014028259223931	0.000112865965596611	0.000983004032088703
Buttiauxella sp. 3AFRM03	1.48288078916092e-06	1.27162648665498e-06	9.14709573726394e-06	0.891318045593849	0.859296062743016	0.000142269327477733	0.000120809887256214	0.000904176554392575
Pseudescherichia vulneris	1.63503510686169e-06	1.12255394376029e-06	1.44295583710234e-05	1.09930283346845	1.01180557241997	0.000154114561235241	0.000112865965596611	0.00128956765496653
[Enterobacter] lignolyticus	1.65358971282448e-06	8.41949726765165e-07	2.66047686349632e-05	0.982940198703979	0.841535351033633	0.000154114561235241	9.63663160950164e-05	0.00206868618459272
Escherichia albertii	1.70539553145943e-06	2.95922420030173e-06	4.1234266788196e-06	1.40550692218174	1.53784126722765	0.000155127023699692	0.000235277820443937	0.000560442409429564
Veillonella atypica	1.71200884524492e-06	2.58243061544924e-06	4.83659049436913e-06	1.45253297310807	1.55343040579431	0.000155127023699692	0.000215997145322959	0.000631078327705283
Klebsiella pneumoniae	1.81559367029571e-06	8.58953195315169e-07	4.06267621093529e-05	1.70596049611445	1.43285878939594	0.000162259357602866	9.66174249351063e-05	0.00276092704168144
Unclassified Cronobacter Genus	2.28959317372102e-06	1.27772566227449e-06	2.87058047341962e-05	1.00991018851626	0.886716898789607	0.000201855484666972	0.000120809887256214	0.00212814397824882
Enterobacter chengduensis	2.39693185666301e-06	2.75181244858452e-06	9.5884491033309e-06	0.893405701442606	0.915861209861684	0.00020850111243826	0.000225048504222766	0.000927086066550778
Citrobacter freundii	2.57334684339305e-06	1.71893196365024e-06	2.20366208262469e-05	1.07378619365449	0.984738737483496	0.000220901510609162	0.000151544758525056	0.00189166992461098
Enterobacter roggenkampii	2.94457349792054e-06	3.61025509968659e-06	1.13382932873144e-05	1.16038559749643	1.20919771548972	0.00024640161698074	0.000273875631050643	0.00104184542825971
Citrobacter amalonaticus	2.94594207916887e-06	5.66818217085712e-06	5.93178443335791e-06	1.13626977321218	1.27089795624674	0.00024640161698074	0.00037733898451706	0.00067574965504285
Cronobacter sakazakii	3.11487017945478e-06	2.16252364239743e-06	2.60988096546216e-05	0.861125944618753	0.798822517289332	0.000257233076591936	0.000185052478264167	0.00206868618459272
Citrobacter sp. LY-1	3.69912011799478e-06	1.67268434875079e-06	6.70345729729742e-05	1.10866196621477	0.920825488047792	0.000298767867576028	0.000149487571113016	0.00412578824599701
Shimwellia blattae	3.70941098615241e-06	2.01540241211904e-06	4.43444677886124e-05	0.918672389532974	0.802807796789965	0.000298767867576028	0.000175313137822195	0.00292225563487785
Cronobacter condimenti	4.19341804580586e-06	3.20051294994673e-06	2.90648427383023e-05	0.895085645299755	0.850167338686013	0.000333632430863871	0.000248573172445863	0.00213055094409757
Pluralibacter gergoviae	4.26365506633886e-06	2.99326472974352e-06	3.46626617019479e-05	0.870712399901522	0.812028592850281	0.000335133562081864	0.000235277820443937	0.00251265783270565
Izhakiella sp. KSNA2	4.48102074923629e-06	2.75963831051828e-06	4.02390846470423e-05	0.804939139897946	0.726550381751553	0.000344067638368022	0.000225048504222766	0.00276092704168144
Enterobacteriaceae bacterium ENNIH1	4.48279418474584e-06	3.71803225953219e-06	2.41772314322989e-05	1.03352356938977	0.997260059621039	0.000344067638368022	0.000275641391604409	0.00202220843415792
Enterobacter ludwigii	4.58440493922296e-06	3.68449533451213e-06	2.58722000117347e-05	0.960168491962171	0.920516401827849	0.000347775090970821	0.000275641391604409	0.00206868618459272
Citrobacter braakii	4.75644586916957e-06	1.34780788198108e-06	0.000370242239524119	1.40129407203424	0.971350270300885	0.000356678768396118	0.000123846459465416	0.0188707841457449
Lelliottia jeotgali	4.99279527899077e-06	3.94560134265998e-06	2.85022110932848e-05	0.948964967507332	0.907080989997231	0.000370147686365179	0.000289225878196784	0.00212814397824882
Enterobacter soli	5.16443245834886e-06	4.65113571928269e-06	2.39904093662885e-05	0.869782595256433	0.854548706974595	0.00037448515007354	0.000333450653105498	0.00202220843415792
Citrobacter youngae	5.16610415490781e-06	4.21810857099876e-06	2.78392124398446e-05	1.09515479647853	1.05437827776008	0.00037448515007354	0.000305766003524399	0.00212814397824882
Klebsiella oxytoca	5.35374320931314e-06	2.18409577350411e-06	0.000116634619665829	1.48174284632333	1.1931951813214	0.000381756330367483	0.000185052478264167	0.00673384299734395
Kosakonia sacchari	5.38344304013005e-06	3.6072847482988e-06	3.99915261618511e-05	0.91533972323874	0.843816961852403	0.000381756330367483	0.000273875631050643	0.00276092704168144
Enterobacter oligotrophica	5.89952640439595e-06	5.50338065427408e-06	2.80714227117612e-05	0.974120163927608	0.967812207322429	0.000413854949056765	0.000370144900912207	0.00212814397824882
Enterobacter cancerogenus	7.35365539550337e-06	4.99949875543192e-06	5.1598818242888e-05	0.819215634919971	0.759803092544063	0.000510374976598553	0.000354529672613455	0.00333297713085744
Veillonella parvula	7.74927735225361e-06	8.40196574845646e-06	2.66354444368161e-05	1.2878662286035	1.31845051623287	0.000532171425748448	0.000532178879057572	0.00206868618459272
Citrobacter sp. CF971	7.9159872512502e-06	5.24738550387791e-06	6.60636504579667e-05	1.05130901019674	0.971954359339998	0.000537957300282878	0.000363757173088762	0.00410475481512166
Kosakonia oryzae	8.10480303981009e-06	5.29689323167265e-06	5.81427516924432e-05	1.03401949771799	0.950193066635742	0.000543023163009154	0.000363757173088762	0.00371885600040686
Enterobacteriaceae bacterium S05	8.22123297294919e-06	5.29144727985755e-06	6.56024995951916e-05	1.80294539093364	1.65342113635064	0.000543023163009154	0.000363757173088762	0.00410475481512166
Enterobacter sp. E20	8.24023499967907e-06	8.98987939240638e-06	3.55496549076076e-05	1.07520466377866	1.1105106965043	0.000543023163009154	0.000563942049577492	0.00254863679799156
Leclercia sp. 29361	8.60332565000288e-06	5.43996881728286e-06	6.47288935521202e-05	1.01285140367186	0.923746824657338	0.000561280965406188	0.000369691214207848	0.0040999155488741
Enterobacter cloacae complex sp. FDA-CDC-AR_0132	8.78691141958932e-06	7.66998546765283e-06	4.36036977684786e-05	1.00725132156223	0.99088807009711	0.00056758227823169	0.000495435496940268	0.00292225563487785
Raoultella planticola	1.07598405323373e-05	1.55654054717505e-05	2.61857214539681e-05	1.2118648303186	1.31665732126165	0.000688207839538904	0.000923170048160913	0.00206868618459272
Enterobacter sp. E76	1.10870178922085e-05	6.72918756652714e-06	8.54220466709916e-05	0.904677562617695	0.818152932816149	0.000702249560473475	0.000443446663474981	0.00516012437482916
Raoultella sp. NCTC 9189	1.15405278477976e-05	7.82893729785487e-06	8.31421242043537e-05	1.16295353193659	1.08372963494266	0.000718521601688978	0.000500744969913776	0.00506933848887106
Unclassified Veillonella Genus	1.15641888683848e-05	2.203004187404e-05	1.93908714171337e-05	0.983844598931408	1.11743430510524	0.000718521601688978	0.00128324993916283	0.0016867472683384
Enterobacter kobei	1.19961141338276e-05	1.91888378609092e-05	2.4800313825459e-05	0.879429228401712	0.972240452094664	0.000738326873670673	0.00112781962346461	0.00204806642275056
Enterobacter cloacae	1.48063922568165e-05	1.44614791188883e-05	5.07679258432589e-05	0.910511977744757	0.918090769671057	0.000902774795172622	0.000881144985849229	0.00331209948201421
Kluyvera sp. PO2S7	1.55574380682477e-05	1.00969036512667e-05	9.90284775236838e-05	1.01984578472691	0.939873609874484	0.000939784499604149	0.000621435843593054	0.00587328897604103
Klebsiella variicola	1.6684538045153e-05	9.10776087413969e-06	0.000144496188601701	1.56834878343395	1.38328925137528	0.00099862317620714	0.000565895542313213	0.00812666495204741
Citrobacter freundii complex sp. CFNIH9	1.78558374581694e-05	7.2822469662816e-06	0.000326682985281026	1.22707257239239	0.991186296968744	0.00105901348706452	0.000475093792080212	0.0170502383677873
Unclassified Enterobacterales Order	2.14752051134193e-05	1.53952836846091e-05	0.000108177346178178	0.687325303329025	0.650293866159462	0.00126220034378331	0.000921457162921006	0.00635809915735524
Citrobacter sp. LUTT5	2.44179905823927e-05	4.93543929496587e-05	3.744586366455e-05	1.03091898019678	1.20202746334965	0.00142234795142437	0.00272871236952181	0.00265540015812526
Cronobacter dublinensis	2.77166064153178e-05	1.45867042415262e-05	0.000281527650697909	0.719200476474166	0.630951646138928	0.00160020478100472	0.000881144985849229	0.0148119870415577
Unclassified Enterobacter Genus	2.83379489914859e-05	2.89939070163908e-05	8.99218004053347e-05	0.857083119653918	0.882163463685812	0.00162172613351275	0.0016306573221977	0.00538210849398535
Citrobacter sp. FDAARGOS_156	3.40840792170116e-05	2.76244747678597e-05	0.00012923152204443	1.10650721135687	1.08137561563676	0.00193360463314595	0.00159488560518156	0.00739567061243739
Enterobacter cloacae complex sp. ECNIH7	3.95891012141547e-05	9.84658463149242e-05	4.41416071804712e-05	1.0484370952758	1.27115587881487	0.00222654565794091	0.00509834270919497	0.00292225563487785
Raoultella ornithinolytica	4.53687284153181e-05	2.84412630790695e-05	0.000243436054566939	1.18568795462546	1.09237515885228	0.0025297913177909	0.00161348522024217	0.0132348068332892
Klebsiella quasivariicola	5.20560406311876e-05	3.38028685237781e-05	0.000258431288218293	1.6060984882997	1.49538118460931	0.00287808143286329	0.00188487106195836	0.0138197190519356
Salmonella sp. SSDFZ54	5.59800826399615e-05	0.0003028808197923	3.96252614217605e-05	0.712743567508128	0.998494628222813	0.00306902570708495	0.0144233172870436	0.00276092704168144
Enterobacter asburiae	5.82834718800829e-05	8.89839222939145e-05	0.000111929749095195	0.678736665063425	0.767246724058106	0.00316867808788051	0.00464424887236399	0.00651990788479513
Limnobaculum parvum	6.0302193144679e-05	6.74238900543059e-05	0.00014150799715436	0.535241507681767	0.565683301893561	0.00325133477748666	0.00360552015339584	0.00802781020378299
Citrobacter sp. TSA-1	6.56406936105913e-05	2.83965778123248e-05	0.00067655805497798	0.947249015282794	0.784245346483374	0.00351016299274998	0.00161348522024217	0.0334383693233056
Enterobacter sp. ODB01	7.58812872854175e-05	5.61562629227152e-05	0.000277691838445128	0.776523614305628	0.749280931574976	0.00402479283130133	0.00302779718436193	0.0147289557237075
Cronobacter turicensis	7.83795475085558e-05	5.50216790690925e-05	0.000352155329132383	0.853938368398722	0.816459936730145	0.00412377554795014	0.00299134528538966	0.0180902469862966
Lelliottia nimipressuralis	9.41770128592978e-05	8.14547483968102e-05	0.000335969832801265	0.951137755357748	0.961377299598952	0.00491528665515247	0.00432041283366496	0.017395771342821
Enterobacter bugandensis	0.000102759491635851	0.000100935633875644	0.000239354233528332	0.831224909767007	0.858987743662821	0.00532065812247851	0.00518507145987955	0.0131222438616709
Cedecea neteri	0.00013586680560318	8.48981879728771e-05	0.000567928452628579	0.675615517280959	0.62817157918588	0.00697948850200901	0.00446674014786331	0.028501270961145
Pectobacterium versatile	0.000167201773371262	0.000264319849441447	0.000255428534150114	0.44708371032976	0.519583332012286	0.00852206538651649	0.0127735014648593	0.0137720310478954
Streptococcus periodonticum	0.000169820355793382	5.48081036747829e-05	0.00304642307748117	0.984546391847581	0.72187129254461	0.00858843411779863	0.00299134528538966	0.122684346651155
Leclercia sp. LSNIH3	0.000186921290628361	0.000380747028177556	0.000198223801306617	0.725769986625159	0.881724526569621	0.00938057307738022	0.0174215766415629	0.0110530946984989
Klebsiella sp. M5al	0.000223205528706805	0.000114319590059281	0.00132213790358841	1.31521491479837	1.16098288675324	0.0111159761013984	0.00582672660583399	0.0590796416644576
Raoultella sp. X13	0.000242932982362554	0.000273676229782818	0.000440773360729349	1.04689405633967	1.13603723028778	0.0120067786131311	0.0131284097286993	0.0222915147705293
Leclercia sp. J807	0.000316251573405424	0.000236687516831757	0.000842296513262222	0.788513517363112	0.777488122369271	0.0155129719165187	0.0116101455624841	0.040405459209726
Citrobacter sp. TBCP-5362	0.000372842287581721	0.000134329259921699	0.00458982271839507	0.773667385950834	0.596291183555285	0.0181524110759936	0.00679352009092377	0.168224738285446
Citrobacter sp. CFNIH10	0.000401624709880588	0.00194289577431645	0.00021759701714175	0.650486637379723	0.951678420080572	0.0194088859797108	0.0716127233426017	0.0120305333884133
Leclercia sp. W6	0.000435261449387547	0.000389687097539779	0.000898522796228857	0.658689728807566	0.684642030047141	0.020829927047209	0.0176549904468716	0.0426276909731145
Cedecea lapagei	0.00043741569673017	0.000309923701275902	0.00115701490552456	0.71221309267648	0.695248667453272	0.020829927047209	0.0146368077424779	0.052785770934561
Klebsiella sp. FDAARGOS_511	0.00046108663972011	0.000164223927960445	0.00515820910470325	1.00825020751659	0.773530005713385	0.0217980379531449	0.00824151466164572	0.184901957137824
Providencia alcalifaciens	0.000500393979031788	0.00069020641261827	0.00061691849363797	0.494579999195788	0.568991850301842	0.0234861174043409	0.0294307623262849	0.0307234828434665
Bacillus tropicus	0.000542117229125449	0.000169516619008547	0.00963639981369413	0.495090214991636	0.351230153147369	0.0252626628772459	0.00844218643062414	0.295774483982863
Streptococcus sp. oral taxon 431	0.000554068252959672	0.000395512708562673	0.00133888613291198	0.862616465856892	0.845948489876077	0.0256364629950986	0.0177953442114681	0.0594210417082841
Streptococcus parasanguinis	0.000660670807587804	0.000251516469054477	0.00486444676097489	1.23931983598419	0.982496141521463	0.0303536362584707	0.012245473463518	0.177294137813409
Pantoea sp. At-9b	0.000678328458463717	0.000325111644463888	0.00318784853221286	0.544243506211305	0.473598092973182	0.030946957084037	0.0150427543864	0.126045598934283
Enterobacteriaceae bacterium A-F18	0.000723151094297991	0.000703535007075413	0.00114021081491605	0.849912047388721	0.908107460278558	0.0327627620777784	0.0296180459283797	0.0523854602571291
Citrobacter werkmanii	0.000753613197463698	0.000315141149165848	0.00427805871056421	0.886965683933958	0.732420566466417	0.0339073965534701	0.0146855775511285	0.160402615101844
Streptococcus pseudopneumoniae	0.000778198871196123	0.000223594654078845	0.0133444229943129	0.894518307118901	0.599303229710821	0.0347389846867028	0.0110509963879574	0.34823606245959
Gibbsiella quercinecans	0.000782745363112403	0.000433195741245389	0.00309516338756318	0.448164011548592	0.410982502649392	0.0347389846867028	0.0193083021651011	0.123127109393062
Streptococcus sp. FDAARGOS_522	0.000870038248297345	0.000381864724056329	0.00492184897161975	0.737504520745696	0.621717461841913	0.038352226566837	0.0174215766415629	0.178389681615818
Streptococcus oralis	0.000956063477737246	0.000311851053985964	0.00968433017109269	0.90683152807116	0.6623793446454	0.0418614639513946	0.0146368077424779	0.295774483982863
Veillonella rodentium	0.00111052556481717	0.00211085716397519	0.000832155856917844	0.514780781753951	0.645173229361582	0.0483004585657813	0.0765068452098564	0.0402147023002371
Candidatus Pantoea carbekii	0.00121884719628529	0.00070821814298394	0.00342869018984125	0.657634566532398	0.614831487176988	0.0526606563481141	0.0296180459283797	0.13442167998506
Streptococcus australis	0.0012375127631532	0.000460827719256965	0.00796497107644721	0.866643989490397	0.679736042930181	0.0531153504395493	0.0201774499357882	0.25597769114651
Streptococcus sp. 1643	0.00125598634660018	0.000715844914600422	0.00344089830740421	0.941309467320174	0.873479316354209	0.0535559145439188	0.0297463198907844	0.13442167998506
Klebsiella grimontii	0.00127983819858812	0.000749577640521154	0.00382046680952962	0.812957385774767	0.764034534088387	0.0541041232251964	0.030374189607205	0.145758628452464
secondary endosymbiont of Ctenarytaina eucalypti	0.00128542904658269	0.000443660641636207	0.0100781703528324	0.679580784477858	0.511953093477377	0.0541041232251964	0.0195570407164501	0.302995315123864
