bugName	pval	p1M	p6M	s1M	s6M	Adjustedpval	Adjustedp1M	Adjustedp6M
Unclassified Firmicutes Phylum	0.00385683823501293	0.00094535525606829	0.207037197108254	-0.398415594149199	-0.187325189561398	0.0280336115099714	0.00769808728004675	0.58861567273166
Klebsiella	0.00387130825613891	0.000976231673927397	0.151892459694223	0.150695655418189	0.0796216259744528	0.0280336115099714	0.00769808728004675	0.500587237639906
Unclassified Verrucomicrobiales Order	0.00728794591044868	0.0760815940698264	0.00238325927852735	0.142909562894512	0.337788966895759	0.0510156213731408	0.229755842291364	0.0556093831656381
Turicibacter	0.0100983412504172	0.00477698015237862	0.0402471771650945	-0.517457356561826	-0.477069630178563	0.0684081181479875	0.0345653466764574	0.272847850786027
Haemophilus	0.0107158929808147	0.00282263552236367	0.311536265547891	0.442021503445614	0.184688686845666	0.0693040167331007	0.0211697664177275	0.660834502677345
Sporosarcina	0.0108906312009158	0.00768879516323087	0.0209615095744205	0.274696990005615	0.313768322329805	0.0693040167331007	0.0461327709793852	0.200087136846742
Akkermansia	0.0123104511354706	0.187911111903141	0.00337862491278286	0.354228985878597	1.11981163428358	0.0760351393661418	0.383119742715142	0.0645010210622182
Intestinibaculum	0.0129569884475526	0.207123131892618	0.0330897649358028	-0.115471466136703	0.270386756854506	0.0777419306853153	0.414246263785236	0.258860304480238
Anaerobutyricum	0.0145117270193488	0.00493790666806534	0.73690806748476	-0.683192734780418	-0.102062018436806	0.0831668822509654	0.0345653466764574	0.862324904755561
Unclassified Erysipelotrichaceae Family	0.0146532125870749	0.0136275640068554	0.0197726413399253	-0.468933768959811	-0.575565328451155	0.0831668822509654	0.0715447110359907	0.200087136846742
Butyrivibrio	0.0163986828496205	0.0121864340230391	0.594583438621663	0.399222520612832	-0.107189749235501	0.0906242999584293	0.0691662471577895	0.820622766231033
Aeromonas	0.0199643522559179	0.00694590047304633	0.114000221818766	0.271620116834402	0.195492346121541	0.107500358301096	0.0442011848284766	0.445514512199005
Sodalis	0.0205618932087499	0.00675795039870807	0.134302622738394	0.287462092383798	0.196626786126996	0.107949939345937	0.0442011848284766	0.471437884036802
Candidatus Saccharimonas	0.0222639478700081	0.00671892507507589	0.567058533841068	0.156967634258124	0.0413605469950204	0.110617639564609	0.0442011848284766	0.820622766231033
Romboutsia	0.0224213943678728	0.0246482897713876	0.0208843906390427	-0.469360302941206	-0.6425994846833	0.110617639564609	0.104012579272367	0.200087136846742
Unclassified Peptostreptococcaceae Family	0.0226502785775151	0.442328620165769	0.00645325802262444	0.15226012636633	0.755013027008204	0.110617639564609	0.649114556449996	0.0967988703393667
Enterococcus	0.0235374761082745	0.013430338372196	0.0455815470240476	0.335445992243221	0.354754754754779	0.112337954153128	0.0715447110359907	0.277436865704171
Leptotrichia	0.0255821047829111	0.00726563926397987	0.392936885588945	0.144567467157311	0.0557223570978677	0.119079135377349	0.0448760072186992	0.711351258393779
Bernardetia	0.0260840010826574	0.0121048656447414	0.944341248641474	-0.077169588969991	0.00272331613198384	0.119079135377349	0.0691662471577895	0.969973135633871
Ruthenibacterium	0.0316431422063834	0.016527139756373	0.0607765489921422	-0.345664116365916	-0.354525419397184	0.138706926470571	0.082635698781865	0.344947980766212
Candidatus Azobacteroides	0.0317044403361306	0.0232234729105404	0.59835005141159	0.158503272227241	-0.0470375715884865	0.138706926470571	0.103764453430074	0.820622766231033
Clostridium	0.0354861854639097	0.0335268453753258	0.0332820391474592	0.387327424380677	0.510313892169835	0.152083651988184	0.1303821764596	0.258860304480238
Unclassified Actinobacteria Phylum	0.0377517479572158	0.0694631619868245	0.24732575259071	-0.216411237548073	0.18163484655368	0.153716942002559	0.217720358466166	0.62299596261646
Niabella	0.0387745851368224	0.0355045614544051	0.48773297133163	0.0592646092540418	-0.0253037812937593	0.153716942002559	0.135562871007729	0.770104691576258
Escherichia	0.0393091650951578	0.0192384758400239	0.0825335220206933	0.761118489263712	0.717977290188728	0.153716942002559	0.0897795539201115	0.406705229662612
Desulfosporosinus	0.0395092793811961	0.0161313014573979	0.102656881092251	-0.0815370317415004	-0.0723209213993232	0.153716942002559	0.0826237391720381	0.445514512199005
Cryptobacterium	0.0395272136578008	0.125379096377929	0.0148364847859392	0.075202431533234	0.165651111494241	0.153716942002559	0.299200116356422	0.183274223826307
Hungatella	0.0407179374886404	0.0129805383373261	0.601790028569424	0.38855917056272	0.103378857427168	0.155285697376834	0.0715447110359907	0.820622766231033
Bacillus	0.0414095193004891	0.0303950819504909	0.0462394776173619	0.251517392538496	0.307058489041488	0.155285697376834	0.120433343577417	0.277436865704171
Pseudomonas	0.0479000067592465	0.0244992169907573	0.0864541603730355	0.21583598601823	0.209882183176575	0.176473709113014	0.104012579272367	0.406705229662612
Deinococcus	0.050777778714761	0.988341549402791	0.023131574111251	-0.00110957618905043	0.243311903855488	0.183850578105169	0.993070456337733	0.210516957658922
Paeniclostridium	0.0573300436759032	0.0192057478188123	0.674873299465224	0.398544790670027	0.0896278076122052	0.201683133143977	0.0897795539201115	0.855685786540624
Neisseria	0.0576237523268506	0.0187727172328128	0.274785334245197	0.087536786304935	0.0502317602474906	0.201683133143977	0.0897795539201115	0.641165779905459
Unclassified Clostridiales Family XIII. Incertae Sedis Family	0.0605464967396299	0.0210440176159531	0.203437810960549	0.384968705611835	0.275565348337044	0.208438759267578	0.096070515203264	0.58861567273166
Unclassified Lachnospiraceae Family	0.0619170433262575	0.445107124422854	0.0193488927257234	-0.0629318303516139	-0.261338527382646	0.208835536260057	0.649114556449996	0.200087136846742
Porphyromonas	0.0626506608780171	0.0292033518664662	0.904063473575843	0.22021122963129	-0.0152233707935863	0.208835536260057	0.117936613306883	0.944543927616552
Acinetobacter	0.077010052451036	0.0247648998267541	0.469203408377745	0.199584567050106	0.0803839579703665	0.252689234604962	0.104012579272367	0.770104691576258
Acidothermus	0.080208135069737	0.154190883508421	0.232437734853401	0.0782517715304239	-0.0874206912308335	0.259133974840689	0.333815314812045	0.619823090879535
Listeria	0.083174549268943	0.683510836271096	0.050628319605096	-0.0185571556406028	0.117936827001421	0.264092504598668	0.814423630440472	0.29533186436306
Adlercreutzia	0.0844948237068264	0.345130795820809	0.109708149361814	-0.184265603055313	0.425133397376049	0.264092504598668	0.578003574151702	0.445514512199005
Desulfovibrio	0.0855156681557592	0.136204850903528	0.0402775398779373	0.325772231499066	0.605362939970493	0.264092504598668	0.312687460160397	0.272847850786027
Ruminococcus	0.087698601199354	0.33898702895164	0.114560874565458	-0.148096000432559	0.331777047345709	0.266908786258904	0.574090936127778	0.445514512199005
Candidatus Izimaplasma	0.0976436958640281	0.0399654606075362	0.914381419727804	-0.437092959913518	-0.0292792084319783	0.292931087592084	0.147241170659344	0.950594545261578
Butyricimonas	0.104252618250669	0.0378643410559845	0.714772411232064	0.278256615132793	0.0631447613353968	0.308352814544231	0.141991278959942	0.857465186985323
Unclassified Pelagibacteraceae Family	0.106926761902965	0.550644017485522	0.0859767538806665	-0.0528605560368808	0.208461377319103	0.31186972221698	0.722720272949747	0.406705229662612
Finegoldia	0.117314284405075	0.102025830787983	0.0821252692164661	-0.160050782287945	-0.219069803486575	0.331539199555299	0.269607215225921	0.406705229662612
Citrobacter	0.118382629417963	0.0414798946793227	0.381687018602359	0.236282936332362	0.126263257906777	0.331539199555299	0.150185825563065	0.709329857579604
Flintibacter	0.118406856984035	0.0528664397496014	0.174046662706165	-0.233225052079246	-0.216933505600799	0.331539199555299	0.176221465832005	0.545519390571563
Mogibacterium	0.122683645675473	0.0495932910393768	0.237987357710789	0.308589567414387	0.238828087186906	0.338994284103281	0.170731001938838	0.619823090879535
Thermodesulfobium	0.124335278364472	0.0437586828996104	0.356468009424907	-0.253615468412189	-0.1519283270094	0.339096213721287	0.155751244218952	0.699610111955424
Paraprevotella	0.127296481335326	0.349554542463172	0.0454352510881457	-0.12903275015835	-0.380526341929499	0.342721295902801	0.578003574151702	0.277436865704171
Hungateiclostridium	0.131109304862083	0.0938418378789386	0.587121200121859	0.0631191606528093	-0.0256780650591432	0.347710174407989	0.261457629514942	0.820622766231033
Lactobacillus	0.132724617826671	0.0504350115495985	0.297814460799332	0.274419205309054	0.188019726741968	0.347710174407989	0.170828264926059	0.654756105556768
Stella	0.135258569516135	0.465897234049667	0.121410362978239	-0.0434686524177595	0.120467898461733	0.347710174407989	0.66556747721381	0.455288861168394
Desulfallas	0.136762732433976	0.0751194132965677	0.152559920042638	-0.0758898414670283	-0.0775111120882348	0.347710174407989	0.229755842291364	0.500587237639906
Collinsella	0.13782801921884	0.0491238199618612	0.585143435773597	-0.482507723844199	-0.174137770724913	0.347710174407989	0.170731001938838	0.820622766231033
Methanobrevibacter	0.139998027754315	0.244385590184162	0.261374679838437	-0.197554672523415	0.256385952142028	0.347710174407989	0.446269338597165	0.623735031432634
Unclassified Candidatus Saccharibacteria Phylum	0.140739832498472	0.0776793562032707	0.775301987127716	0.163366259494531	-0.0330253766980989	0.347710174407989	0.229755842291364	0.87165596025831
Unclassified Bacteroidia Class	0.143672103920405	0.0770168935388458	0.824989891686484	0.111001539630952	-0.0179534989811006	0.350827230503313	0.229755842291364	0.897527949091192
Unclassified Chloroflexi Phylum	0.146407329635476	0.107762884726133	0.112901772461239	-0.104479730208261	-0.13207934136591	0.353397002568391	0.275978119420584	0.445514512199005
Roseimicrobium	0.151061660389071	0.165042643653529	0.0795153446089693	0.0477728956550979	0.0814220582731735	0.360488053201193	0.34658955167241	0.406705229662612
Solitalea	0.154369523123618	0.913814385194271	0.074593924190745	-0.00320449287713958	0.0709992058411193	0.36157764129106	0.940691278876455	0.406705229662612
Desulfofarcimen	0.154961846267597	0.0555643351810406	0.531390250839802	-0.133262649893097	-0.0561636554021658	0.36157764129106	0.18232047481279	0.797085376259703
Bifidobacterium	0.164574162248041	0.0619702971009241	0.691824676174356	-0.487988031935444	-0.134104174097493	0.378277814192809	0.200211729095293	0.855685786540624
Arcanobacterium	0.165721709074945	0.666407155022091	0.10697465951777	-0.0156366957319823	0.0775971580846446	0.378277814192809	0.804284497440455	0.445514512199005
Desulfomonile	0.167978795330497	0.383626267307479	0.197179130448758	-0.0916303670002029	0.183599136514209	0.379306957197896	0.596751971367189	0.5832058787921
Absiella	0.172950334428658	0.07916097432543	0.22616558042191	-0.173747960317102	-0.158343419416468	0.386228859721148	0.230886175115838	0.619823090879535
Campylobacter	0.174722579397662	0.159506502437296	0.105703282160977	0.0715457391709364	0.106196730732472	0.386228859721148	0.339213329992187	0.445514512199005
Unclassified Actinomycetaceae Family	0.18144889525661	0.0669978412481866	0.526550641267171	0.162478214211762	0.0708045972235023	0.396919458373835	0.213174949426048	0.795873757067198
Heliorestis	0.183540563894735	0.123426012056914	0.691035925437145	-0.107386669559896	0.0366343539130024	0.397355859978292	0.297924856689102	0.855685786540624
Unclassified Gammaproteobacteria Class	0.191510493369193	0.0903945242624307	0.231334709590472	0.119814175768304	0.1121389673318	0.410379628648271	0.256525001285276	0.619823090879535
Glutamicibacter	0.199030736150475	0.293628410752814	0.0871511206419882	-0.040936205784795	-0.0869663025453707	0.415150074717503	0.509673070228685	0.406705229662612
Sinimarinibacterium	0.199909190678672	0.0946227611577885	0.25242698642393	0.0546280122689157	0.0473768656835652	0.415150074717503	0.261457629514942	0.62299596261646
Unclassified Alphaproteobacteria Class	0.200322307153039	0.13049816226341	0.689643679618763	-0.0903008035639207	0.0312288782617638	0.415150074717503	0.307917012082203	0.855685786540624
Anaerotignum	0.201644322005644	0.13847587521389	0.659724278153235	0.292860412798926	-0.114576729960249	0.415150074717503	0.312687460160397	0.855685786540624
Caproiciproducens	0.212982361075987	0.14557253155152	0.661496043466506	-0.0961749913743231	0.0380355747918643	0.434235881805411	0.321791911850728	0.855685786540624
Pectobacterium	0.222904244633215	0.103991354444284	0.985636594280326	0.0623467930113027	-0.000865620227353111	0.448788030304497	0.269607215225921	0.99035255884626
Pseudothermotoga	0.227283636218269	0.863565285557348	0.120219816126825	-0.00992487196873317	0.121169200464679	0.448788030304497	0.906743549835215	0.455288861168394
Dysgonomonas	0.227428215576839	0.173015988267993	0.574753394695931	0.0912100941042187	-0.0483312076086342	0.448788030304497	0.356209387610574	0.820622766231033
Ignavibacterium	0.229554011603269	0.10396710742084	0.305552849259825	-0.0731762193672748	-0.0589377358622214	0.448788030304497	0.269607215225921	0.654756105556768
Caloramator	0.230805272728027	0.0901475713273803	0.473254214133114	-0.233171373728943	-0.130206898746765	0.448788030304497	0.256525001285276	0.770104691576258
Unclassified Heliobacteriaceae Family	0.240071075530793	0.100148517227924	0.392576862047519	-0.0521040554643943	-0.0344436670367555	0.459463503802294	0.269607215225921	0.711351258393779
Unclassified Paenibacillaceae Family	0.240671359134535	0.775816740685801	0.0983054727826325	0.0124518479377768	0.0949611646445243	0.459463503802294	0.857481660757991	0.445514512199005
Megamonas	0.246890252560208	0.0974146608459044	0.510298125743132	-0.201202580987462	-0.105587595014422	0.467089667005799	0.265676347761557	0.795873757067198
Lachnoclostridium	0.255320997234851	0.856942781741299	0.135626836020969	0.0214772905330932	-0.232624079522992	0.472525699688533	0.906743549835215	0.471437884036802
Candidatus Blochmannia	0.257158535816806	0.119492924100758	0.984820472503518	0.0916315789041769	0.00140673750025132	0.472525699688533	0.29178504722278	0.99035255884626
Faecalibaculum	0.261365284165438	0.137557488348806	0.869369620299428	-0.116157231762949	0.0161965562962121	0.472525699688533	0.312687460160397	0.931233439297707
Pontibacter	0.262627452128652	0.171033693467221	0.719570244773023	0.152868765820917	-0.0530808086141406	0.472525699688533	0.355614610179369	0.857465186985323
Ferrimonas	0.264486214531729	0.140509722822252	0.260018512768232	0.0428641022338022	0.0417049625903627	0.472525699688533	0.313904699922053	0.623735031432634
Desulfococcus	0.267498389410665	0.250907346219511	0.465188992562308	0.0388245249330515	-0.0314763706617828	0.472525699688533	0.454228816431873	0.770104691576258
Corynebacterium	0.267887072398443	0.215769748590136	0.162127582930972	0.101875923784206	0.152828152800416	0.472525699688533	0.422242463426002	0.515860491144003
Lachnoanaerobaculum	0.270160670048497	0.112361078504931	0.751454559858418	0.278805143885381	0.0722705257236613	0.472525699688533	0.280902696262328	0.862324904755561
Exiguobacterium	0.271039560916745	0.230402237593159	0.521312895045804	-0.0466533532856891	0.0323568531270058	0.472525699688533	0.433921394763658	0.795873757067198
Unclassified Rhodothermaceae Family	0.272264807915774	0.109862258062714	0.571820128944266	-0.122967863082518	-0.0551011119121999	0.472525699688533	0.277964749315301	0.820622766231033
Unclassified Desulfovibrionaceae Family	0.274755460867716	0.293668769036528	0.136941480601166	0.0717184472587782	0.134548861596541	0.472939727723117	0.509673070228685	0.471437884036802
Geoalkalibacter	0.282683543888786	0.205126833704349	0.183888002641527	-0.139841429124684	-0.196005453041283	0.482630440785732	0.414198414210704	0.560550883945804
Phascolarctobacterium	0.287824888150092	0.960527201394571	0.134592031802816	0.0152849252513067	0.619064066744133	0.48427681200028	0.974447885472753	0.471437884036802
Unclassified Eggerthellaceae Family	0.288260007143024	0.118156243673378	0.621895880678983	-0.251899390935733	-0.104736790189004	0.48427681200028	0.29178504722278	0.842568612532815
Tolumonas	0.294840670207645	0.273618948024765	0.158325518119422	0.0735048461102518	0.126415311932934	0.487634290794084	0.486948975298311	0.511513212385825
Unclassified Cyanobacteria Phylum	0.294902642527851	0.454461429909954	0.291619271181796	-0.0730371728507903	0.136787401076877	0.487634290794084	0.657471694431502	0.654756105556768
Peptoniphilus	0.298548393820224	0.231424743873951	0.18418100472505	-0.159782588198056	-0.234707995206943	0.489805958611305	0.433921394763658	0.560550883945804
Gordonibacter	0.300978147743935	0.486910475355191	0.278417305813112	-0.136165743374423	0.281947862102026	0.489964426559894	0.68164098984385	0.642501474953336
Unclassified Bacteroidetes Phylum	0.314006179909452	0.53199511144568	0.27331637555813	0.0807851569878515	-0.190767400785546	0.502947459739224	0.721069950424516	0.641165779905459
Kosakonia	0.315964755014437	0.148244842764188	0.379937116150467	0.060328548398873	0.0464761561360879	0.502947459739224	0.324285593546661	0.709329857579604
Unclassified Mollicutes Class	0.316138403264655	0.13249835116406	0.600021733440019	-0.0754442683853166	-0.033288436717356	0.502947459739224	0.309162819382807	0.820622766231033
Lachnospira	0.347953572843364	0.7230744599612	0.151976381031851	0.0616725480198139	0.339942213233405	0.549400378173732	0.834316684570616	0.500587237639906
Allopseudarcicella	0.359143165078033	0.159914855567745	0.760468846986459	0.0449556782238697	0.0128693298702899	0.56003958521038	0.339213329992187	0.865429292466836
Lacrimispora	0.362168270119123	0.240268437079701	0.725314142663853	0.165253624811593	-0.0655026977590158	0.56003958521038	0.442599752515239	0.857465186985323
Bacteroides	0.362692302802913	0.217153266904801	0.283143046399814	0.264438047316837	0.303961597760873	0.56003958521038	0.422242463426002	0.646304779825663
Unclassified Eubacteriaceae Family	0.391047394826201	0.240238138067033	0.780339621564582	-0.057854554187325	0.0176864358602141	0.599415714697096	0.442599752515239	0.87165596025831
Dialister	0.40171467800935	0.370459427424467	0.526792629677812	0.170346317278159	-0.161432898251183	0.611304944796837	0.596751971367189	0.795873757067198
Unclassified Bacteroidales Order	0.419867335252677	0.538007851633498	0.36903216296976	0.0661137378910811	-0.127420274431035	0.634331945345771	0.721069950424516	0.709329857579604
Barnesiella	0.423796543273055	0.648524750950389	0.32342201781021	-0.0614726185034785	0.180485736567117	0.635185988609762	0.796433904675916	0.668165160180386
Roseburia	0.426482020923697	0.359745924389151	0.239771173620347	0.210093385651988	0.359916644125407	0.635185988609762	0.585632900168385	0.619823090879535
Unclassified Synechococcales Order	0.438767832759857	0.391563092813372	0.540312327059921	-0.124621372780751	0.118178915939409	0.648577685420294	0.600838016040909	0.80472048711052
Unclassified Betaproteobacteria Class	0.441650519119533	0.749464032021005	0.207416951343537	-0.0475798251204911	-0.255735121826228	0.648577685420294	0.850742955267087	0.58861567273166
Erysipelothrix	0.44834431875457	0.213168653923185	0.572479425483219	-0.0817961609067205	-0.0471224407230019	0.653835464850415	0.422242463426002	0.820622766231033
Helicobacter	0.454487191633468	0.655391956139426	0.213364942859707	-0.0232985835514347	-0.0843666546617246	0.654418285232364	0.797271390535926	0.59742184000718
Flammeovirga	0.454976522113929	0.615981236819954	0.353733011390233	0.0153304827339802	-0.03657339325255	0.654418285232364	0.774587184025092	0.699610111955424
Oscillibacter	0.461073038840774	0.940252760586172	0.238126817932643	0.0140532796508843	0.301378690232087	0.658675769772534	0.963185754746811	0.619823090879535
Odoribacter	0.466819211230163	0.221395880623021	0.711595602987249	0.204650209981636	0.0814213635139188	0.662378610529286	0.426542522301233	0.857465186985323
Sutterella	0.471728808052645	0.228560916189592	0.796120031312266	0.191668226393387	0.0543848114810639	0.664852682490305	0.433921394763658	0.879922139871452
Mycoplasma	0.490223045050302	0.547347668610322	0.433762761896711	0.0386792917078192	-0.0647161789656776	0.683391167118957	0.722720272949747	0.746640819658273
Unclassified Coriobacteriia Class	0.493072263723906	0.271960523375422	0.981444297451019	-0.194183406476649	0.0054653373617515	0.683391167118957	0.486948975298311	0.99035255884626
Petrocella	0.495962525149093	0.490132330792483	0.255131679928645	-0.0459972410161003	-0.103105820905998	0.683391167118957	0.68164098984385	0.62299596261646
Unclassified Oscillospiraceae Family	0.497899278900954	0.39197527713145	0.640194048253043	-0.144094471173441	0.104896439424886	0.683391167118957	0.600838016040909	0.855685786540624
Ezakiella	0.502361323271198	0.780169183261654	0.324537363516187	-0.0203830046659776	0.0930635762266755	0.684254027424956	0.857777636046845	0.668165160180386
Ralstonia	0.505044639289849	0.656799764584358	0.379556544783593	0.0199461082166883	-0.0508788726201836	0.684254027424956	0.797271390535926	0.709329857579604
Filifactor	0.547191525554241	0.381414822436486	0.367989434354432	-0.0816823027134972	-0.107972685765951	0.72375373208117	0.596751971367189	0.709329857579604
Unclassified Flavobacteriales Order	0.54720129110329	0.524880255263539	0.296646353821088	0.0338481537957952	0.0719208126968073	0.72375373208117	0.720423879773485	0.654756105556768
Olsenella	0.549911690498587	0.320193162011818	0.452336007323678	0.111237895142431	0.111828692323565	0.72375373208117	0.546671252215299	0.766608683947571
Unclassified Planctomycetes Phylum	0.550009541787455	0.347671421045518	0.829144867255673	-0.0317931905985341	0.00940778780804845	0.72375373208117	0.578003574151702	0.897527949091192
Prevotella	0.551431414918987	0.425381899114051	0.683060271916519	0.12881776961565	-0.0885452911427694	0.72375373208117	0.631872140939001	0.855685786540624
Unclassified Bacillaceae Family	0.560784596897334	0.380738082370799	0.776682032403599	0.0601533501394707	-0.0257706534181788	0.731458169866087	0.596751971367189	0.87165596025831
Unclassified Cytophagales Order	0.576715838738927	0.684330401617426	0.299354133771959	0.0374630140197543	0.125199639415197	0.747594605772683	0.814423630440472	0.654756105556768
Petrotoga	0.58347209933007	0.784518541088613	0.304378059117111	0.0167623552605022	0.0827166583278182	0.751712520609292	0.858067154315671	0.654756105556768
Flavonifractor	0.590874960383059	0.309145072540774	0.726803825158988	0.185746634460553	0.0840392646008432	0.752830974617751	0.53213496093084	0.857465186985323
Geobacillus	0.591510051485376	0.89753853612629	0.322418785778136	0.014039731424168	0.14621587686011	0.752830974617751	0.933084616764955	0.668165160180386
Unclassified Lactobacillaceae Family	0.614331055577862	0.686442774228398	0.329849005704984	0.0336829445084046	0.105633497987238	0.77716579320091	0.814423630440472	0.672507681534434
Coriobacterium	0.620912981385451	0.862851424657041	0.339296957374686	-0.00817416365178054	-0.060376654740812	0.777888199552703	0.906743549835215	0.685118856237346
Eubacterium	0.627842341921994	0.396882431254045	0.472730782501301	0.119397489033839	0.135873414752765	0.777888199552703	0.602538735262026	0.770104691576258
Paenibacillus	0.62960313742294	0.829111676388888	0.424847493092431	-0.0335632379162623	0.16761321187523	0.777888199552703	0.892889497649571	0.737338624375293
Unclassified Actinobacteria Class	0.629719018685522	0.398823258102008	0.882454544858304	0.0526493212510765	-0.0120310384668227	0.777888199552703	0.602538735262026	0.931233439297707
Weissella	0.641160395659622	0.352815506506611	0.682445781233509	0.0394693181727914	0.0228882774043555	0.783381769067172	0.578837940362409	0.855685786540624
Xanthomonas	0.647880132802625	0.740344075094298	0.477531530250741	0.0161737730090738	-0.0455808800943292	0.783381769067172	0.844957911792406	0.770104691576258
Fastidiosipila	0.649095378419279	0.597228831329047	0.374919417450306	-0.0517035934872037	-0.113680817216994	0.783381769067172	0.755697078213378	0.709329857579604
Cellulosilyticum	0.653871995425922	0.755770981894199	0.473745712674302	-0.0128307131143913	0.0383801308572394	0.783381769067172	0.851246960460225	0.770104691576258
Unclassified Prevotellaceae Family	0.654049171676026	0.543779837603904	0.655334492677641	0.0788875828027257	-0.0768233741719102	0.783381769067172	0.722720272949747	0.855685786540624
Emcibacter	0.656874064977853	0.597360547540099	0.599455646749754	0.0135199910322094	-0.0178589640506707	0.783381769067172	0.755697078213378	0.820622766231033
Eggerthella	0.661770307821496	0.99745211278995	0.39762993574986	0.000621451531425514	-0.221769109895367	0.783381769067172	0.99745211278995	0.713694756474107
Lactococcus	0.66859790334541	0.379585475079583	0.880642297711463	0.18044274845629	0.0393151429346743	0.783381769067172	0.596751971367189	0.931233439297707
