Acetanaerobacterium	Acetitomaculum	Acidaminococcus	Actinomyces	Adlercreutzia	Aeromonas	Akkermansia	Alistipes	Allisonella	Allobaculum	Alloprevotella	Alloscardovia	Anaerococcus	Anaerofilum	Anaerofustis	Anaeroplasma	Anaerostipes	Anaerotruncus	Atopobium	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Butyrivibrio	Campylobacter	Candidatus_Soleaferrea	Candidatus_Stoquefichus	Caproiciproducens	Catabacter	Catenibacterium	Christensenella	Christensenellaceae_R-7_group	Citrobacter	Clostridium_sensu_stricto_1	Clostridium_sensu_stricto_13	Collinsella	Coprobacillus	Coprobacter	Coprococcus_1	Coprococcus_2	Coprococcus_3	Coriobacteriaceae_UCG-003	Corynebacterium	Defluviitaleaceae_UCG-011	Desulfovibrio	Dialister	Dielma	Dorea	Eggerthella	Eisenbergiella	Enorma	Enterococcus	Enterorhabdus	Epulopiscium	Erysipelatoclostridium	Erysipelotrichaceae_UCG-003	Escherichia/Shigella	Eubacterium	Faecalibacterium	Faecalicoccus	Faecalitalea	Family_XIII_AD3011_group	Family_XIII_UCG-001	Finegoldia	Flavonifractor	Fusicatenibacter	Fusobacterium	Gardnerella	Gelria	Gemella	Gordonibacter	Granulicatella	Haemophilus	Hafnia-Obesumbacterium	Holdemanella	Holdemania	Howardella	Hungatella	Hydrogenoanaerobacterium	Intestinibacter	Intestinimonas	Klebsiella	Kluyvera	Kosakonia	Lachnoclostridium	Lachnoclostridium_12	Lachnoclostridium_5	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_NK4B4_group	Lachnospiraceae_UCG-001	Lachnospiraceae_UCG-003	Lachnospiraceae_UCG-004	Lachnospiraceae_UCG-008	Lachnospiraceae_UCG-010	Lactobacillus	Lactococcus	Lactonifactor	Lawsonella	Leuconostoc	Marvinbryantia	Megamonas	Megasphaera	Mitsuokella	Moryella	Odoribacter	Olsenella	Oscillibacter	Oscillospira	Oxalobacter	Paeniclostridium	Parabacteroides	Paraprevotella	Parasutterella	Parvibacter	Parvimonas	Pediococcus	Peptococcus	Peptoniphilus	Peptostreptococcus	Phascolarctobacterium	Porphyromonas	Prevotella	Prevotella_6	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Pseudobutyrivibrio	Pseudocitrobacter	Pseudomonas	Ralstonia	Raoultella	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Rothia	Ruminiclostridium	Ruminiclostridium_1	Ruminiclostridium_5	Ruminiclostridium_6	Ruminiclostridium_9	Ruminococcaceae_NK4A214_group	Ruminococcaceae_UCG-002	Ruminococcaceae_UCG-003	Ruminococcaceae_UCG-004	Ruminococcaceae_UCG-005	Ruminococcaceae_UCG-008	Ruminococcaceae_UCG-009	Ruminococcaceae_UCG-010	Ruminococcaceae_UCG-011	Ruminococcaceae_UCG-013	Ruminococcaceae_UCG-014	Ruminococcus_1	Ruminococcus_2	Salmonella	Sarcina	Scardovia	Sellimonas	Senegalimassilia	Slackia	Solobacterium	Staphylococcus	Streptococcus	Subdoligranulum	Succiniclasticum	Succinivibrio	Sutterella	Terrisporobacter	Turicibacter	Tyzzerella	Tyzzerella_3	Tyzzerella_4	Varibaculum	Veillonella	others	Alias	Assay.Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center.Name	Consent	DATASTORE.filetype	DATASTORE.provider	DATASTORE.region	ENA_CHECKLIST	ENA.FIRST.PUBLIC..run.	ENA.LAST.UPDATE..run.	Experiment	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Library.Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	sample_description	Sample.Name	sample_name	SRA_accession	SRA.Study	title	time	ID	prepost
ERR1624556	0	0	0	1.63189757476706	0.752003574575988	0	0.978816184965569	2.3030337578671	0	0	0	0.752003574575988	0	0	0	0	2.01404632536528	1.76598727086024	0.90168300496181	2.63454880984339	1.34088756501987	1.79391125756523	1.17459031595587	2.74735738142189	1.65484484424888	1.50509715828968	0	0	0	0	0	0.687931280995636	0	0	2.67335820139744	0	1.9434406129379	0	2.54177439937018	0	0.978816184965569	1.58201026631992	0	1.90330749341283	0	0	0	1.73614371587051	0	0.612742631880618	2.40151853796013	0	0	0	1.38465946747723	1.10118118176461	0	0	1.98716526745806	1.96219698941375	0	2.30637077281275	0	0	1.57310874198233	0.521753524548025	0	0	2.3580233986034	0	0	0	1.04429413432822	0	0.90168300496181	0	1.64732967419907	2.53886480579054	0	0	0	0	2.09954023552	0	0	0	1.30904576958762	1.83516107896572	0	0	1.21743272488505	1.74832831446653	2.1523870979105	1.99404311831499	0	1.17459031595587	0	0.978816184965569	0.857285545610544	0	0.807827094671116	1.84005235841559	1.96947845292521	0	0	1.55473890565868	0	0	0	0	0.807827094671116	0	0	0	1.04429413432822	0	1.80459679826883	0	0.752003574575988	0	0	0	0	0	0	1.90330749341283	0	0	0	1.23736668846164	0.941959760674983	0	0	0	0	0	2.81419315535382	3.10177848142572	0	2.56437495164595	0.752003574575988	0	0	1.42442080101323	0	1.12705434354796	2.33994341774401	2.43614809148354	1.27468335739748	1.99404311831499	2.06327930622527	0	0	0.857285545610544	0	1.97307390966925	2.33994341774401	3.21214643555852	2.19522263324506	0	0	0.521753524548025	0	1.29220432935027	0	0	0	3.64825669935212	2.78758312178479	0	0	0	0	0	0	0	0	0	1.38465946747723	3.24379554732402	0355f060-1cde-11e6-9a08-68b599768938	WGS	500	13225000	PRJEB14082	SAMEA4008113	8204220	THE WELLCOME TRUST SANGER INSTITUTE	public	sra,cram,contigs	s3,ena,gs,ncbi	gs.US,s3.us-east-1,ncbi.public,ena	ERC000011	9/12/16	11/16/18	ERX1694921	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:24Z	public	Illumina MiSeq	16634291	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008113	ERS1179223	ERS1179223	ERP015690	P3_Post	Post	P3	1
ERR1624559	0	0	0	1.70853605204392	0	0	0	2.16533128720028	0.699758320296004	0	2.3374403705801	0	0	0.477778284015905	0	0	0	1.23137620350219	0.60279907943984	3.28338016271454	1.25620300351006	0.903952134263094	1.27968697706614	2.95811228309299	1.23137620350219	0.955118327798215	0	0	0	0	0	0	1.53243514485425	0	2.01381284223889	0	2.87255678446025	0	2.27973359325601	0	1.38115540905469	0	0	2.10478114399313	0	0	0	1.77912002072803	0	0	2.31273423233184	0	0	0	2.43395083123089	1.08008440529101	0	0	1.56916029874212	3.46711070555998	0	2.40922129290091	0	0	1.63443074154727	0.778972381809284	0	0	1.86429455127655	0	0	0	1.46334923521271	0	1.59202454568463	1.32315760401411	0	3.02874145313201	0.699758320296004	0.845942609540224	0	0	1.79336098892414	0	0	0	0	1.30196596169689	0	0	0	1.62421103145557	1.34336312031623	2.02216509858728	0	1.14704291191666	0	0	0	0	0	0.778972381809284	2.24895287826435	0	0	1.74132996878732	0	0	0	0	0	0	0	0	0.778972381809284	1.04228838796745	2.19131052095284	1.78629887423272	0	0	0	0	0	0	0	2.45276812985515	0	0	0	2.79616818423929	2.75456649491365	0	0	0	0	0	1.23137620350219	2.24152876432817	0	2.57035642873853	1.08008440529101	0	0	2.18849950239281	1.25620300351006	0.955118327798215	1.65417581690656	2.35700669369835	0.477778284015905	1.56916029874212	1.63443074154727	0	0	0	0	1.72524247369913	0.778972381809284	2.01800904869924	0	2.75913807616147	0	0	0	1.69116116837976	1.36267022048034	0	0	3.06954122628811	2.68222435882711	0	0	1.11485282074068	0	0	1.14704291191666	0	0	0	1.69116116837976	3.18453906033024	036bc250-1cde-11e6-9a08-68b599768938	WGS	500	10149000	PRJEB14082	SAMEA4008116	6407488	THE WELLCOME TRUST SANGER INSTITUTE	public	contigs,sra,cram	ena,s3,gs,ncbi	ncbi.public,ena,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694924	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:25Z	public	Illumina MiSeq	16634294	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008116	ERS1179226	ERS1179226	ERP015690	P16_Post	Post	P16	1
ERR1624560	0	0	2.67077188049633	1.91860472421764	0	0	1.88773776287185	2.22590876989418	2.14899996597377	0	0	1.05071599032245	0.644724011193305	0	0	0	0	1.77099395904096	0.515246598020814	2.83261552438758	0.952474306680991	2.732585193051	1.41543959257029	2.75486711985148	1.95843492923635	0	0	0	0	0	0	0	1.95843492923635	0	0	0	2.18915461150962	0	3.15008150142111	0	0	1.71761632584268	0	0	0	0	0	2.50606496173602	0	0	2.75918953431632	0	0	0	2.66439881282309	0	0	1.95296370728801	0	3.3900293040401	0	1.59856646142968	0	0	1.76254093270724	0	0	0	2.33676040396906	0.744334635734711	0	0	1.19836095208944	0	1.37571228135663	0	0	2.08081211667133	0	0	0	0	2.275793667617	1.05071599032245	0	0	0	2.0096605307787	0	0	0	1.63440092383317	0	1.57292105031214	0	0	0	0	0	0	0.952474306680991	0	0	0	0	1.88773776287185	0	3.11095177855503	0	0	0	0	0	0	0	0	2.36109339544049	0	1.30834587441241	0	0	0	0	0	0	2.10861543456338	0	0	0	0	1.19836095208944	0	0	0	0	0	0	0	1.84754562507614	2.45024197887182	1.19836095208944	0	0	1.86136044328952	1.22857648215824	0	0	1.00436715019833	0	1.83327688153166	0	0	0	0	0	1.35439713965793	0	1.22857648215824	1.95843492923635	0	0	0	0	1.37571228135663	2.17287223973797	0	0.515246598020814	3.58593010500301	2.31098271991382	0	0	1.94742267878188	0.644724011193305	1.66750266683646	1.76254093270724	0	0	0	1.43401867546609	2.85594829557851	03731550-1cde-11e6-9a08-68b599768938	WGS	500	8820000	PRJEB14082	SAMEA4008117	5515838	THE WELLCOME TRUST SANGER INSTITUTE	public	sra,contigs,cram	gs,ncbi,s3,ena	ena,ncbi.public,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694925	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:25Z	public	Illumina MiSeq	16634295	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008117	ERS1179227	ERS1179227	ERP015690	P17_Post	Post	P17	1
ERR1624562	0	0	0	1.10967500266383	1.41052623680472	0	0	2.04073892840213	1.07494268283943	0	2.4710607958292	0	0	0	0	0	1.80835895323352	0	0	2.27186046390064	0	2.35522984417169	1.14183415317929	2.86284785178571	1.27437235785618	0	0	0	0	0	0	0	2.73098150234137	0	2.21288618288372	1.82151826385345	2.54069441973835	0	2.91965887623947	0	0	1.22609645783127	0	1.22609645783127	0	0	0	1.03718932146662	0.474042771858669	0	2.57971738902078	0	0	0	2.20759018889026	0.995838871962783	0	0	0.774299725036389	3.06021027916581	0	2.03680901562712	0	0	1.52698973364577	0	0	0	2.25307832212364	0	0	0	1.51402890013958	0	1.31781475250969	0	0	3.04614450252078	0	0	0	0	2.20759018889026	0	0	0	0	1.84053852678926	0	0	0	1.58655789233104	1.55180572056147	1.29663652068121	0	0	0	0	0	0	0.695273197606216	0	0	0	0	1.75133049242757	0	0	0	0	0	1.22609645783127	0	0	1.07494268283943	0	1.73582129261712	1.56370145339071	0	0	0	0	0	0	0	2.22071101710868	0	0	0	2.18009587999593	2.02884086882016	0	0	0	0	0	1.68566503501089	1.1997846060642	0	2.23843867683567	1.2509048525872	0	0	1.64868990342376	0	0	1.78078012252681	1.91450817464179	0.598595159225393	1.86466861578874	0.841135967612799	0	0	0	0	1.66757085081057	0	1.75888222384345	2.1627230245131	0	0	0	0	0	1.17177524686728	2.53821280615932	0	3.80554005827196	2.7435703853962	0	0	1.67671216924751	1.14183415317929	1.99105622223119	0.598595159225393	0	0	0	1.4579323899612	2.97264516670112	03831ae0-1cde-11e6-9a08-68b599768938	WGS	500	10102500	PRJEB14082	SAMEA4008119	6134509	THE WELLCOME TRUST SANGER INSTITUTE	public	contigs,cram,sra	ena,gs,ncbi,s3	ncbi.public,s3.us-east-1,gs.US,ena	ERC000011	9/12/16	11/16/18	ERX1694927	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:26Z	public	Illumina MiSeq	16634297	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008119	ERS1179229	ERS1179229	ERP015690	P19_Post	Post	P19	1
ERR1624564	0	0	0	1.21226492323273	1.6156428375271	0	1.98244797671218	2.95182869071329	0	1.19026126093281	0	0	0.916387780561145	0	0.765854407277369	0	0.701315755623303	0.625483626079007	0	3.26457206925848	0	3.02502573672076	1.75261456364632	2.83402747064615	1.4405741822996	0	0	0	0	0	0	0	0	0	2.81248540167513	0	0	0	3.00956449773924	0.765854407277369	0	0	1.81579864057079	2.19212081418534	0	0	0	0	2.41955953284756	0	2.44288354649517	0.956848119372098	1.29058138498047	0	0	0	0	1.55185097311792	1.7882121724935	2.90482058619291	1.46522749917801	2.20321498401685	0	0	1.62403662602094	0	0	0.701315755623303	1.87094700359876	1.74006936785559	0	0	0	0.533549354302056	1.41443671402194	0	0	3.18892350559596	0	0	1.02796048769936	0	1.60708361618254	0	0	0	0	2.02076990639135	0	0	1.19026126093281	1.21226492323273	0	1.42770204983246	0	0.822031447183229	0	0	0	0	0	0	0	0	0	1.41443671402194	0	0	0	0	0	0	0	0	0	0	2.34730927396334	0	0	0	0	0	0	0	1.05957881928871	0	0	0	0	0	0	0	0	0	0	0	0	0	0.993858193073263	1.83667176687898	0.916387780561145	0	0	1.75875383314946	0	1.42770204983246	2.29561433296394	2.13452731022507	1.27228612241165	1.84173697947692	2.10258764098651	0	0	0.533549354302056	0	1.81579864057079	0	1.98967184124413	2.74753083201758	0	0	0	0	0	1.57105300320871	0	0	3.29113320754897	2.84566003896629	0	0	1.34125272659067	0	0	2.0435059570297	0	0	0	1.21226492323273	3.34142521055801	03940ad0-1cde-11e6-9a08-68b599768938	WGS	500	12322500	PRJEB14082	SAMEA4008121	7643566	THE WELLCOME TRUST SANGER INSTITUTE	public	contigs,cram,sra	ena,gs,ncbi,s3	gs.US,s3.us-east-1,ncbi.public,ena	ERC000011	9/12/16	11/16/18	ERX1694929	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:27Z	public	Illumina MiSeq	16634299	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008121	ERS1179231	ERS1179231	ERP015690	P24_Post	Post	P24	1
ERR1624565	0.421259302776199	0	0	1.26002395127529	1.49556181370832	0	1.74076438722533	2.35920714647608	0	0	0	0.707124139910756	0	0	0.771860593743188	0	2.81538214541413	1.42139893400562	0	3.42863215655859	0	2.6018754767531	1.51771259190589	2.91378893840039	1.26002395127529	0	0	0	0.922755377459487	1.19703654827518	0	0	0	0	2.62271639752569	0	1.36383245415749	0	2.73622495470989	1.1493191235392	0	1.82292767114493	1.82292767114493	0	0	0	0	1.78959847202442	2.08998981233178	1.21906311901934	2.66547730126493	1.37895509209785	0	0	3.16689279078366	0	0	1.19703654827518	2.77790117990875	3.33043510876268	0	2.16664802649055	0	1.98961197755633	1.26002395127529	0.828187374952226	0.631018585844659	1.1493191235392	1.89652914550983	0	0	0	0	0.963293281349982	0.707124139910756	0	0	0	0.707124139910756	0	0	0	1.51771259190589	0.421259302776199	0	0	0	1.21906311901934	0	0	0.631018585844659	0	1.1233384920287	0	0	0	0	0	0	0	0.707124139910756	0.538681650907177	0	0	0	1.19703654827518	0	0	0	0	1.21906311901934	0	0	0	0.771860593743188	0	2.32187380015799	0	0	0	0	0	0	0	0	0	0	0	0	1.63934257011378	0	0	0	0	0	0	0	0	1.24002626298343	2.40070995666681	0	0	0	1.80658271731792	1.44755255915672	0.538681650907177	1.06619127282535	2.39214430620072	1.09570417919967	2.08998981233178	1.33190938968637	0	0	1.09570417919967	0.421259302776199	1.81754741504761	2.17859826100769	1.26002395127529	2.8488775894911	0	0	0	0	0	0	0.631018585844659	0	2.84533735004767	2.44756570391337	0	0	1.33190938968637	0	1.74076438722533	0.538681650907177	0	2.45009640932195	0	0	3.33109936551913	039c9650-1cde-11e6-9a08-68b599768938	WGS	500	12360500	PRJEB14082	SAMEA4008122	7740507	THE WELLCOME TRUST SANGER INSTITUTE	public	sra,contigs,cram	ena,s3,gs,ncbi	ena,ncbi.public,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694930	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:28Z	public	Illumina MiSeq	16634300	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008122	ERS1179232	ERS1179232	ERP015690	P25_Post	Post	P25	1
ERR1624567	0	0	0	1.00405225462576	1.63405952835366	0	0.644453728238912	2.01411971018964	0	0	0	0	0	0	0	0	1.54532613688807	1.43368203699294	0	2.59832843472145	1.45149829103502	2.60450838447932	0.82500977108052	2.93006477564856	1.64537589515255	1.35406309098223	0	0	0	0	0	0	0	0.744048115771222	1.81817916701095	0	3.20790426046809	0	2.74574216849334	0	0	1.37537749220444	2.07218349679987	1.91825943208256	0	0	0	0	0	0	2.55654715597515	0.515003830236111	0.82500977108052	0	0	1.54532613688807	0	0	1.98954335128011	2.25397906574828	0	2.42464527834814	0	0	1.55916727894149	1.09227064997918	0	0	2.44637542248694	1.16555931763549	0	0	0	0	0	0.644453728238912	0	3.3183125180051	0	0	0	0	1.73580435649296	0	0	0	0	0	0	0	0	1.45149829103502	0	1.82561848084426	0	1.00405225462576	1.13045911680895	0	0	0	1.30801355518048	0	0	0	0	1.54532613688807	0	0	1.05039759110737	0	0.82500977108052	0	0	0	0	0	1.77894189645875	0	0	0	0	0	0	0	0	1.72663776470303	0.644453728238912	0	0.893223827697095	3.15494642331195	0	0	0	0	0	0	1.90617473088059	0	0	2.78552970641638	0.893223827697095	0	0	2.03282612309775	1.05039759110737	0	0	2.11589609253256	1.00405225462576	1.94707711589315	1.55916727894149	1.25649569979364	0	0	0	2.49002952561443	2.2342835884161	2.52969364777461	2.69000876209668	1.5162457669987	0	0	0	0	1.96882908175099	0	0.644453728238912	3.39587460113596	2.89126701259332	0	0	0.82500977108052	1.48507753560892	0	0	0	0	0	1.00405225462576	3.19106516114648	03abffa0-1cde-11e6-9a08-68b599768938	WGS	500	8877500	PRJEB14082	SAMEA4008124	5496869	THE WELLCOME TRUST SANGER INSTITUTE	public	cram,contigs,sra	s3,ena,gs,ncbi	ncbi.public,ena,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694932	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:28Z	public	Illumina MiSeq	16634302	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008124	ERS1179234	ERS1179234	ERP015690	P28_Post	Post	P28	1
ERR1624570	0	0	0	1.17119427696655	0	0	0.968440382440917	2.48668983640481	0	0	0	0	0	0	0	0	2.71342893982054	0	0.711768795743371	2.8657470324906	1.86287902208638	3.30365944381353	0	2.97639404489313	1.53397980587451	0	0	0	0	0	0	0	0	0	1.95859633432677	0	1.95193759150484	0	2.77000623141697	0	0.815094422365257	1.38941567300921	1.87103916893729	2.14829818300845	0	0	0	0	0	0	2.57819039228578	0	0	0	0	0	0	0.711768795743371	2.29840533326467	2.23682559455251	0	2.93377696467441	0	0	1.20991683629449	1.12867813576159	0	0	2.38073639508178	0	0	0	0	0	0.815094422365257	0	0	0.968440382440917	0	0	0	0	1.36419258273821	0	0	0	0	1.24546768304672	0	1.30887460261212	0	1.9096871667888	1.75071860175169	1.08154357378179	0	1.24546768304672	0	0	0	0	2.52777561064317	0.575922156779916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09859641103436	0	0	0	0	0	1.65573187408099	0	0	2.14829818300845	0	0	0	0	2.92601170427353	0	0	0	0	0	0	0	0	2.39548273635421	0	0	0	2.1609211016735	0.968440382440917	0.968440382440917	1.59910850628037	1.91702055101375	0.968440382440917	1.55120027457721	1.45733116554365	0	0	0	0	1.9451751628873	0	2.31325719967059	0	0	0	0	0	1.55120027457721	0	0	0	3.61432567426187	2.8657470324906	0	0	1.02866354893118	0	0	0.898500689299893	0	0	0	1.17119427696655	3.27941013606711	03c37f40-1cde-11e6-9a08-68b599768938	WGS	500	7211500	PRJEB14082	SAMEA4008127	4497951	THE WELLCOME TRUST SANGER INSTITUTE	public	contigs,sra,cram	s3,ena,gs,ncbi	ncbi.public,ena,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694935	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:30Z	public	Illumina MiSeq	16634305	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008127	ERS1179237	ERS1179237	ERP015690	P35_Post	Post	P35	1
ERR1624536	0	0	2.20579783867676	0	1.37224884004317	0	0	1.54732957173084	0	0	0	0	0	0	0	0	2.68035574842506	0.544949395356097	0	3.18573474037238	0	3.05629193611916	1.042514094526	3.10280766267825	1.95223314326793	0	0	0	0	0	0	0	1.15749465509311	0	2.10445708677931	0	0	0	2.87445543558346	0	0	1.5674409749934	2.46262760481954	1.62272641967982	0.63777117079793	0	0	0	3.32794407850495	0	2.71945583837438	0	0	0	0	0	0	0	2.89986561581149	1.30580643371693	0	3.19020792480798	0	0.779179319488706	1.30580643371693	0.544949395356097	0	1.15749465509311	2.29163272513549	0	0	0	0	0	0	0	0	1.20527638945087	0	0.779179319488706	0	0	0.971138186194209	0	0	0	0	2.30442332101671	1.042514094526	1.07423639469353	1.58666212885189	1.26833853929464	1.37224884004317	0	0	0	0	0	0	0	0.544949395356097	0	0	0	0.544949395356097	1.10379848736748	0	0	0	0	1.5153005072351	0	0	0	0	0	2.8816642342256	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95475010187658	0	0	0	0	0	0	0	0	2.72221679383263	0	0	0	1.57715788029586	0.426740012166884	0	1.30580643371693	0.885679293901102	0.835685719919837	1.52624143127281	1.07423639469353	0	0	0	0	2.23422229895969	0	2.43553157097202	2.11572371256522	0	0	0	0	0	0.426740012166884	0	0	2.48576644914492	2.58687888860814	0	0	1.07423639469353	0	1.00829081387497	0	0	0	0	0	3.24616920709485	029ab6b0-1cde-11e6-9a08-68b599768938	WGS	500	12263500	PRJEB14082	SAMEA4002728	7685807	THE WELLCOME TRUST SANGER INSTITUTE	public	cram,contigs,sra	s3,ncbi,ena,gs	ncbi.public,gs.US,s3.us-east-1,ena	ERC000011	9/12/16	11/16/18	ERX1694901	SC	2016-09-12T16:42:14Z	2016-05-23T13:49:47Z	public	Illumina MiSeq	16634271	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4002728	ERS1173838	ERS1173838	ERP015690	P2_Pre	Pre	P2	0
ERR1624537	0	0	0	0	0	0	0	2.31771018910545	1.12662116139861	0	0	0	0	0	0	0	2.02133288714511	0	0	3.39799391461304	1.92417625955509	3.21929262301605	1.03774786406591	2.52716033436951	1.62191108599211	0.774811335447266	0	0	0	0	0	0	0	0	2.23531171242414	0	1.3672283082423	0	2.63672804249404	0	0.925881743004596	1.53705976103893	0	1.52115408479636	0	0	0	1.83173840208332	2.76389350109196	1.23301164362464	2.39567878397814	0	1.48748066925808	0	0	1.08445391744537	0	0	2.05577681760044	2.06048173424243	0	3.05327818474507	0	0	1.12662116139861	0	0	0	2.65496268808007	0	0	0	0.67353012151258	0	0	1.46961140542257	0	2.6781424625066	0	0	0	0	2.52072163179723	0	0	0	0	1.38972699241602	0	0	0	0	1.29176008966486	2.17138274760687	0	0	0	0	0	0	0	0	1.71415241763068	0	0	0	0.856882462773275	0	0	0	1.3672283082423	0	0	0	0.541206835576739	0	2.27419202898455	0	0	0	1.23301164362464	0	0	0.925881743004596	0	1.29176008966486	0	0	0	2.41056007794491	2.93973536141116	0	0	2.01618150711615	0	0	0	0	1.83959098845139	2.70335414809999	0	0	0	1.5524034275868	0	1.03774786406591	1.3672283082423	2.18913943689449	1.62191108599211	1.69286308264941	1.86965410967663	0	0	0	0	1.41111731253158	1.646872085314	2.71491339203963	2.36661177469655	0	0	0	0	1.26337849714886	0	0	0	3.2030870504254	2.66554694270728	0	0	1.85488262917764	0	1.90452377254145	0	0.67353012151258	1.38972699241602	0.985406717181159	0	3.28680448702811	02aedaf0-1cde-11e6-9a08-68b599768938	WGS	500	8142500	PRJEB14082	SAMEA4008094	5106033	THE WELLCOME TRUST SANGER INSTITUTE	public	sra,cram,contigs	s3,ena,gs,ncbi	gs.US,s3.us-east-1,ncbi.public,ena	ERC000011	9/12/16	11/16/18	ERX1694902	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:15Z	public	Illumina MiSeq	16634272	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008094	ERS1179204	ERS1179204	ERP015690	P3_Pre	Pre	P3	0
ERR1624538	0.502529525800575	0	0	0.87750091098085	0.987800272599886	0	0	2.80019226051037	0	0	2.54800976745619	0	0	0.630542270575374	0	0.729286298399139	1.91215691957616	1.03396125096505	0	3.45900162074165	2.89183156538088	1.55499764482766	1.64948088299087	2.55598071762804	1.18112510865436	0	2.27791819514562	0	0	0	0	0	0	0	2.3068952439895	0	2.59977010437429	0	2.42124246672655	0	0	1.26590219043677	0	1.39773582820962	0	0	0	0	2.8347859976635	0	2.45073663122162	0.502529525800575	0	0	0	0	0	1.03396125096505	2.12006365000501	0.987800272599886	0	2.98201763628289	0	2.5371490264971	0	0	0	0.87750091098085	1.85657406675175	0	0	0.729286298399139	0	0	0	0	0	1.07568378390998	0	0.87750091098085	0	0	2.24954258352146	0	0	0	0	0	0	0	0	1.4340736396649	1.18112510865436	2.38180523525626	0	1.45116253838032	0	0	0	0	3.21508845235906	0	0	0	0	1.33680231709423	0	0	0	0	1.4834464173205	0	0.630542270575374	0	0	0	2.81783348368188	0	0	0	0	0	0	0	0	0	0	0	0	2.55466234406846	0	0	0	0	0	0	0	0	1.54159950879018	2.40477727426604	0	0	0	1.97165555985403	1.35807766951887	0	0.729286298399139	2.42124246672655	1.4834464173205	1.41628467531448	1.98656123741356	0	0	0.809685932297109	0	1.71806653929702	2.30922494167689	2.4265950070933	2.28040817825208	0	0	0	0	0	0	0.809685932297109	0	1.60480363350406	3.03710532532991	0	0	1.77728359043904	2.29505552614934	2.6045046753667	1.07568378390998	0	0	0	0	3.20927808394017	02bdcf10-1cde-11e6-9a08-68b599768938	WGS	500	9114000	PRJEB14082	SAMEA4008095	5685375	THE WELLCOME TRUST SANGER INSTITUTE	public	sra,contigs,cram	ena,s3,gs,ncbi	ena,ncbi.public,gs.US,s3.us-east-1	ERC000011	9/12/16	11/16/18	ERX1694903	SC	2016-09-12T16:42:14Z	2016-05-25T12:31:15Z	public	Illumina MiSeq	16634273	PAIRED	RANDOM	GENOMIC	human gut metagenome	ILLUMINA	2016-09-30T00:00:00Z	Human faecal sample	SAMEA4008095	ERS1179205	ERS1179205	ERP015690	P8_Pre	Pre	P8	0
