0319-6A21	0319-6G20	0319-6M6	1174-901-12	A0839	ABS-19	Acanthopleuribacteraceae	Acetobacteraceae	Acidaminococcaceae	Acidobacteriaceae_(Subgroup_1)	Actinomycetaceae	Aerococcaceae	Aeromonadaceae	AKYG1088	Alcaligenaceae	Alcanivoracaceae	Algiphilaceae	Alicyclobacillaceae	Alteromonadaceae	Anaerolineaceae	Anaeroplasmataceae	Aphagea_fa	Bacillaceae	bacteriap25	Bacteriovoracaceae	Bacteroidaceae	Bacteroidales_RF16_group	Bacteroidales_S24-7_group	Bdellovibrionaceae	Beijerinckiaceae	Bifidobacteriaceae	BIrii41	Blastocatellaceae_(Subgroup_4)	Blfdi19	Bradymonadaceae	Bradyrhizobiaceae	Brevibacteriaceae	Brevinemataceae	Brucellaceae	Burkholderiaceae	Caldilineaceae	Caldisericaceae	Campylobacteraceae	Cardiobacteriaceae	Carnobacteriaceae	Caulobacteraceae	Cellulomonadaceae	Cellvibrionaceae	Chitinophagaceae	Christensenellaceae	Chromatiaceae	Chthoniobacteraceae	Chthoniobacterales_Incertae_Sedis	Clostridiaceae_1	Clostridiaceae_2	Clostridiales_Incertae_Sedis	Clostridiales_vadinBB60_group	Comamonadaceae	Coriobacteriaceae	Corynebacteriaceae	Coxiellaceae	Cryomorphaceae	cvE6	Cyclobacteriaceae	Cytophagaceae	DA101_soil_group	DA111	Deferribacteraceae	Defluviitaleaceae	Dehalococcoidaceae	Dermabacteraceae	Dermacoccaceae	Desulfobacteraceae	Desulfobulbaceae	Desulfomicrobiaceae	Desulfonatronaceae	Desulfovibrionaceae	Desulfurellaceae	Desulfuromonadaceae	Dietziaceae	Draconibacteriaceae	Ectothiorhodospiraceae	Elev-16S-1332	Ellin6055	Elusimicrobiaceae	Enterobacteriaceae	Enterococcaceae	env.OPS_17	Erysipelotrichaceae	Erythrobacteraceae	Eubacteriaceae	Euzebyaceae	Family_XI	Family_XII	Family_XIII	Family_XIV	FamilyI	FamilyII	Fervidobacteriaceae	Fibrobacteraceae	Fimbriimonadaceae	Flammeovirgaceae	Flavobacteriaceae	Fusobacteriaceae	FW13	Gaiellaceae	Gemmatimonadaceae	Geobacteraceae	Geodermatophilaceae	Hados.Sed.Eubac.3	Haliangiaceae	Halobacteriaceae	Halomonadaceae	Halothiobacillaceae	Helicobacteraceae	Heliobacteriaceae	Holophagaceae	Holosporaceae	Hydrogenophilaceae	Hyphomicrobiaceae	Hyphomonadaceae	Iamiaceae	Ignavibacteriaceae	Incertae_Sedis	Incertae_Sedis_fa	Intrasporangiaceae	JG34-KF-161	JG34-KF-361	JG37-AG-20	KCM-B-112	KCM-B-15	KD3-93	Kineosporiaceae	Lachnospiraceae	Lactobacillaceae	Legionellaceae	Lentimicrobiaceae	Leptospiraceae	Leptotrichiaceae	Leuconostocaceae	Longimicrobiaceae	LWSR-14	M2PB4-65_termite_group	Marinilabiaceae	Methanobacteriaceae	Methanocorpusculaceae	Methanoregulaceae	Methylobacteriaceae	Methylococcaceae	Methylocystaceae	Methylophilaceae	Microbacteriaceae	Micrococcaceae	Micromonosporaceae	Mitochondria	ML635J-40_aquatic_group	MNG7	Moraxellaceae	MSB-1E8	MWH-CFBk5	Mycobacteriaceae	Mycoplasmataceae	Myxococcaceae	Nannocystaceae	Neisseriaceae	Neo-b11	Nevskiaceae	Nitriliruptoraceae	Nitrosomonadaceae	Nitrospiraceae	Nocardiaceae	Nocardioidaceae	NS11-12_marine_group	Oceanospirillaceae	ODP1230B8.23	OM1_clade	OPB56	Opitutaceae	Oxalobacteraceae	P-102	P3OB-42	Paenibacillaceae	Parachlamydiaceae	Parviterribacteraceae	Pasteurellaceae	PeH15	Peptococcaceae	Peptostreptococcaceae	Petrotogaceae	PHOS-HE36	PHOS-HE51	Phycisphaeraceae	Phyllobacteriaceae	PL-11B10	Planctomycetaceae	Planococcaceae	Polyangiaceae	Porphyromonadaceae	Porticoccaceae	Prevotellaceae	Prolixibacteraceae	Promicromonosporaceae	Pseudoalteromonadaceae	Pseudomonadaceae	Pseudonocardiaceae	Rhizobiaceae	Rhizobiales_Incertae_Sedis	Rhodobacteraceae	Rhodobiaceae	Rhodocyclaceae	Rhodospirillaceae	Rhodospirillales_Incertae_Sedis	Rickettsiaceae	Rickettsiales_Incertae_Sedis	Rikenellaceae	Rubrobacteriaceae	Ruminococcaceae	S1-80	Saprospiraceae	Shewanellaceae	Simkaniaceae	SJA-28	SM2D12	Solanales_fa	Solibacteraceae_(Subgroup_3)	Solimonadaceae	Solirubrobacteraceae	Sphingobacteriaceae	Sphingomonadaceae	Spirochaetaceae	Spirochaetales_Incertae_Sedis	SRB2	Staphylococcaceae	Streptococcaceae	Streptomycetaceae	Succinivibrionaceae	Sva0996_marine_group	Synergistaceae	Syntrophaceae	Syntrophobacteraceae	Syntrophomonadaceae	Syntrophorhabdaceae	Tepidisphaeraceae	Thermaceae	Thermoactinomycetaceae	Thermoanaerobacteraceae	Thermoplasmatales_Incertae_Sedis	Thiotrichaceae	TM146	Trueperaceae	TTA-B1	Unknown_Family	vadinBE97	Veillonellaceae	Verrucomicrobiaceae	Vibrionaceae	Victivallaceae	Xanthobacteraceae	Xanthomonadaceae	Xanthomonadales_Incertae_Sedis	Xiphinematobacteraceae	others	Assay.Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	Bytes	Center.Name	Collection_Date	Consent	DATASTORE.filetype	DATASTORE.provider	DATASTORE.region	env_biome	env_feature	env_material	Experiment	geo_loc_name_country	geo_loc_name_country_continent	geo_loc_name	Host_Age	Host	Instrument	lat_lon	Library.Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample.Name	SRA.Study	env_material.1	Group	ID	prepost
SRR11292142	0	0	0	0	0	0	0	0	0	0	1.51993953695026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4022899370659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44337386078977	0	0	0	0	2.31321677370336	0	0	0	0	0	0	0	0	2.94380721376316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.885885186450157	0	0	0	0	0	0	0	0	2.37129787910431	0	0	2.4857650992261	0	1.2646314488936	0	0.885885186450157	0	2.58692698924371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2730870400299	4.21612842101938	0	0	0	0	1.46381746018736	0	0	0	0	0	0	0	0	0	0	0	0	1.37554515054364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29512619913808	0	0	0	0	0	0	0	0	0	1.29512619913808	0	0	0	0	0	0	0	0	0	0	0	0	0.885885186450157	0	0	0	2.38107158383659	0	3.93460272420433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43449223653098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12531067800736	2.13393240844533	0	0	0	0	0	0	1.69163619991753	AMPLICON	302	12592192	PRJNA612042	SAMN08684096	Metagenome or environmental	7076754	UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE - PHOENIX	12/27/13	public	fastq,sra	ncbi,gs,s3	ncbi.public,gs.US,s3.us-east-1	gut	intestine	fecal	SRX7897753	uncalculated	uncalculated	missing	not collected	Homo sapiens	Illumina MiSeq	not collected	P18	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2020-03-12T00:00:00Z	P18	SRP252447	fecal	Baseline	P18	0
SRR11292143	0	0	0	0	0	0	0	0	3.14686794508577	0	0	0	0	0	2.82558058719501	0	0	0	0	0	0	0	0	0	0	4.53568556724167	0	0	0	0	1.31607935918406	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10007030026135	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01169871312298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10329314029302	0	0	2.21446673395168	0	0.334278633544757	0	0	0	1.27798725968282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76126200300396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.959704473250138	0	0.832230751749237	0.520910205990613	0	0	0	0	0	0	0	0	0	3.02596223136677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00296525905326	0	3.61757341020492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49041975418028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0868188110717	0	0	0	0	0	0	0	2.03662497094267	AMPLICON	302	33475492	PRJNA612042	SAMN08684095	Metagenome or environmental	18151396	UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE - PHOENIX	10/16/14	public	sra,fastq	gs,s3,ncbi	gs.US,ncbi.public,s3.us-east-1	gut	intestine	fecal	SRX7897752	uncalculated	uncalculated	missing	not collected	Homo sapiens	Illumina MiSeq	not collected	P16-12M	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2020-03-12T00:00:00Z	P16-12M	SRP252447	fecal	12M	P16	1
SRR11292144	0	0	0	0	0	0	0	0	2.8831207961776	0	0	0	0	0	2.69730321636921	0	0	0	0	0	0	0	0	0	0	4.31229350412383	0	0	0	0	1.95630673205943	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29187049154808	0	0	0	0	0	0	0	0	0.832959862734064	0	0	0	0	1.85640372022917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.77203373355175	0	1.05890849194164	0	0.832959862734064	0	1.70706537137931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15840345949865	0.521507571395848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.832959862734064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52529832126472	0	0	1.79626121751246	0	0	0	0	0	0	0	0	0	2.97339713821281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1136654179749	0	3.7472997171873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.901375342140131	2.58331763983842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.832959862734064	0	0	0	0	0	0	0	1.17426206349017	AMPLICON	302	14673274	PRJNA612042	SAMN08684094	Metagenome or environmental	8122330	UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE - PHOENIX	10/18/13	public	sra,fastq	gs,ncbi	gs.US,ncbi.public	gut	intestine	fecal	SRX7897751	uncalculated	uncalculated	missing	not collected	Homo sapiens	Illumina MiSeq	not collected	P16	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2020-03-12T00:00:00Z	P16	SRP252447	fecal	Baseline	P16	0
SRR11292145	0	0	0	0	0	0	0	0	0	0	1.33839959445387	0	0	0	3.13250806455864	0	0	0	0	0	0	0	0	0	0	4.38920182585561	0	0	0	0	1.93535234628834	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94522200625514	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48728272675624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49410840693844	0	0	0	0	0	0	0	0	0.598902137776179	0	0	3.41722540077055	0	0	0	0.950497340020653	0	1.31820537329828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94760791397944	0	0	0	0	0	1.07531851808497	0	0	0	0	0	0	0	0	0	0	0	0	0.996207810982275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07531851808497	0	0	0.774641102630738	0	0	0	0	0	0	0	0	0	3.57362186642368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83148116092069	0	3.59860480496576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.598902137776179	3.23558666255144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16868194804057	0	0	0	0	0	0	0	0	AMPLICON	302	17426910	PRJNA612042	SAMN08684093	Metagenome or environmental	9848854	UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE - PHOENIX	9/19/13	public	fastq,sra	ncbi,s3,gs	gs.US,ncbi.public,s3.us-east-1	gut	intestine	fecal	SRX7897750	uncalculated	uncalculated	missing	not collected	Homo sapiens	Illumina MiSeq	not collected	P15-BASE	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2020-03-12T00:00:00Z	P15-BASE	SRP252447	fecal	Baseline	P15	0
SRR11292146	0	0	0	0	0	0	0	0	2.71536685692235	0	1.29848590783786	0	0	0	2.99987428096182	0	0	0	0	0	0	0	0	0	0	4.43779171649413	0	0	0	0	1.1654774208676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69246816043681	0	0	0	0	1.48249970219583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54187959261362	0	0	0	0	0	0	0	0	3.50552284595133	1.41792944939165	0	2.26866118720351	0	0	0	1.320815884654	0	1.45141349818504	0	0	0	0	0	0	0	0	1.01876669682222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50022729722788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.862989235807871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.715691113185661	0	0	0	0	0	0	0	0	0	3.6890910455616	0	0	0	0	0	0	0	0	0	0	0	0	2.56974857370827	0	0	0	3.61430510516632	0	3.4499011409095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31073312800721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72797440729407	3.02165014421061	0	0	0	0	0	0	0.921346189393572	AMPLICON	302	16062172	PRJNA612042	SAMN08684092	Metagenome or environmental	8919825	UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE - PHOENIX	11/24/14	public	fastq,sra	ncbi,s3,gs	s3.us-east-1,ncbi.public,gs.US	gut	intestine	fecal	SRX7897749	uncalculated	uncalculated	missing	not collected	Homo sapiens	Illumina MiSeq	not collected	P15-12M	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2020-03-12T00:00:00Z	P15-12M	SRP252447	fecal	12M	P15	1
SRR11292147	0	0	0	0	0	0	0	0	0	0	1.1046057045464	0.836434066213121	0	0	2.21524532910821	0	0	0	0	0	0	0	0	0	0	3.93588612099979	0	0	0	0	3.10682254844794	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53423570401756	0	0	0	0	0	0	0	0	0.594488513813122	0	0	0	0	2.35353139963159	0.470397600578826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44089715453476	0	0	2.91416655721977	0	0.894243662986796	0	1.1367342012227	0	0.470397600578826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41374365200645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19463482931431	0	0.990898257012203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.470397600578826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53580331992185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39488377270993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49529960302713	2.73652763298531	0	0	0	0	0	0	1.53423570401756	AMPLICON	302	18052956	PRJNA612042	SAMN08684091	Metagenome or environmental	9708278	UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE - PHOENIX	5/28/13	public	fastq,sra	ncbi,s3,gs	ncbi.public,s3.us-east-1,gs.US	gut	intestine	fecal	SRX7897748	uncalculated	uncalculated	missing	not collected	Homo sapiens	Illumina MiSeq	not collected	P13-BASE	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2020-03-12T00:00:00Z	P13-BASE	SRP252447	fecal	Baseline	P13	0
SRR11292148	0	0	0	0	0	0	0	0	2.44959844445176	0	0	0	0	0	2.72187935122216	0	0	0	0	0	0	0	0	0	0	4.3065538722896	0	0	0	0	1.26801868798933	0	0	0	0	0	0	0	0	0	0	0	1.11248573022719	0	1.6112431332226	0	0	0	0	1.05546430577404	0	0	0	3.03736005383685	0	0	0	0	1.11248573022719	0.414002143699747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99930419982732	0	0	0	0	0	0	0	0	3.01353037703145	0	0	2.21591422141478	0	0	0	1.08491018705147	0	1.49540072156009	0	0	0	0	0	0	0	0	3.04429250434099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09569895342916	0	0	0	0	1.3369497532117	0	0	0	0	0	0	0	0	0	0	0	0	0	0.622046526542917	0	1.22896266951329	0	0	0	0	0	0	0	0	0	0.989808181616816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88615253451312	0	0	2.01295652839724	0	0	0	0	0	0	0	0	0	3.41675573444255	0	0.622046526542917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6506705530863	0	3.71730449138388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96079174935711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05019183958395	3.041784398158	0	0	0	0	0	0	1.63594687219488	AMPLICON	302	21168086	PRJNA612042	SAMN08684090	Metagenome or environmental	11716504	UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE - PHOENIX	8/27/14	public	sra,fastq	s3,ncbi,gs	s3.us-east-1,ncbi.public,gs.US	gut	intestine	fecal	SRX7897747	uncalculated	uncalculated	missing	not collected	Homo sapiens	Illumina MiSeq	not collected	P13-12M	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2020-03-12T00:00:00Z	P13-12M	SRP252447	fecal	12M	P13	1
SRR11292129	0	0	0	1.56422735471223	0	0	0	0	1.93957233097123	1.48243742203664	0	0	1.09822867491934	0	2.71089304398105	0	0	0	0	0	0	0	0	0	0	4.45425136869762	0	0	0	0	1.80573601983001	0	1.16541742018702	0	0	0	0	0	0	0	0	0	0.715639106985147	0	1.19547738808814	0	0	0	0	0	0	0	0	0.795501204872531	0	0	0	0	1.16541742018702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05397450067366	0	0	0	0	0	0	0	0	2.85065503226365	0	0	1.53863813548008	0	0	0	0.921289508010854	0	0	0	1.51144624032732	0	0	0	0	0	0	3.77124309223142	0	1.41786750913405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8470692792515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49718399265965	0	0	0	0	0	0	0	0	0	0	0	0.715639106985147	0	0	0	0	0.921289508010854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16541742018702	0	0	1.97955709186791	0	0	0	0	0	0	0	0	0	3.10206881002122	0	0.972724850386645	0	0	0	2.23012828512155	0	0	0	0	0	0	0	0	0	0	2.38048533565513	0.972724850386645	3.03649752192656	0	0	0	0	0	0	0	0	0	0	0	2.0248591175098	0	0	0	0	2.88640676357004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34232706762266	2.53522411313414	0	0	0	0	0	0	1.88378365573529	AMPLICON	302	16868210	PRJNA612042	SAMN08684108	Metagenome or environmental	9250630	UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE - PHOENIX	6/24/13	public	sra,fastq	s3,ncbi,gs	gs.US,ncbi.public,s3.us-east-1	gut	intestine	fecal	SRX7897766	uncalculated	uncalculated	missing	not collected	Homo sapiens	Illumina MiSeq	not collected	P13-6M	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2020-03-12T00:00:00Z	P7-6M	SRP252447	fecal	6M	P7	1
SRR11292130	0	0	0	0	0	0	0	0	2.61825686033569	0	1.18962265918027	0	0	0	2.4826672094071	0	0	0	0	0	0	0	0	0	0	3.8270486608402	0	0	0	0	1.18962265918027	0	0	0	0	0	0	0	0	0	0	0	0	0.63752163448934	0	0	0	0	0	0.995964822709059	0	0	0	1.29947403251324	0	0	0	0	2.05907410001064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60173834804951	0	0	0	0	0	0	0	0	2.95294681049647	1.21979807457266	0	2.63426328601444	0	0	0	1.50753622693709	0	1.94920321784796	0	0	0	0	0	0	0	0	1.24801238117821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.87473968591532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.817380115371649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08401816920999	0	0	0	0	0	1.52231051851537	0	0	2.05483283129756	0	0	0	0	0	0	0	0	0	3.34309010444454	0	4.29426923120217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36429091870078	0	3.67575992514901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9336636543457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2532176328672	3.43492743521133	0	1.18962265918027	0	0	0	0	1.44283318735827	AMPLICON	302	14839676	PRJNA612042	SAMN08684107	Metagenome or environmental	8368802	UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE - PHOENIX	6/25/13	public	fastq,sra	ncbi,gs,s3	ncbi.public,gs.US,s3.us-east-1	gut	intestine	fecal	SRX7897765	uncalculated	uncalculated	missing	not collected	Homo sapiens	Illumina MiSeq	not collected	P9-6M	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2020-03-12T00:00:00Z	P6-6M	SRP252447	fecal	6M	P6	1
SRR11292133	0	0	0	0	0	0	0	0	1.09397906697759	0	0.826590613549698	0	0	0	2.45912867313201	0	0	0	0	0	0	0	0	0	0	4.10041627432337	0	0	0	0	1.29116625448175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02189316269754	0	0	0	2.29649999441044	0	0	0.910355041891864	0	2.42088982404284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77528638673956	0	0	0	0	0	0	0	0	2.96980010535469	2.68037344966955	0	3.03046610346802	0	0	0	0	0	2.1906537475625	0	0	0	0	0	0	0	0	1.92306494379061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00461999963623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25825134382331	0	0	0	0	0	1.29116625448175	0	1.14122755814889	2.93524283891221	0	0	0	0	0	0	0	0	0	3.38555943901555	0	1.99765871518165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65093669747643	0	4.14287753040671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8642850795159	0	0	0	2.34109716386816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33817503138079	3.22063546982258	0	0	0	0	0	0	1.61231473642767	AMPLICON	302	12307708	PRJNA612042	SAMN08684104	Metagenome or environmental	6821779	UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE - PHOENIX	1/7/13	public	fastq,sra	s3,ncbi,gs	s3.us-east-1,gs.US,ncbi.public	gut	intestine	fecal	SRX7897762	uncalculated	uncalculated	missing	not collected	Homo sapiens	Illumina MiSeq	not collected	P10-12M	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2020-03-12T00:00:00Z	P8-BASE	SRP252447	fecal	Baseline	P8	0
SRR11292134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.94159180201284	0	0	0	0	0	0	0	0	0	0	4.46494905531115	0	0	0	0	1.87077784724092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30571166069415	0.531746514836775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88968026185488	0	0	0	0	0	0	0	0	2.03299429438312	0	0	3.00684471719542	0	0	0	0.973466593271545	0	0.531746514836775	0	0.663054506260204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.91033063622858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.914146692928362	0	0	1.76827019862205	0	0	0	0	0	0	0	0	0	3.06536054369771	0	1.07222894563186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98174060235455	0	3.80911646992093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15264070990157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14805510280345	2.12029158379814	0	0	0	0	0	0	1.11429325472319	AMPLICON	302	15759870	PRJNA612042	SAMN08684103	Metagenome or environmental	8425561	UNIVERSITY OF ARIZONA COLLEGE OF MEDICINE - PHOENIX	12/7/12	public	fastq,sra	gs,ncbi,s3	s3.us-east-1,ncbi.public,gs.US	gut	intestine	fecal	SRX7897761	uncalculated	uncalculated	missing	not collected	Homo sapiens	Illumina MiSeq	not collected	P10-BASE	PAIRED	PCR	METAGENOMIC	human gut metagenome	ILLUMINA	2020-03-12T00:00:00Z	P7-BASE	SRP252447	fecal	Baseline	P7	0
